,Unnamed: 0,District Code,Agency Name,American Indian/Alaska Native,Black,Hispanic,White,Hawaiian Nat./Pacific Isl.,Two or More Races,Asian or Asian/Pacific Islander,Total Enrollment,Total Revenue,Revenue per student,County Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Student tested %
804,814.0,69047.0,SAN MATEO UNION HIGH,19.0,87.0,2847.0,2634.0,213.0,777.0,2527.0,9104.0,51202000.0,5624.12,574.0,1216.0,21.0,36832.4,4051.0,4041.0,4396.0,4051.0,4041.0,1599.0,1096.0,2696.0,672.0,682.0,44.496924428822496
805,815.0,69039.0,SAN MATEO-FOSTER CITY,12.0,132.0,4097.0,3091.0,279.0,961.0,3398.0,11970.0,61057000.0,5100.84,574.0,1216.0,21.0,35288.263333333336,89112.0,89100.0,15013.0,14832.0,14830.0,4784.0,3724.0,8508.0,2975.0,3347.0,123.90977443609023
806,816.0,68825.0,SAN MIGUEL JOINT UNION,3.0,1.0,448.0,402.0,0.0,31.0,7.0,892.0,7723000.0,8658.07,160.0,316.0,6.0,9966.3,4284.0,4284.0,739.0,714.0,714.0,70.0,210.0,280.0,215.0,219.0,80.04484304932735
807,817.0,68353.0,SAN PASQUAL UNION ELEMENTARY,1.0,10.0,146.0,341.0,0.0,41.0,14.0,553.0,4736000.0,8564.2,148.0,316.0,6.0,10091.173333333332,3954.0,3954.0,642.0,639.0,639.0,168.0,208.0,376.0,167.0,96.0,115.55153707052442
808,818.0,63214.0,SAN PASQUAL VALLEY UNIFIED,333.0,6.0,320.0,16.0,0.0,37.0,0.0,712.0,13357000.0,18759.83,52.0,306.0,6.0,9769.428571428572,5061.0,5054.0,764.0,723.0,722.0,29.0,91.0,120.0,187.0,416.0,101.54494382022472
809,819.0,65458.0,SAN RAFAEL CITY ELEMENTARY,15.0,46.0,3194.0,1269.0,11.0,40.0,183.0,4758.0,40373000.0,8485.29,126.0,468.0,9.0,15186.049999999997,34590.0,34500.0,5909.0,5765.0,5750.0,1064.0,1289.0,2353.0,1380.0,2031.0,121.16435477091214
810,820.0,65466.0,SAN RAFAEL CITY HIGH,13.0,38.0,1397.0,868.0,9.0,32.0,162.0,2519.0,13615000.0,5404.92,126.0,468.0,9.0,15632.2,1095.0,1095.0,1200.0,1095.0,1095.0,198.0,277.0,475.0,257.0,363.0,43.46963080587535
811,821.0,61804.0,SAN RAMON VALLEY UNIFIED,61.0,541.0,2843.0,13801.0,57.0,2452.0,12621.0,32376.0,196466000.0,6068.26,84.0,1058.0,18.0,30951.028571428575,244923.0,244818.0,35585.0,34989.0,34974.0,17204.0,10560.0,27772.0,4935.0,2282.0,108.07079318013344
812,822.0,68379.0,SAN YSIDRO ELEMENTARY,1.0,107.0,4366.0,72.0,2.0,60.0,207.0,4815.0,48054000.0,9980.06,296.0,618.0,12.0,20203.16,37488.0,37488.0,6360.0,6163.0,6163.0,661.0,1260.0,1921.0,1660.0,2582.0,127.99584631360332
813,823.0,62414.0,SANGER UNIFIED,31.0,142.0,8143.0,1665.0,19.0,488.0,1234.0,11722.0,144337000.0,12313.34,100.0,904.0,15.0,25229.159523809525,86975.0,86947.0,12522.0,12360.0,12356.0,2037.0,3372.0,5411.0,3453.0,3494.0,105.44275720866747
814,824.0,66670.0,SANTA ANA UNIFIED,124.0,153.0,50678.0,1445.0,70.0,422.0,1613.0,54505.0,652972000.0,11980.04,390.0,1131.0,19.0,32298.858333333334,371770.0,371637.0,53492.0,52893.0,52874.0,3851.0,9359.0,13210.0,15057.0,24624.0,97.04247316759931
815,825.0,10421.0,SANTA BARBARA COUNTY OFFICE OF EDUCATION,1.0,5.0,193.0,42.0,0.0,4.0,5.0,250.0,80195000.0,320780.0,84.0,156.0,3.0,4803.6500000000015,924.0,917.0,131.0,118.0,117.0,0.0,3.0,3.0,10.0,105.0,47.199999999999996
816,826.0,76786.0,SANTA BARBARA UNIFIED,77.0,157.0,9029.0,5129.0,17.0,182.0,594.0,15185.0,80499000.0,5301.22,588.0,1208.0,21.0,36048.9511904762,99168.0,99063.0,14302.0,13966.0,13951.0,3029.0,3617.0,6646.0,3373.0,3947.0,91.97234112611129
817,827.0,10439.0,SANTA CLARA COUNTY OFFICE OF EDUCATION,44.0,326.0,6706.0,1301.0,35.0,603.0,2028.0,11043.0,329804000.0,29865.44,86.0,156.0,3.0,4765.533333333334,1771.0,1764.0,297.0,208.0,207.0,0.0,2.0,2.0,21.0,185.0,1.8835461378248664
818,828.0,72579.0,SANTA CLARA ELEMENTARY,0.0,0.0,24.0,26.0,0.0,5.0,1.0,56.0,408000.0,7285.71,,,,,,,,,,,,,,,
819,829.0,69674.0,SANTA CLARA UNIFIED,85.0,446.0,5391.0,3202.0,98.0,795.0,5350.0,15367.0,151278000.0,9844.34,602.0,1216.0,21.0,35320.4,107513.0,107429.0,15710.0,15310.0,15298.0,4417.0,3830.0,8250.0,3292.0,3762.0,99.62907529120844
820,830.0,69815.0,SANTA CRUZ CITY ELEMENTARY,5.0,36.0,844.0,1110.0,10.0,93.0,108.0,2206.0,0.0,0.0,352.0,756.0,12.0,19914.05,5907.0,5907.0,2134.0,1959.0,1959.0,466.0,507.0,973.0,426.0,560.0,88.80326382592928
821,831.0,69823.0,SANTA CRUZ CITY HIGH,21.0,58.0,1706.0,2415.0,14.0,201.0,167.0,4582.0,0.0,0.0,440.0,910.0,15.0,25815.64166666667,22695.0,22667.0,3828.0,3517.0,3513.0,756.0,1014.0,1770.0,843.0,902.0,76.75687472719336
822,832.0,10447.0,SANTA CRUZ COUNTY OFFICE OF EDUCATION,8.0,11.0,458.0,667.0,0.0,68.0,35.0,1247.0,59262000.0,47523.66,176.0,316.0,6.0,10206.7,2661.0,2655.0,1106.0,887.0,885.0,231.0,205.0,437.0,157.0,293.0,71.13071371291099
823,833.0,69310.0,SANTA MARIA JOINT UNION HIGH,23.0,80.0,6599.0,780.0,11.0,117.0,248.0,7858.0,73163000.0,9310.64,504.0,1058.0,18.0,30822.7,3655.0,3654.0,3821.0,3655.0,3654.0,346.0,826.0,1173.0,957.0,1525.0,46.51310766098244
824,834.0,69120.0,SANTA MARIA-BONITA,30.0,71.0,15869.0,519.0,6.0,52.0,321.0,16868.0,192311000.0,11400.94,462.0,982.0,17.0,27224.61666666666,126060.0,126042.0,21071.0,20862.0,20859.0,1287.0,3793.0,5080.0,5899.0,9880.0,123.67797012093907
825,835.0,64980.0,SANTA MONICA-MALIBU UNIFIED,28.0,734.0,3266.0,5549.0,18.0,689.0,721.0,11005.0,123351000.0,11208.63,190.0,904.0,15.0,25696.114285714288,78589.0,77917.0,11766.0,11227.0,11131.0,4533.0,3083.0,7616.0,2048.0,1561.0,102.01726487960019
826,836.0,76828.0,SANTA PAULA UNIFIED,5.0,6.0,5223.0,193.0,3.0,11.0,13.0,5454.0,69187000.0,12685.55,224.0,316.0,6.0,9974.504761904764,40600.0,40593.0,5839.0,5782.0,5781.0,439.0,1186.0,1626.0,1641.0,2515.0,106.01393472680603
827,837.0,66191.0,SANTA RITA UNION ELEMENTARY,5.0,24.0,3047.0,329.0,8.0,28.0,78.0,3519.0,33253000.0,9449.56,108.0,316.0,6.0,9916.7,26190.0,26184.0,4518.0,4365.0,4364.0,320.0,873.0,1193.0,1356.0,1816.0,124.04092071611252
828,838.0,70912.0,SANTA ROSA ELEMENTARY,36.0,94.0,3286.0,1392.0,13.0,235.0,259.0,5315.0,0.0,0.0,490.0,904.0,15.0,24654.783333333333,30100.0,30014.0,5208.0,5065.0,5050.0,556.0,957.0,1515.0,1423.0,2124.0,95.29633113828785
829,839.0,70920.0,SANTA ROSA HIGH,93.0,252.0,5362.0,4098.0,55.0,664.0,739.0,11263.0,0.0,0.0,686.0,1208.0,21.0,35748.17833333334,59214.0,59031.0,10006.0,9456.0,9426.0,1599.0,2244.0,3847.0,2190.0,3418.0,83.95631714463286
830,840.0,69328.0,SANTA YNEZ VALLEY UNION HIGH,10.0,2.0,408.0,492.0,0.0,39.0,5.0,956.0,3234000.0,3382.85,168.0,316.0,6.0,10419.199999999999,436.0,436.0,443.0,436.0,436.0,100.0,134.0,234.0,98.0,104.0,45.60669456066946
831,841.0,68361.0,SANTEE,30.0,107.0,1896.0,3759.0,20.0,725.0,224.0,6761.0,62649000.0,9266.23,444.0,1058.0,18.0,30253.166666666668,49824.0,49812.0,8323.0,8190.0,8188.0,1758.0,2433.0,4192.0,2159.0,1838.0,121.13592663807128
832,842.0,69682.0,SARATOGA UNION ELEMENTARY,1.0,3.0,71.0,565.0,2.0,191.0,1073.0,1906.0,6866000.0,3602.31,344.0,756.0,12.0,20803.133333333335,16860.0,16854.0,2782.0,2748.0,2747.0,1809.0,646.0,2455.0,212.0,81.0,144.1762854144806
833,843.0,72108.0,SAUCELITO ELEMENTARY,0.0,2.0,62.0,28.0,0.0,2.0,0.0,94.0,1014000.0,10787.23,,,,,,,,,,,,,,,
834,844.0,64998.0,SAUGUS UNION,24.0,368.0,3190.0,4654.0,22.0,261.0,1381.0,9900.0,125123000.0,12638.69,228.0,1058.0,18.0,30127.500000000004,44800.0,44796.0,11344.0,11200.0,11199.0,2976.0,3395.0,6372.0,2807.0,2021.0,113.13131313131312
835,845.0,65474.0,SAUSALITO MARIN CITY,2.0,119.0,154.0,176.0,0.0,49.0,58.0,558.0,5981000.0,10718.64,21.0,74.0,1.0,2373.3,228.0,228.0,13.0,11.0,11.0,0.0,2.0,2.0,3.0,6.0,1.971326164874552
836,846.0,66696.0,SAVANNA ELEMENTARY,4.0,82.0,1374.0,307.0,15.0,104.0,445.0,2331.0,22585000.0,9688.97,360.0,1058.0,18.0,29866.233333333337,10372.0,10372.0,2562.0,2542.0,2542.0,531.0,588.0,1119.0,668.0,755.0,109.05190905190905
837,847.0,76968.0,SBE - ACADEMIA AVANCE CHARTER,0.0,0.0,376.0,0.0,0.0,21.0,0.0,397.0,0.0,0.0,38.0,156.0,3.0,4972.7,1576.0,1572.0,396.0,394.0,393.0,21.0,62.0,83.0,105.0,206.0,99.24433249370277
838,849.0,77032.0,SBE - AUDEO CHARTER II,0.0,6.0,173.0,89.0,2.0,14.0,3.0,287.0,0.0,0.0,148.0,316.0,6.0,10217.900000000001,874.0,874.0,153.0,145.0,145.0,19.0,41.0,60.0,38.0,47.0,50.522648083623686
839,850.0,76547.0,SBE - BARACK OBAMA CHARTER,1.0,211.0,134.0,3.0,0.0,5.0,1.0,355.0,0.0,0.0,76.0,304.0,6.0,9685.433333333334,912.0,912.0,306.0,304.0,304.0,19.0,61.0,80.0,78.0,146.0,85.63380281690141
840,851.0,76943.0,SBE - BAYPOINT PREPARATORY ACADEMY,1.0,25.0,171.0,164.0,1.0,9.0,12.0,383.0,0.0,0.0,132.0,316.0,6.0,9894.506666666668,2415.0,2408.0,262.0,261.0,260.0,37.0,55.0,92.0,77.0,91.0,68.1462140992167
841,852.0,76497.0,SBE - LIFELINE EDUCATION CHARTER,0.0,89.0,537.0,0.0,0.0,2.0,0.0,628.0,0.0,0.0,76.0,304.0,6.0,9936.014285714286,4592.0,4585.0,618.0,610.0,609.0,42.0,123.0,165.0,162.0,283.0,97.13375796178345
842,853.0,76893.0,SBE - MAGNOLIA SCIENCE ACADEMY SANTA ANA,4.0,4.0,529.0,74.0,0.0,12.0,16.0,639.0,0.0,0.0,120.0,316.0,6.0,10221.833333333334,4732.0,4732.0,624.0,618.0,618.0,70.0,162.0,232.0,153.0,233.0,96.71361502347418
843,854.0,75663.0,SBE - NEW WEST CHARTER,2.0,55.0,214.0,418.0,3.0,67.0,66.0,825.0,7699000.0,9332.12,114.0,468.0,9.0,15672.758333333335,3608.0,3608.0,904.0,896.0,896.0,318.0,277.0,595.0,188.0,113.0,108.60606060606062
844,855.0,76950.0,SBE - OLIVE GROVE CHARTER,2.0,4.0,157.0,117.0,1.0,14.0,3.0,298.0,0.0,0.0,168.0,316.0,6.0,10015.716666666667,2046.0,2046.0,300.0,253.0,253.0,16.0,46.0,62.0,70.0,121.0,84.8993288590604
845,856.0,76935.0,SBE - PARAMOUNT COLLEGIATE ACADEMY,0.0,9.0,26.0,44.0,0.0,1.0,2.0,82.0,0.0,0.0,68.0,160.0,3.0,5003.15,171.0,171.0,33.0,33.0,33.0,1.0,9.0,10.0,11.0,12.0,40.243902439024396
846,857.0,75630.0,SBE - RIDGECREST CHARTER,3.0,7.0,146.0,275.0,0.0,29.0,15.0,475.0,0.0,0.0,60.0,316.0,6.0,9847.775,3048.0,3048.0,474.0,470.0,470.0,51.0,90.0,141.0,169.0,160.0,98.94736842105263
847,858.0,75697.0,SBE - THE SCHOOL OF ARTS AND ENTERPRISE,3.0,35.0,543.0,90.0,6.0,61.0,7.0,745.0,0.0,0.0,76.0,316.0,6.0,10246.5,2824.0,2816.0,673.0,654.0,652.0,47.0,147.0,194.0,206.0,252.0,87.78523489932886
848,859.0,76901.0,SBE - THRIVE PUBLIC,4.0,64.0,181.0,141.0,3.0,46.0,22.0,461.0,0.0,0.0,148.0,316.0,6.0,9767.37,1668.0,1668.0,214.0,208.0,208.0,26.0,35.0,61.0,54.0,93.0,45.119305856832966
849,860.0,63024.0,SCOTIA UNION ELEMENTARY,5.0,0.0,23.0,155.0,1.0,25.0,2.0,211.0,2146000.0,10170.62,24.0,160.0,3.0,4978.633333333333,1290.0,1290.0,222.0,215.0,215.0,21.0,64.0,85.0,66.0,64.0,101.89573459715639
850,861.0,76455.0,SCOTT VALLEY UNIFIED,82.0,6.0,81.0,411.0,2.0,60.0,13.0,655.0,7615000.0,11625.95,188.0,316.0,6.0,10037.32857142857,3472.0,3472.0,442.0,432.0,432.0,101.0,131.0,232.0,117.0,83.0,65.95419847328245
851,862.0,75432.0,SCOTTS VALLEY UNIFIED,9.0,8.0,346.0,1784.0,2.0,255.0,101.0,2505.0,14388000.0,5743.71,352.0,756.0,12.0,20452.72857142857,17647.0,17640.0,2506.0,2445.0,2444.0,873.0,821.0,1694.0,472.0,278.0,97.60479041916167
852,863.0,70938.0,SEBASTOPOL UNION ELEMENTARY,5.0,6.0,255.0,562.0,3.0,86.0,11.0,928.0,7287000.0,7852.37,196.0,316.0,6.0,9921.183333333334,3720.0,3720.0,646.0,620.0,620.0,92.0,141.0,233.0,168.0,219.0,66.8103448275862
853,864.0,63222.0,SEELEY UNION ELEMENTARY,2.0,3.0,299.0,21.0,0.0,7.0,3.0,335.0,4382000.0,13080.6,26.0,156.0,3.0,4944.983333333334,2178.0,2178.0,364.0,363.0,363.0,37.0,82.0,119.0,106.0,138.0,108.35820895522387
854,865.0,70458.0,SEIAD ELEMENTARY,4.0,0.0,6.0,5.0,1.0,3.0,0.0,19.0,405000.0,21315.79,,,,,,,,,,,,,,,
855,866.0,62430.0,SELMA UNIFIED,11.0,16.0,5824.0,316.0,5.0,11.0,276.0,6459.0,82819000.0,12822.26,60.0,468.0,9.0,15018.314285714287,47404.0,47215.0,6898.0,6772.0,6745.0,611.0,1536.0,2148.0,1987.0,2633.0,104.84595138566341
856,867.0,63768.0,SEMITROPIC ELEMENTARY,1.0,2.0,216.0,7.0,0.0,0.0,0.0,226.0,2854000.0,12628.32,30.0,156.0,3.0,4874.35,1824.0,1824.0,304.0,304.0,304.0,7.0,38.0,45.0,91.0,168.0,134.5132743362832
857,868.0,72116.0,SEQUOIA UNION ELEMENTARY,2.0,0.0,108.0,212.0,1.0,8.0,2.0,333.0,3082000.0,9255.26,216.0,316.0,6.0,10058.850000000002,2376.0,2370.0,370.0,356.0,355.0,75.0,98.0,174.0,97.0,85.0,106.90690690690691
858,869.0,69062.0,SEQUOIA UNION HIGH,35.0,255.0,4578.0,3515.0,241.0,411.0,876.0,9911.0,56556000.0,5706.39,574.0,1216.0,21.0,36799.00000000001,4051.0,3892.0,4279.0,4051.0,3892.0,1441.0,1036.0,2481.0,655.0,917.0,40.87377661184542
859,870.0,64188.0,SHAFFER UNION ELEMENTARY,9.0,0.0,58.0,103.0,1.0,7.0,2.0,180.0,1857000.0,10316.67,36.0,160.0,3.0,4880.933333333333,756.0,756.0,80.0,80.0,80.0,4.0,14.0,18.0,26.0,36.0,44.44444444444444
860,871.0,68833.0,SHANDON JOINT UNIFIED,0.0,4.0,226.0,63.0,1.0,16.0,0.0,310.0,3281000.0,10583.87,80.0,156.0,3.0,4946.171428571428,1673.0,1673.0,240.0,239.0,239.0,12.0,53.0,65.0,68.0,106.0,77.09677419354838
861,872.0,10454.0,SHASTA COUNTY OFFICE OF EDUCATION,15.0,3.0,73.0,432.0,1.0,61.0,7.0,592.0,63814000.0,107793.92,,,,,,,,,,,,,,,
862,873.0,70128.0,SHASTA UNION ELEMENTARY,12.0,2.0,15.0,119.0,2.0,1.0,0.0,151.0,1102000.0,7298.01,90.0,160.0,3.0,4906.866666666667,750.0,750.0,108.0,97.0,97.0,21.0,23.0,44.0,13.0,40.0,64.23841059602648
863,874.0,70136.0,SHASTA UNION HIGH,198.0,103.0,776.0,4009.0,16.0,319.0,310.0,5731.0,52543000.0,9168.21,540.0,1054.0,18.0,31113.950000000004,11436.0,11216.0,2976.0,2843.0,2788.0,759.0,905.0,1665.0,671.0,507.0,49.60739835979759
864,875.0,71274.0,SHILOH ELEMENTARY,0.0,0.0,99.0,43.0,0.0,15.0,1.0,158.0,1788000.0,11316.46,100.0,156.0,3.0,4866.466666666667,732.0,732.0,78.0,78.0,78.0,6.0,17.0,23.0,24.0,31.0,49.36708860759494
865,876.0,73361.0,SHORELINE UNIFIED,6.0,1.0,294.0,194.0,4.0,8.0,8.0,515.0,7074000.0,13735.92,84.0,316.0,6.0,10043.371428571429,3262.0,3262.0,472.0,431.0,431.0,66.0,114.0,180.0,137.0,114.0,83.68932038834951
866,877.0,73742.0,SIERRA SANDS UNIFIED,75.0,288.0,1335.0,2935.0,38.0,128.0,221.0,5020.0,89959000.0,17920.12,210.0,1208.0,21.0,35206.75,36015.0,36015.0,4922.0,4875.0,4875.0,808.0,1185.0,1993.0,1330.0,1552.0,97.11155378486056
867,878.0,75275.0,SIERRA UNIFIED,199.0,12.0,215.0,859.0,0.0,12.0,26.0,1323.0,9764000.0,7380.2,60.0,466.0,9.0,14936.669047619047,9093.0,9093.0,1302.0,1279.0,1279.0,189.0,355.0,544.0,326.0,409.0,96.67422524565382
868,879.0,70177.0,SIERRA-PLUMAS JOINT UNIFIED,0.0,2.0,55.0,300.0,0.0,18.0,1.0,376.0,3414000.0,9079.79,92.0,160.0,3.0,5010.742857142857,2289.0,2289.0,332.0,327.0,327.0,36.0,97.0,133.0,118.0,76.0,86.96808510638297
869,880.0,61986.0,SILVER FORK ELEMENTARY,0.0,0.0,1.0,10.0,0.0,0.0,0.0,11.0,268000.0,24363.64,,,,,,,,,,,,,,,
870,881.0,73890.0,SILVER VALLEY UNIFIED,24.0,242.0,739.0,862.0,51.0,186.0,64.0,2168.0,31350000.0,14460.33,288.0,752.0,12.0,20019.84857142857,13034.0,13027.0,1884.0,1838.0,1837.0,284.0,499.0,784.0,558.0,496.0,84.77859778597787
871,882.0,72603.0,SIMI VALLEY UNIFIED,36.0,171.0,6147.0,8351.0,23.0,732.0,1689.0,17149.0,145536000.0,8486.56,672.0,1058.0,18.0,30480.17380952381,122094.0,121940.0,17807.0,17388.0,17366.0,3458.0,5098.0,8562.0,4527.0,4299.0,101.39366726922852
872,883.0,10470.0,SISKIYOU COUNTY OFFICE OF EDUCATION,22.0,3.0,77.0,352.0,0.0,71.0,5.0,530.0,21641000.0,40832.08,,,,,,,,,,,,,,,
873,884.0,70466.0,SISKIYOU UNION HIGH,33.0,14.0,102.0,337.0,5.0,47.0,17.0,555.0,6571000.0,11839.64,282.0,604.0,9.0,15474.4,241.0,241.0,250.0,241.0,241.0,33.0,83.0,116.0,68.0,57.0,43.42342342342342
874,885.0,65839.0,SNELLING-MERCED FALLS UNION ELEMENTARY,1.0,1.0,34.0,38.0,0.0,2.0,0.0,76.0,685000.0,9013.16,,,,,,,,,,,,,,,
875,886.0,73957.0,SNOWLINE JOINT UNIFIED,41.0,481.0,3455.0,2908.0,28.0,573.0,162.0,7648.0,81748000.0,10688.81,360.0,904.0,15.0,24970.7,54949.0,54949.0,7815.0,7717.0,7717.0,990.0,1952.0,2942.0,2208.0,2567.0,100.90219665271967
876,887.0,68387.0,SOLANA BEACH ELEMENTARY,3.0,10.0,423.0,1598.0,1.0,218.0,759.0,3012.0,16792000.0,5575.03,296.0,756.0,12.0,20507.175000000003,14024.0,14024.0,3567.0,3506.0,3506.0,2003.0,901.0,2904.0,412.0,190.0,116.40106241699868
877,888.0,10488.0,SOLANO COUNTY OFFICE OF EDUCATION,2.0,55.0,117.0,85.0,2.0,29.0,27.0,317.0,65374000.0,206227.13,96.0,156.0,3.0,4859.1,136.0,136.0,32.0,22.0,22.0,0.0,1.0,1.0,3.0,18.0,6.940063091482649
878,889.0,75440.0,SOLEDAD UNIFIED,8.0,19.0,4624.0,103.0,8.0,16.0,78.0,4856.0,61686000.0,12703.05,108.0,316.0,6.0,10049.300000000001,35007.0,34993.0,5001.0,4913.0,4911.0,289.0,887.0,1176.0,1390.0,2347.0,101.17380560131797
879,890.0,69336.0,SOLVANG ELEMENTARY,4.0,6.0,313.0,245.0,0.0,16.0,7.0,591.0,3325000.0,5626.06,168.0,316.0,6.0,10156.816666666666,4602.0,4602.0,776.0,767.0,767.0,205.0,263.0,468.0,202.0,97.0,129.78003384094754
880,891.0,72611.0,SOMIS UNION,0.0,0.0,164.0,81.0,0.0,11.0,3.0,259.0,1349000.0,5208.49,112.0,156.0,3.0,4985.800000000001,1308.0,1308.0,220.0,218.0,218.0,29.0,58.0,87.0,60.0,71.0,84.16988416988417
881,892.0,10496.0,SONOMA COUNTY OFFICE OF EDUCATION,20.0,28.0,218.0,147.0,1.0,8.0,7.0,429.0,123109000.0,286967.37,196.0,316.0,6.0,9773.3,1071.0,1071.0,110.0,67.0,67.0,0.0,3.0,3.0,10.0,54.0,15.61771561771562
882,893.0,70953.0,SONOMA VALLEY UNIFIED,18.0,24.0,2615.0,1669.0,9.0,122.0,105.0,4562.0,25945000.0,5687.2,196.0,316.0,6.0,9993.228571428572,27139.0,27125.0,3989.0,3877.0,3875.0,440.0,848.0,1288.0,1090.0,1499.0,84.98465585269619
883,894.0,72371.0,SONORA ELEMENTARY,6.0,3.0,116.0,531.0,2.0,36.0,34.0,728.0,5137000.0,7056.32,220.0,316.0,6.0,9973.3,5142.0,5142.0,826.0,821.0,821.0,148.0,245.0,393.0,240.0,188.0,112.77472527472527
884,895.0,72389.0,SONORA UNION HIGH,16.0,10.0,211.0,769.0,4.0,41.0,17.0,1068.0,6070000.0,5683.52,220.0,316.0,6.0,10369.2,450.0,450.0,468.0,450.0,450.0,112.0,129.0,241.0,76.0,133.0,42.13483146067416
885,896.0,69849.0,SOQUEL UNION ELEMENTARY,9.0,12.0,631.0,1151.0,3.0,128.0,47.0,1981.0,13470000.0,6799.6,264.0,604.0,9.0,15125.666666666668,15240.0,15210.0,2594.0,2510.0,2505.0,614.0,740.0,1355.0,605.0,548.0,126.70368500757195
886,897.0,72397.0,SOULSBYVILLE ELEMENTARY,5.0,2.0,82.0,371.0,0.0,33.0,1.0,494.0,3874000.0,7842.11,220.0,316.0,6.0,9790.533333333333,3570.0,3570.0,550.0,515.0,515.0,59.0,115.0,174.0,178.0,163.0,104.25101214574899
887,898.0,68395.0,SOUTH BAY UNION,12.0,207.0,6137.0,503.0,30.0,193.0,295.0,7377.0,93379000.0,12658.13,370.0,906.0,15.0,24751.54166666667,51540.0,51270.0,8707.0,8548.0,8503.0,851.0,1875.0,2728.0,2395.0,3423.0,115.87366137996476
888,899.0,63032.0,SOUTH BAY UNION ELEMENTARY,42.0,6.0,166.0,578.0,3.0,97.0,23.0,915.0,10397000.0,11362.84,48.0,316.0,6.0,9899.333333333334,2712.0,2712.0,394.0,388.0,388.0,53.0,101.0,154.0,102.0,132.0,42.404371584699454
889,900.0,63784.0,SOUTH FORK UNION,9.0,0.0,43.0,180.0,0.0,9.0,0.0,241.0,2876000.0,11933.61,30.0,160.0,3.0,4942.533333333333,1236.0,1236.0,208.0,206.0,206.0,20.0,46.0,66.0,57.0,83.0,85.47717842323651
890,901.0,66068.0,SOUTH MONTEREY COUNTY JOINT UNION HIGH,10.0,10.0,2102.0,115.0,0.0,22.0,14.0,2273.0,27322000.0,12020.24,108.0,316.0,6.0,10334.8,962.0,959.0,1010.0,962.0,959.0,89.0,199.0,288.0,231.0,444.0,42.32292124945007
891,902.0,65029.0,SOUTH PASADENA UNIFIED,12.0,86.0,1148.0,1348.0,5.0,501.0,1679.0,4779.0,47583000.0,9956.69,190.0,910.0,15.0,26109.571428571428,35189.0,35182.0,5083.0,4958.0,4957.0,2761.0,1265.0,4027.0,599.0,332.0,103.7455534630676
892,903.0,69070.0,SOUTH SAN FRANCISCO UNIFIED,18.0,128.0,4270.0,586.0,187.0,512.0,3178.0,8879.0,50811000.0,5722.6,574.0,1216.0,21.0,35222.62142857144,62783.0,62734.0,9083.0,8870.0,8864.0,1729.0,2413.0,4142.0,2232.0,2490.0,99.89863723392274
893,904.0,65037.0,SOUTH WHITTIER ELEMENTARY,4.0,19.0,2753.0,89.0,4.0,4.0,45.0,2918.0,35212000.0,12067.17,76.0,316.0,6.0,9901.699999999999,22632.0,22626.0,3760.0,3722.0,3721.0,266.0,710.0,976.0,1037.0,1709.0,127.553118574366
894,905.0,63040.0,SOUTHERN HUMBOLDT JOINT UNIFIED,12.0,8.0,112.0,559.0,7.0,41.0,8.0,747.0,6369000.0,8526.1,48.0,316.0,6.0,9925.914285714287,5026.0,5012.0,666.0,640.0,638.0,77.0,149.0,226.0,215.0,197.0,85.6760374832664
895,906.0,63776.0,SOUTHERN KERN UNIFIED,29.0,348.0,1794.0,1081.0,12.0,89.0,53.0,3406.0,35988000.0,10566.06,90.0,464.0,9.0,14706.7,23282.0,23268.0,3513.0,3326.0,3324.0,176.0,565.0,742.0,913.0,1671.0,97.65120375807399
896,907.0,73833.0,SOUTHERN TRINITY JOINT UNIFIED,2.0,0.0,6.0,86.0,0.0,9.0,0.0,103.0,2230000.0,21650.49,106.0,160.0,3.0,5080.4,546.0,546.0,24.0,24.0,24.0,5.0,7.0,12.0,10.0,2.0,23.300970873786408
897,908.0,67553.0,SOUTHSIDE ELEMENTARY,0.0,2.0,131.0,43.0,0.0,60.0,0.0,236.0,1630000.0,6906.78,70.0,156.0,3.0,5042.08,924.0,924.0,140.0,140.0,140.0,19.0,41.0,60.0,53.0,27.0,59.32203389830508
898,909.0,68403.0,SPENCER VALLEY ELEMENTARY,19.0,193.0,709.0,1004.0,17.0,222.0,112.0,2276.0,4030000.0,1770.65,,,,,,,,,,,,,,,
899,910.0,66225.0,SPRECKELS UNION ELEMENTARY,2.0,4.0,305.0,525.0,0.0,80.0,57.0,973.0,6870000.0,7060.64,162.0,604.0,9.0,15253.033333333333,6972.0,6972.0,1120.0,1084.0,1084.0,195.0,349.0,544.0,322.0,218.0,111.40801644398766
900,911.0,72132.0,SPRINGVILLE UNION ELEMENTARY,10.0,0.0,65.0,234.0,0.0,1.0,7.0,317.0,2230000.0,7034.7,108.0,160.0,3.0,4992.083333333333,1872.0,1872.0,314.0,312.0,312.0,42.0,84.0,126.0,106.0,80.0,98.42271293375394
901,912.0,63792.0,STANDARD ELEMENTARY,40.0,32.0,914.0,2033.0,0.0,76.0,35.0,3130.0,30617000.0,9781.79,90.0,604.0,9.0,14716.183333333334,22398.0,22386.0,3762.0,3675.0,3673.0,204.0,579.0,784.0,976.0,1916.0,117.41214057507987
