County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
17,64014,1,2,2470.4857142857145,6027.0,6027.0,891.0,861.0,861.0,62.0,129.0,191.0,274.0,396.0
17,64022,1,1,2449.3857142857146,11620.0,11599.0,1776.0,1660.0,1657.0,72.0,292.0,364.0,421.0,873.0
17,64022,1,2,2427.7714285714283,11648.0,11641.0,1777.0,1664.0,1663.0,27.0,112.0,139.0,448.0,1077.0
17,64030,1,1,2490.8857142857146,5593.0,5586.0,829.0,799.0,798.0,104.0,199.0,303.0,232.0,263.0
17,64030,1,2,2486.8,5593.0,5593.0,829.0,799.0,799.0,82.0,141.0,223.0,274.0,302.0
17,64048,1,1,2451.733333333333,948.0,948.0,164.0,158.0,158.0,8.0,29.0,37.0,42.0,79.0
17,64048,1,2,2440.7166666666667,948.0,948.0,164.0,158.0,158.0,7.0,17.0,24.0,50.0,84.0
17,64055,1,2,2493.0714285714284,5236.0,5229.0,773.0,748.0,747.0,63.0,169.0,232.0,260.0,255.0
17,64055,1,1,2508.5714285714284,5236.0,5229.0,773.0,748.0,747.0,108.0,236.0,344.0,208.0,195.0
18,64089,1,1,2482.366666666667,483.0,483.0,37.0,37.0,37.0,2.0,11.0,13.0,8.0,16.0
18,64089,1,2,2468.633333333333,469.0,469.0,37.0,36.0,36.0,1.0,4.0,5.0,13.0,18.0
18,64105,1,2,2468.4999999999995,1362.0,1362.0,235.0,227.0,227.0,16.0,45.0,61.0,74.0,92.0
18,64105,1,1,2477.7833333333333,1362.0,1362.0,235.0,227.0,227.0,19.0,67.0,86.0,62.0,79.0
18,64113,1,1,2474.583333333333,852.0,852.0,142.0,142.0,142.0,10.0,43.0,53.0,43.0,46.0
18,64113,1,2,2462.6666666666665,852.0,852.0,142.0,142.0,142.0,5.0,19.0,24.0,61.0,57.0
18,64139,1,2,2562.2,344.0,344.0,175.0,171.0,171.0,16.0,29.0,45.0,50.0,76.0
18,64139,1,1,2612.9,344.0,344.0,175.0,171.0,171.0,42.0,67.0,109.0,42.0,20.0
18,64170,1,1,2512.6,906.0,906.0,152.0,151.0,151.0,21.0,71.0,92.0,31.0,28.0
18,64170,1,2,2511.133333333333,906.0,906.0,152.0,151.0,151.0,17.0,56.0,73.0,54.0,24.0
18,64188,1,2,2477.933333333333,696.0,696.0,118.0,116.0,116.0,9.0,24.0,33.0,36.0,47.0
18,64188,1,1,2474.0666666666666,708.0,708.0,118.0,118.0,118.0,12.0,30.0,42.0,31.0,45.0
18,64196,1,2,2484.4666666666667,3942.0,3942.0,675.0,657.0,657.0,82.0,166.0,248.0,187.0,222.0
18,64196,1,1,2474.516666666667,4002.0,4002.0,681.0,667.0,667.0,64.0,205.0,269.0,155.0,243.0
18,64204,1,1,2504.7000000000003,567.0,567.0,46.0,46.0,46.0,1.0,22.0,23.0,9.0,14.0
18,64204,1,2,2507.066666666667,574.0,574.0,46.0,46.0,46.0,3.0,8.0,11.0,21.0,14.0
19,64212,1,2,2545.5285714285715,77539.0,77518.0,11238.0,11077.0,11074.0,3362.0,2599.0,5964.0,2671.0,2442.0
19,64212,1,1,2553.5714285714284,77035.0,77014.0,11236.0,11005.0,11002.0,3748.0,3373.0,7121.0,2084.0,1799.0
19,64246,1,2,2532.9666666666667,16233.0,16230.0,5532.0,5411.0,5410.0,218.0,575.0,793.0,1203.0,3414.0
19,64246,1,1,2572.3666666666663,16281.0,16269.0,5533.0,5427.0,5423.0,781.0,1625.0,2407.0,1532.0,1488.0
19,64261,1,1,2586.3142857142857,35455.0,35441.0,5242.0,5065.0,5063.0,2413.0,1610.0,4024.0,603.0,438.0
19,64261,1,2,2602.514285714286,36435.0,36435.0,5244.0,5205.0,5205.0,2800.0,1140.0,3940.0,775.0,490.0
19,64279,1,2,2469.328571428571,31178.0,31178.0,4527.0,4454.0,4454.0,357.0,729.0,1086.0,1298.0,2070.0
19,64279,1,1,2481.8571428571427,31143.0,31129.0,4524.0,4449.0,4447.0,445.0,1126.0,1571.0,1207.0,1671.0
19,64287,1,2,2478.5714285714284,50421.0,50421.0,7263.0,7203.0,7203.0,620.0,1248.0,1868.0,2247.0,3088.0
19,64287,1,1,2490.557142857143,50232.0,50225.0,7259.0,7176.0,7175.0,870.0,1855.0,2725.0,1981.0,2469.0
19,64295,1,1,2499.6428571428573,13636.0,13629.0,1982.0,1948.0,1947.0,272.0,542.0,814.0,548.0,585.0
19,64295,1,2,2483.3857142857146,13720.0,13706.0,1983.0,1960.0,1958.0,204.0,362.0,566.0,586.0,806.0
19,64303,1,1,2508.3142857142857,44989.0,44989.0,6529.0,6427.0,6427.0,1060.0,2024.0,3084.0,1558.0,1785.0
19,64303,1,2,2484.714285714286,45045.0,45038.0,6524.0,6435.0,6434.0,674.0,1199.0,1873.0,1951.0,2610.0
19,64311,1,2,2570.0857142857144,15043.0,15043.0,2190.0,2149.0,2149.0,792.0,613.0,1405.0,463.0,281.0
19,64311,1,1,2573.9285714285716,15001.0,14980.0,2192.0,2143.0,2140.0,878.0,735.0,1614.0,322.0,207.0
19,64329,1,1,2554.5142857142855,36666.0,36666.0,5301.0,5238.0,5238.0,1630.0,1915.0,3545.0,1025.0,668.0
19,64329,1,2,2544.1428571428573,36680.0,36673.0,5298.0,5240.0,5239.0,1431.0,1400.0,2832.0,1414.0,994.0
19,64337,1,2,2527.6571428571433,54950.0,54943.0,7985.0,7850.0,7849.0,1732.0,2030.0,3763.0,2178.0,1909.0
19,64337,1,1,2541.9714285714285,54796.0,54796.0,7986.0,7828.0,7828.0,2106.0,2747.0,4853.0,1742.0,1233.0
19,64345,1,2,2507.1666666666665,10801.0,10801.0,1573.0,1543.0,1543.0,253.0,420.0,673.0,509.0,361.0
19,64345,1,1,2526.5,10808.0,10808.0,1575.0,1544.0,1544.0,378.0,588.0,966.0,320.0,258.0
19,64352,1,2,2508.6,1583.0,1582.0,1623.0,1583.0,1582.0,47.0,192.0,239.0,382.0,962.0
19,64352,1,1,2556.7,1560.0,1557.0,1623.0,1560.0,1557.0,219.0,478.0,697.0,397.0,466.0
19,64378,1,1,2515.671428571429,17941.0,17941.0,2600.0,2563.0,2563.0,471.0,824.0,1295.0,663.0,605.0
19,64378,1,2,2513.971428571429,17927.0,17927.0,2600.0,2561.0,2561.0,459.0,604.0,1063.0,737.0,761.0
19,64394,1,1,2549.8285714285716,25858.0,25851.0,3765.0,3694.0,3693.0,1105.0,1291.0,2397.0,769.0,528.0
19,64394,1,2,2535.2285714285713,25949.0,25942.0,3764.0,3707.0,3706.0,866.0,951.0,1817.0,1072.0,817.0
19,64436,1,2,2502.9,42756.0,42742.0,6184.0,6108.0,6106.0,844.0,1318.0,2163.0,1865.0,2081.0
19,64436,1,1,2519.4571428571426,42679.0,42665.0,6184.0,6097.0,6095.0,1207.0,1991.0,3199.0,1499.0,1398.0
19,64444,1,2,2544.4285714285716,25025.0,25004.0,3632.0,3575.0,3572.0,1147.0,840.0,1989.0,792.0,793.0
19,64444,1,1,2556.6857142857143,25025.0,24990.0,3634.0,3575.0,3570.0,1252.0,1169.0,2420.0,663.0,490.0
19,64451,1,1,2518.485714285714,81039.0,81004.0,11755.0,11577.0,11572.0,2300.0,3790.0,6091.0,2759.0,2726.0
19,64451,1,2,2504.128571428572,81452.0,81445.0,11756.0,11636.0,11635.0,1682.0,2634.0,4316.0,3500.0,3819.0
19,64469,1,1,2503.7999999999997,12355.0,12355.0,1812.0,1765.0,1765.0,301.0,513.0,814.0,408.0,543.0
19,64469,1,2,2494.7714285714283,12355.0,12355.0,1813.0,1765.0,1765.0,270.0,348.0,618.0,505.0,642.0
19,64477,1,2,2430.266666666667,13560.0,13560.0,2303.0,2260.0,2260.0,79.0,239.0,318.0,620.0,1322.0
19,64477,1,1,2442.683333333333,13536.0,13536.0,2301.0,2256.0,2256.0,114.0,405.0,519.0,605.0,1132.0
19,64485,1,1,2520.6833333333334,35220.0,35220.0,5939.0,5870.0,5870.0,1380.0,2016.0,3396.0,1325.0,1149.0
19,64485,1,2,2508.2999999999997,35256.0,35250.0,5939.0,5876.0,5875.0,1164.0,1466.0,2630.0,1702.0,1543.0
19,64501,1,2,2479.85,33966.0,33966.0,5702.0,5661.0,5661.0,857.0,1000.0,1857.0,1532.0,2272.0
19,64501,1,1,2495.8333333333335,33612.0,33612.0,5704.0,5602.0,5602.0,964.0,1594.0,2558.0,1395.0,1649.0
19,64519,1,1,2602.6,2186.0,2186.0,2296.0,2186.0,2186.0,601.0,691.0,1292.0,507.0,387.0
19,64519,1,2,2564.9,2197.0,2196.0,2295.0,2197.0,2196.0,271.0,404.0,675.0,579.0,943.0
19,64527,1,1,2493.3142857142857,32256.0,32242.0,4679.0,4608.0,4606.0,560.0,1316.0,1877.0,1268.0,1462.0
19,64527,1,2,2477.442857142857,32354.0,32333.0,4678.0,4622.0,4619.0,439.0,778.0,1217.0,1370.0,2035.0
19,64535,1,2,2565.542857142857,12502.0,12495.0,1821.0,1786.0,1785.0,601.0,535.0,1137.0,418.0,231.0
19,64535,1,1,2573.171428571429,12488.0,12481.0,1821.0,1784.0,1783.0,684.0,655.0,1340.0,295.0,149.0
19,64550,1,2,2525.7499999999995,19200.0,19194.0,3230.0,3200.0,3199.0,986.0,693.0,1680.0,706.0,814.0
19,64550,1,1,2515.65,18636.0,18636.0,3229.0,3106.0,3106.0,875.0,892.0,1767.0,534.0,805.0
19,64568,1,1,2541.7714285714283,94031.0,93898.0,13756.0,13433.0,13414.0,3967.0,4261.0,8231.0,2736.0,2465.0
19,64568,1,2,2535.2428571428572,95067.0,95046.0,13759.0,13581.0,13578.0,3565.0,3287.0,6852.0,3510.0,3216.0
19,64576,1,1,2554.8571428571427,28511.0,28511.0,4171.0,4073.0,4073.0,1277.0,1497.0,2774.0,785.0,514.0
19,64576,1,2,2550.6142857142854,28553.0,28546.0,4170.0,4079.0,4078.0,1200.0,1087.0,2288.0,1080.0,711.0
19,64584,1,2,2523.7999999999997,378.0,378.0,38.0,38.0,38.0,7.0,10.0,17.0,16.0,5.0
19,64584,1,1,2523.633333333333,378.0,378.0,38.0,38.0,38.0,11.0,6.0,17.0,12.0,9.0
19,64592,1,2,2503.285714285714,37163.0,37156.0,5353.0,5309.0,5308.0,651.0,1044.0,1695.0,1561.0,2052.0
19,64592,1,1,2511.128571428572,36813.0,36813.0,5355.0,5259.0,5259.0,740.0,1390.0,2130.0,1404.0,1725.0
19,64600,1,1,2560.183333333333,5628.0,5622.0,969.0,938.0,937.0,350.0,345.0,696.0,174.0,68.0
19,64600,1,2,2568.616666666667,5658.0,5658.0,969.0,943.0,943.0,401.0,290.0,691.0,176.0,76.0
19,64626,1,2,2493.6,678.0,678.0,113.0,113.0,113.0,9.0,32.0,41.0,45.0,27.0
19,64626,1,1,2497.6333333333337,666.0,666.0,113.0,111.0,111.0,10.0,35.0,45.0,44.0,22.0
19,64634,1,2,2445.214285714286,36071.0,35945.0,5300.0,5153.0,5135.0,246.0,711.0,958.0,1429.0,2764.0
19,64634,1,1,2467.0,36071.0,36029.0,5298.0,5153.0,5147.0,388.0,1129.0,1519.0,1387.0,2247.0
19,64642,1,1,2464.4,10962.0,10956.0,1839.0,1827.0,1826.0,155.0,424.0,579.0,531.0,716.0
19,64642,1,2,2453.65,10968.0,10968.0,1839.0,1828.0,1828.0,125.0,266.0,391.0,528.0,909.0
19,64659,1,2,2621.085714285714,15813.0,15813.0,2302.0,2259.0,2259.0,1372.0,515.0,1887.0,279.0,93.0
19,64659,1,1,2607.9285714285716,15785.0,15785.0,2302.0,2255.0,2255.0,1295.0,641.0,1936.0,222.0,97.0
19,64667,1,2,2434.6,54720.0,54708.0,9285.0,9120.0,9118.0,461.0,1142.0,1603.0,2349.0,5168.0
19,64667,1,1,2458.883333333333,54714.0,54654.0,9282.0,9119.0,9109.0,795.0,2036.0,2832.0,2274.0,4012.0
19,64683,1,2,2556.7571428571428,40887.0,40852.0,6088.0,5841.0,5836.0,1799.0,1717.0,3518.0,1419.0,905.0
19,64683,1,1,2564.128571428572,40978.0,40915.0,6088.0,5854.0,5845.0,2067.0,2182.0,4251.0,1022.0,580.0
19,64691,1,2,2488.7999999999997,22146.0,22146.0,3717.0,3691.0,3691.0,506.0,817.0,1323.0,1184.0,1184.0
19,64691,1,1,2495.7166666666667,21960.0,21948.0,3718.0,3660.0,3658.0,523.0,1151.0,1674.0,982.0,1005.0
19,64709,1,1,2466.516666666667,19050.0,19050.0,3703.0,3175.0,3175.0,329.0,727.0,1056.0,902.0,1217.0
19,64709,1,2,2466.8,19194.0,19188.0,3705.0,3199.0,3198.0,284.0,642.0,926.0,990.0,1283.0
19,64717,1,2,2499.9166666666665,17544.0,17544.0,2942.0,2924.0,2924.0,484.0,677.0,1161.0,946.0,817.0
19,64717,1,1,2515.183333333333,17514.0,17514.0,2944.0,2919.0,2919.0,578.0,1013.0,1591.0,760.0,568.0
19,64725,1,2,2504.5428571428574,271572.0,271502.0,39664.0,38796.0,38786.0,6619.0,8414.0,15036.0,10911.0,12850.0
19,64725,1,1,2512.171428571429,271446.0,271271.0,39667.0,38778.0,38753.0,7621.0,11072.0,18692.0,9374.0,10712.0
19,64733,1,1,2490.914285714286,1825782.0,1823675.0,269315.0,260826.0,260525.0,38060.0,65107.0,103167.0,62976.0,94685.0
19,64733,1,2,2479.1142857142854,1841651.0,1840671.0,269299.0,263093.0,262953.0,32618.0,45932.0,78548.0,70035.0,114517.0
19,64758,1,2,2470.9666666666667,6582.0,6576.0,1123.0,1097.0,1096.0,114.0,200.0,314.0,343.0,439.0
19,64758,1,1,2484.866666666667,6534.0,6534.0,1121.0,1089.0,1089.0,135.0,318.0,453.0,285.0,351.0
19,64766,1,2,2529.75,12426.0,12426.0,2097.0,2071.0,2071.0,543.0,581.0,1124.0,586.0,361.0
19,64766,1,1,2528.6166666666663,12414.0,12414.0,2097.0,2069.0,2069.0,510.0,750.0,1260.0,463.0,346.0
19,64774,1,1,2473.5714285714284,51415.0,51289.0,7616.0,7345.0,7327.0,665.0,1738.0,2403.0,1924.0,3015.0
19,64774,1,2,2460.285714285714,51415.0,51247.0,7613.0,7345.0,7321.0,456.0,1147.0,1603.0,2135.0,3606.0
19,64790,1,2,2514.328571428571,20636.0,20636.0,2982.0,2948.0,2948.0,560.0,681.0,1241.0,804.0,903.0
19,64790,1,1,2534.8571428571427,20629.0,20622.0,2983.0,2947.0,2946.0,782.0,935.0,1718.0,602.0,627.0
19,64808,1,1,2475.6857142857143,98091.0,98070.0,14349.0,14013.0,14010.0,1314.0,3470.0,4784.0,3623.0,5606.0
19,64808,1,2,2459.342857142857,98448.0,98392.0,14355.0,14064.0,14056.0,902.0,1982.0,2886.0,3933.0,7246.0
19,64816,1,2,2456.116666666667,27054.0,27024.0,4570.0,4509.0,4504.0,374.0,688.0,1063.0,1311.0,2134.0
19,64816,1,1,2471.8333333333335,26814.0,26814.0,4567.0,4469.0,4469.0,507.0,1080.0,1587.0,1141.0,1741.0
19,64832,1,1,2527.4500000000003,15784.0,15784.0,3982.0,3946.0,3946.0,1668.0,1103.0,2771.0,608.0,567.0
19,64832,1,2,2531.525,15836.0,15836.0,3982.0,3959.0,3959.0,1636.0,983.0,2619.0,820.0,520.0
19,64840,1,2,2485.6142857142854,67865.0,67837.0,9840.0,9695.0,9691.0,1099.0,1863.0,2962.0,2853.0,3877.0
19,64840,1,1,2500.6142857142854,67767.0,67718.0,9837.0,9681.0,9674.0,1455.0,2811.0,4267.0,2494.0,2917.0
19,64857,1,2,2442.1166666666663,73518.0,73512.0,12351.0,12253.0,12252.0,747.0,1673.0,2420.0,3271.0,6562.0
19,64857,1,1,2454.316666666667,73392.0,73350.0,12363.0,12232.0,12225.0,891.0,2566.0,3458.0,3234.0,5539.0
19,64865,1,2,2591.3142857142852,39697.0,39690.0,6081.0,5671.0,5670.0,2652.0,1455.0,4107.0,1022.0,542.0
19,64865,1,1,2582.2428571428572,39459.0,39459.0,6081.0,5637.0,5637.0,2482.0,1933.0,4415.0,831.0,391.0
19,64873,1,2,2480.5428571428565,57309.0,57302.0,8273.0,8187.0,8186.0,817.0,1468.0,2285.0,2391.0,3511.0
19,64873,1,1,2489.971428571429,57218.0,57190.0,8276.0,8174.0,8170.0,876.0,2328.0,3204.0,2267.0,2701.0
19,64881,1,1,2495.6428571428573,61047.0,61019.0,8996.0,8721.0,8717.0,1546.0,2171.0,3717.0,1985.0,3020.0
19,64881,1,2,2484.1,61033.0,61019.0,8996.0,8719.0,8717.0,1359.0,1534.0,2893.0,2150.0,3675.0
19,64907,1,1,2488.7571428571428,88319.0,88284.0,12892.0,12617.0,12612.0,1429.0,3390.0,4821.0,3429.0,4365.0
19,64907,1,2,2469.2285714285713,88613.0,88599.0,12893.0,12659.0,12657.0,1021.0,2149.0,3170.0,3595.0,5894.0
19,64931,1,1,2530.6666666666665,10368.0,10368.0,1767.0,1728.0,1728.0,515.0,533.0,1048.0,364.0,316.0
19,64931,1,2,2530.4500000000003,10506.0,10506.0,1766.0,1751.0,1751.0,501.0,435.0,936.0,449.0,366.0
19,64964,1,1,2623.328571428571,11326.0,11326.0,1687.0,1618.0,1618.0,1045.0,412.0,1457.0,102.0,59.0
19,64964,1,2,2626.8857142857146,11599.0,11599.0,1687.0,1657.0,1657.0,1069.0,353.0,1422.0,163.0,72.0
19,64980,1,2,2561.9,39830.0,39200.0,5972.0,5690.0,5600.0,2101.0,1406.0,3505.0,1228.0,957.0
19,64980,1,1,2575.7285714285717,39893.0,39851.0,5972.0,5699.0,5693.0,2475.0,1742.0,4220.0,846.0,632.0
19,64998,1,1,2506.4,22628.0,22624.0,5726.0,5657.0,5656.0,1740.0,1807.0,3548.0,1138.0,971.0
19,64998,1,2,2497.15,22604.0,22604.0,5726.0,5651.0,5651.0,1264.0,1619.0,2883.0,1687.0,1081.0
19,65029,1,2,2609.9857142857145,18207.0,18200.0,2658.0,2601.0,2600.0,1453.0,593.0,2046.0,371.0,184.0
19,65029,1,1,2599.285714285714,18032.0,18025.0,2657.0,2576.0,2575.0,1411.0,736.0,2147.0,261.0,168.0
19,65037,1,2,2452.0166666666664,11640.0,11634.0,1962.0,1940.0,1939.0,128.0,288.0,416.0,558.0,965.0
19,65037,1,1,2464.683333333333,11628.0,11628.0,1962.0,1938.0,1938.0,163.0,467.0,630.0,514.0,794.0
19,65045,1,1,2501.5249999999996,12132.0,12128.0,3058.0,3033.0,3032.0,893.0,931.0,1825.0,653.0,555.0
19,65045,1,2,2495.95,12180.0,12176.0,3060.0,3045.0,3044.0,723.0,785.0,1508.0,870.0,666.0
19,65052,1,2,2572.8571428571436,22022.0,22015.0,3172.0,3146.0,3145.0,1232.0,857.0,2090.0,639.0,417.0
19,65052,1,1,2559.7285714285713,21980.0,21980.0,3174.0,3140.0,3140.0,1122.0,1049.0,2171.0,544.0,425.0
19,65060,1,1,2550.371428571428,85176.0,85155.0,12415.0,12168.0,12165.0,3597.0,4403.0,8000.0,2455.0,1712.0
19,65060,1,2,2555.1428571428573,85421.0,85414.0,12417.0,12203.0,12202.0,3842.0,3368.0,7211.0,2904.0,2088.0
19,65078,1,1,2515.883333333333,4488.0,4482.0,755.0,748.0,747.0,164.0,248.0,413.0,162.0,173.0
19,65078,1,2,2496.8166666666666,4458.0,4458.0,753.0,743.0,743.0,118.0,181.0,299.0,214.0,230.0
19,65094,1,1,2518.5285714285715,31822.0,31815.0,4618.0,4546.0,4545.0,881.0,1469.0,2351.0,1137.0,1058.0
19,65094,1,2,2502.8857142857146,31899.0,31899.0,4620.0,4557.0,4557.0,673.0,1025.0,1698.0,1278.0,1581.0
19,65102,1,1,2499.3333333333335,37422.0,37416.0,6301.0,6237.0,6236.0,1028.0,1926.0,2954.0,1617.0,1665.0
19,65102,1,2,2485.2833333333333,37416.0,37410.0,6304.0,6236.0,6235.0,767.0,1276.0,2043.0,2064.0,2128.0
19,65110,1,2,2478.25,23730.0,23730.0,4040.0,3955.0,3955.0,500.0,785.0,1285.0,1233.0,1437.0
19,65110,1,1,2489.916666666667,23688.0,23670.0,4038.0,3948.0,3945.0,593.0,1112.0,1705.0,1051.0,1189.0
19,65128,1,2,2555.8,3006.0,3002.0,3118.0,3006.0,3002.0,234.0,598.0,832.0,849.0,1325.0
19,65128,1,1,2601.1,3030.0,3025.0,3120.0,3030.0,3025.0,727.0,1115.0,1842.0,676.0,512.0
19,65136,1,1,2617.8333333333335,30693.0,30690.0,10424.0,10231.0,10230.0,3458.0,4021.0,7479.0,1739.0,1013.0
19,65136,1,2,2595.1,30621.0,30612.0,10422.0,10207.0,10204.0,2665.0,2744.0,5411.0,2587.0,2208.0
19,65151,1,2,2455.066666666667,5118.0,5118.0,864.0,853.0,853.0,54.0,131.0,185.0,264.0,404.0
19,65151,1,1,2449.2333333333336,5106.0,5100.0,867.0,851.0,850.0,40.0,174.0,214.0,223.0,413.0
20,65177,1,2,2516.2499999999995,1404.0,1404.0,235.0,234.0,234.0,44.0,51.0,95.0,96.0,43.0
20,65177,1,1,2510.9333333333334,1398.0,1398.0,234.0,233.0,233.0,36.0,77.0,113.0,71.0,49.0
20,65185,1,1,2488.6,3186.0,3186.0,562.0,531.0,531.0,63.0,160.0,223.0,168.0,140.0
20,65185,1,2,2494.7000000000003,3168.0,3168.0,562.0,528.0,528.0,65.0,142.0,207.0,179.0,142.0
20,65193,1,2,2450.5833333333335,8844.0,8844.0,1488.0,1474.0,1474.0,65.0,232.0,297.0,471.0,706.0
20,65193,1,1,2463.866666666667,8820.0,8808.0,1489.0,1470.0,1468.0,127.0,329.0,456.0,407.0,605.0
20,65201,1,2,2521.4,237.0,237.0,241.0,237.0,237.0,2.0,29.0,31.0,72.0,134.0
20,65201,1,1,2598.6,236.0,236.0,242.0,236.0,236.0,59.0,80.0,139.0,61.0,36.0
20,65243,1,1,2477.371428571428,74431.0,74368.0,10774.0,10633.0,10624.0,885.0,2558.0,3443.0,2988.0,4203.0
20,65243,1,2,2461.8571428571427,74767.0,74767.0,10774.0,10681.0,10681.0,628.0,1604.0,2232.0,3053.0,5396.0
20,65276,1,2,2485.35,366.0,366.0,49.0,49.0,49.0,3.0,18.0,21.0,20.0,8.0
20,65276,1,1,2485.6000000000004,366.0,366.0,49.0,49.0,49.0,7.0,16.0,23.0,14.0,12.0
21,65300,1,2,2543.4,312.0,312.0,26.0,26.0,26.0,5.0,6.0,11.0,8.0,7.0
21,65300,1,1,2555.5,312.0,312.0,26.0,26.0,26.0,6.0,7.0,13.0,7.0,6.0
21,65318,1,2,2559.2500000000005,7848.0,7848.0,1344.0,1308.0,1308.0,532.0,355.0,887.0,270.0,151.0
21,65318,1,1,2560.5833333333335,7872.0,7866.0,1344.0,1312.0,1311.0,520.0,470.0,991.0,201.0,120.0
21,65334,1,2,2567.4,4944.0,4938.0,845.0,824.0,823.0,350.0,247.0,598.0,151.0,75.0
21,65334,1,1,2561.9166666666665,4938.0,4932.0,844.0,823.0,822.0,330.0,304.0,635.0,117.0,71.0
21,65359,1,2,2512.8,468.0,468.0,101.0,64.0,64.0,5.0,14.0,19.0,20.0,25.0
21,65359,1,1,2535.7999999999997,474.0,468.0,101.0,65.0,64.0,4.0,21.0,25.0,28.0,12.0
21,65367,1,2,2561.0833333333335,6012.0,6012.0,1046.0,1002.0,1002.0,411.0,277.0,688.0,208.0,106.0
21,65367,1,1,2567.0,6012.0,6012.0,1046.0,1002.0,1002.0,412.0,377.0,789.0,126.0,87.0
21,65391,1,2,2572.0499999999997,12660.0,12660.0,2177.0,2110.0,2110.0,965.0,638.0,1603.0,360.0,147.0
21,65391,1,1,2568.85,12762.0,12756.0,2177.0,2127.0,2126.0,932.0,790.0,1722.0,280.0,125.0
21,65417,1,1,2523.8142857142857,27937.0,27923.0,4110.0,3991.0,3989.0,889.0,1263.0,2153.0,914.0,923.0
21,65417,1,2,2521.8571428571427,28028.0,28021.0,4109.0,4004.0,4003.0,899.0,958.0,1857.0,1053.0,1093.0
21,65425,1,2,2584.633333333333,6354.0,6354.0,1121.0,1059.0,1059.0,528.0,309.0,837.0,160.0,62.0
21,65425,1,1,2575.5499999999997,6426.0,6426.0,1121.0,1071.0,1071.0,495.0,382.0,877.0,126.0,68.0
21,65433,1,2,2580.866666666667,1596.0,1596.0,266.0,266.0,266.0,140.0,71.0,211.0,41.0,14.0
21,65433,1,1,2590.6666666666665,1596.0,1596.0,266.0,266.0,266.0,149.0,83.0,232.0,25.0,9.0
21,65458,1,1,2486.4,17676.0,17646.0,3077.0,2946.0,2941.0,526.0,731.0,1258.0,653.0,1035.0
21,65458,1,2,2486.65,17988.0,17904.0,3076.0,2998.0,2984.0,561.0,600.0,1161.0,760.0,1077.0
21,65466,1,1,2591.6,570.0,569.0,629.0,570.0,569.0,143.0,183.0,327.0,124.0,119.0
21,65466,1,2,2552.4,567.0,567.0,629.0,567.0,567.0,61.0,105.0,166.0,139.0,262.0
21,65474,1,1,2465.06,468.0,468.0,82.0,70.0,70.0,3.0,18.0,21.0,18.0,31.0
21,65474,1,2,2444.44,462.0,462.0,82.0,69.0,69.0,3.0,6.0,9.0,23.0,37.0
21,65482,1,2,2643.7,1032.0,1032.0,1122.0,1032.0,1032.0,303.0,308.0,611.0,218.0,203.0
21,65482,1,1,2647.4,1037.0,1037.0,1122.0,1037.0,1037.0,460.0,320.0,780.0,136.0,121.0
22,65532,1,1,2504.4857142857145,5922.0,5915.0,872.0,846.0,845.0,127.0,233.0,360.0,234.0,251.0
22,65532,1,2,2498.6142857142854,5866.0,5859.0,873.0,838.0,837.0,111.0,167.0,278.0,249.0,310.0
23,65540,1,2,2489.4857142857145,1771.0,1771.0,266.0,253.0,253.0,22.0,48.0,70.0,89.0,94.0
23,65540,1,1,2507.9857142857145,1757.0,1750.0,266.0,251.0,250.0,39.0,75.0,114.0,75.0,61.0
23,65557,1,2,2460.2,1068.0,1068.0,182.0,178.0,178.0,13.0,35.0,48.0,44.0,86.0
23,65557,1,1,2472.316666666666,1074.0,1074.0,182.0,179.0,179.0,20.0,41.0,61.0,48.0,70.0
23,65565,1,2,2476.4285714285716,6377.0,6356.0,929.0,911.0,908.0,66.0,155.0,221.0,288.0,401.0
23,65565,1,1,2502.628571428572,6370.0,6328.0,929.0,910.0,904.0,138.0,242.0,379.0,263.0,266.0
23,65581,1,2,2534.7714285714283,1883.0,1883.0,290.0,269.0,269.0,68.0,63.0,131.0,79.0,59.0
23,65581,1,1,2530.9285714285716,1904.0,1904.0,290.0,272.0,272.0,65.0,90.0,155.0,75.0,42.0
23,65599,1,1,2524.5,30.0,30.0,36.0,30.0,30.0,2.0,3.0,5.0,13.0,12.0
23,65599,1,2,2426.7,31.0,31.0,35.0,31.0,31.0,1.0,1.0,2.0,2.0,27.0
23,65607,1,1,2435.7,1057.0,1057.0,214.0,151.0,151.0,1.0,20.0,21.0,56.0,74.0
23,65607,1,2,2438.1666666666665,1050.0,1050.0,185.0,140.0,140.0,3.0,16.0,19.0,37.0,84.0
23,65615,1,2,2466.157142857143,20363.0,20342.0,3006.0,2909.0,2906.0,198.0,461.0,659.0,821.0,1429.0
23,65615,1,1,2478.3428571428567,20503.0,20461.0,3006.0,2929.0,2923.0,286.0,697.0,983.0,776.0,1169.0
23,65623,1,2,2453.9857142857145,5075.0,5061.0,799.0,725.0,723.0,43.0,97.0,140.0,208.0,375.0
23,65623,1,1,2459.7571428571428,5082.0,5061.0,800.0,726.0,723.0,39.0,142.0,181.0,190.0,353.0
24,65631,1,2,2480.6666666666665,19350.0,19344.0,3250.0,3225.0,3224.0,418.0,668.0,1086.0,975.0,1163.0
