County Code,District Code,Subgroup ID,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
23,65615,78,2455.714285714286,24712.0,24672.0,6306.0,6178.0,312.0,1006.0,1318.0,1675.0,3184.0,6168.0
23,65615,80,2496.5071428571423,16904.0,16880.0,4396.0,4226.0,530.0,1089.0,1619.0,1193.0,1411.0,4220.0
23,65623,80,2471.7714285714287,5784.0,5744.0,1658.0,1446.0,122.0,261.0,383.0,404.0,655.0,1436.0
23,65623,75,2381.6,904.0,904.0,174.0,164.0,3.0,21.0,24.0,37.0,103.0,164.0
23,65623,78,2440.4857142857145,4112.0,4112.0,1076.0,1028.0,28.0,144.0,172.0,268.0,588.0,1028.0
24,65631,144,2466.3125,945.0,945.0,238.0,236.0,42.0,58.0,100.0,70.0,66.0,236.0
24,65631,74,2467.59,1225.0,1225.0,342.0,332.0,43.0,65.0,108.0,73.0,151.0,332.0
24,65631,76,2516.966666666667,1701.0,1701.0,488.0,486.0,112.0,140.0,252.0,136.0,98.0,486.0
24,65631,78,2480.983333333333,31822.0,31808.0,9176.0,9092.0,1054.0,2380.0,3434.0,2584.0,3070.0,9088.0
24,65631,80,2511.5666666666666,8764.0,8757.0,2514.0,2504.0,504.0,748.0,1254.0,620.0,630.0,2502.0
24,65649,78,2480.108333333334,1925.0,1925.0,564.0,550.0,64.0,128.0,192.0,176.0,182.0,550.0
24,65649,80,2507.475,938.0,938.0,204.0,200.0,39.0,68.0,107.0,72.0,21.0,200.0
24,65680,78,2461.85,1253.0,1253.0,340.0,338.0,20.0,66.0,86.0,123.0,129.0,338.0
24,65698,78,2443.0857142857144,8848.0,8848.0,2240.0,2212.0,70.0,324.0,394.0,590.0,1228.0,2212.0
24,65698,80,2489.578571428571,10496.0,10496.0,2640.0,2624.0,296.0,644.0,940.0,720.0,964.0,2624.0
24,65722,78,2452.0416666666665,3283.0,3269.0,956.0,938.0,38.0,174.0,212.0,287.0,438.0,934.0
24,65730,78,2545.5,404.0,404.0,436.0,404.0,22.0,110.0,132.0,128.0,144.0,404.0
24,65748,80,2483.6666666666665,840.0,840.0,196.0,196.0,27.0,36.0,63.0,45.0,88.0,196.0
24,65748,78,2457.6583333333333,19229.0,19229.0,5534.0,5494.0,362.0,1044.0,1406.0,1598.0,2490.0,5494.0
24,65748,76,2497.691666666667,2002.0,2002.0,576.0,572.0,96.0,164.0,260.0,150.0,162.0,572.0
24,65755,74,2448.02,1536.0,1536.0,356.0,352.0,10.0,44.0,54.0,112.0,186.0,352.0
24,65755,80,2506.9571428571435,11264.0,11264.0,2862.0,2816.0,400.0,794.0,1194.0,794.0,828.0,2816.0
24,65755,78,2469.4071428571433,74080.0,74024.0,18880.0,18520.0,1420.0,3551.0,4973.0,5459.0,8086.0,18506.0
24,65755,77,2656.65,592.0,592.0,102.0,100.0,42.0,14.0,56.0,30.0,14.0,100.0
24,65755,76,2512.4,960.0,960.0,146.0,146.0,44.0,34.0,78.0,25.0,43.0,146.0
24,65763,80,2532.075,3584.0,3584.0,1044.0,1024.0,294.0,294.0,588.0,256.0,180.0,1024.0
24,65763,78,2493.5249999999996,3234.0,3234.0,936.0,924.0,96.0,252.0,348.0,318.0,258.0,924.0
24,65771,144,2494.9083333333333,2359.0,2359.0,676.0,674.0,98.0,184.0,282.0,174.0,218.0,674.0
24,65771,80,2501.9249999999997,14427.0,14427.0,4210.0,4122.0,842.0,1038.0,1880.0,1110.0,1132.0,4122.0
24,65771,78,2454.35,65562.0,65548.0,18896.0,18732.0,1356.0,3356.0,4713.0,5130.0,8887.0,18728.0
24,65771,76,2494.9249999999997,8834.0,8834.0,2552.0,2524.0,390.0,678.0,1068.0,704.0,752.0,2524.0
24,65771,74,2431.1000000000004,5432.0,5432.0,1592.0,1552.0,64.0,206.0,270.0,384.0,898.0,1552.0
24,65771,77,2587.0249999999996,742.0,742.0,152.0,152.0,43.0,51.0,94.0,32.0,26.0,152.0
24,65789,78,2538.8500000000004,6416.0,6416.0,6662.0,6416.0,502.0,1414.0,1916.0,1726.0,2774.0,6416.0
24,65789,77,2668.5,96.0,96.0,100.0,96.0,46.0,24.0,70.0,12.0,14.0,96.0
24,65789,76,2599.2,900.0,900.0,916.0,900.0,166.0,286.0,452.0,240.0,208.0,900.0
24,65789,74,2497.65,330.0,330.0,352.0,330.0,12.0,36.0,48.0,90.0,192.0,330.0
24,65789,144,2607.95,92.0,92.0,92.0,92.0,16.0,32.0,48.0,22.0,22.0,92.0
24,65789,80,2596.2,1590.0,1590.0,1640.0,1590.0,324.0,486.0,810.0,350.0,430.0,1590.0
24,65813,80,2434.2,644.0,644.0,114.0,114.0,7.0,26.0,33.0,32.0,49.0,114.0
24,65821,78,2443.941666666667,6664.0,6664.0,1924.0,1904.0,56.0,304.0,360.0,594.0,950.0,1904.0
24,65862,144,2449.65,448.0,448.0,86.0,86.0,11.0,18.0,29.0,27.0,30.0,86.0
24,65862,80,2488.875,2492.0,2485.0,728.0,712.0,120.0,178.0,298.0,168.0,244.0,710.0
24,65862,78,2466.183333333333,16989.0,16975.0,4904.0,4854.0,424.0,966.0,1390.0,1428.0,2033.0,4850.0
24,65862,76,2493.2166666666667,3710.0,3710.0,1064.0,1060.0,130.0,230.0,360.0,416.0,284.0,1060.0
24,65862,74,2439.7833333333333,1302.0,1302.0,374.0,372.0,26.0,52.0,78.0,82.0,212.0,372.0
24,65870,80,2499.13,1176.0,1176.0,326.0,322.0,67.0,94.0,161.0,85.0,76.0,322.0
24,65870,78,2489.2999999999997,15239.0,15239.0,4412.0,4354.0,580.0,1120.0,1700.0,1304.0,1350.0,4354.0
24,65870,76,2426.55,658.0,658.0,118.0,118.0,30.0,32.0,62.0,27.0,29.0,118.0
27,65961,76,2500.6000000000004,430.0,420.0,116.0,116.0,28.0,41.0,71.0,23.0,22.0,114.0
27,65961,78,2427.4375,47770.0,47485.0,19320.0,19108.0,1088.0,3421.0,4509.0,5210.0,9388.0,18994.0
27,65961,80,2463.175,585.0,585.0,244.0,234.0,36.0,58.0,94.0,58.0,82.0,234.0
27,65987,76,2673.0499999999997,960.0,960.0,190.0,190.0,111.0,60.0,171.0,19.0,0.0,190.0
27,65987,78,2543.4428571428575,3944.0,3928.0,1012.0,986.0,284.0,256.0,543.0,240.0,202.0,982.0
27,65987,80,2593.5714285714284,13216.0,13184.0,3364.0,3304.0,1595.0,1040.0,2636.0,454.0,214.0,3296.0
27,65987,144,2611.2583333333337,2248.0,2232.0,548.0,542.0,275.0,143.0,421.0,86.0,35.0,538.0
27,65995,78,2480.1416666666664,3087.0,3087.0,892.0,882.0,108.0,218.0,326.0,258.0,298.0,882.0
27,66035,78,2434.308333333333,31199.0,31192.0,9002.0,8914.0,490.0,1328.0,1818.0,2200.0,4896.0,8912.0
27,66050,78,2442.458333333333,21987.0,21952.0,6356.0,6282.0,316.0,997.0,1314.0,1701.0,3268.0,6272.0
27,66050,80,2513.1,1253.0,1253.0,368.0,358.0,50.0,140.0,190.0,92.0,76.0,358.0
27,66068,78,2529.1499999999996,1826.0,1820.0,1920.0,1826.0,142.0,370.0,512.0,444.0,872.0,1820.0
27,66068,80,2638.25,98.0,98.0,100.0,98.0,36.0,28.0,64.0,18.0,16.0,98.0
27,66084,78,2477.6833333333334,910.0,910.0,208.0,208.0,15.0,50.0,65.0,78.0,65.0,208.0
27,66092,79,2486.3142857142852,1784.0,1784.0,460.0,446.0,38.0,100.0,138.0,142.0,166.0,446.0
27,66092,78,2462.828571428571,49568.0,49480.0,12682.0,12392.0,793.0,2290.0,3083.0,3472.0,5834.0,12370.0
27,66092,77,2522.5499999999997,3160.0,3160.0,808.0,790.0,146.0,228.0,374.0,238.0,178.0,790.0
27,66092,76,2505.785714285714,3632.0,3624.0,992.0,908.0,154.0,246.0,400.0,226.0,280.0,906.0
27,66092,74,2464.9000000000005,3704.0,3704.0,1008.0,926.0,52.0,168.0,220.0,266.0,440.0,926.0
27,66092,144,2490.628571428572,4888.0,4888.0,1274.0,1222.0,154.0,306.0,460.0,362.0,400.0,1222.0
27,66092,80,2510.307142857143,12736.0,12728.0,3448.0,3184.0,596.0,892.0,1488.0,872.0,822.0,3182.0
27,66134,78,2522.9500000000003,3000.0,3000.0,768.0,750.0,188.0,186.0,374.0,182.0,194.0,750.0
27,66134,76,2622.475,1344.0,1344.0,312.0,290.0,143.0,75.0,218.0,41.0,31.0,290.0
27,66134,144,2563.5583333333334,1416.0,1416.0,352.0,342.0,111.0,111.0,222.0,71.0,49.0,342.0
27,66134,80,2574.5071428571428,10360.0,10360.0,2686.0,2590.0,1008.0,880.0,1888.0,430.0,272.0,2590.0
27,66142,78,2418.575,46290.0,46270.0,18694.0,18516.0,976.0,2752.0,3728.0,4813.0,9972.0,18508.0
27,66142,80,2474.9249999999997,2860.0,2860.0,1156.0,1144.0,182.0,328.0,510.0,324.0,310.0,1144.0
27,66142,144,2459.0375,810.0,805.0,324.0,324.0,46.0,82.0,129.0,74.0,120.0,322.0
27,66142,76,2529.7,320.0,320.0,88.0,88.0,25.0,29.0,54.0,12.0,22.0,88.0
27,66142,77,2462.5625,580.0,580.0,240.0,232.0,42.0,42.0,84.0,74.0,74.0,232.0
27,66142,74,2397.65,370.0,370.0,104.0,104.0,1.0,8.0,9.0,33.0,62.0,104.0
27,66159,74,2502.7833333333333,568.0,560.0,288.0,284.0,18.0,54.0,72.0,74.0,136.0,280.0
27,66159,144,2602.45,268.0,268.0,102.0,100.0,21.0,26.0,47.0,26.0,27.0,100.0
27,66159,80,2557.1000000000004,4200.0,4196.0,2148.0,2100.0,354.0,604.0,958.0,482.0,658.0,2098.0
27,66159,78,2514.2166666666667,48176.0,48136.0,24638.0,24088.0,1570.0,5132.0,6702.0,6908.0,10476.0,24068.0
27,66159,76,2589.2500000000005,516.0,516.0,264.0,258.0,76.0,84.0,160.0,46.0,52.0,258.0
27,66159,77,2573.933333333334,1100.0,1100.0,568.0,550.0,120.0,192.0,312.0,124.0,114.0,550.0
27,66167,78,2455.0,476.0,476.0,96.0,90.0,4.0,14.0,18.0,22.0,50.0,90.0
27,66167,80,2445.425,700.0,700.0,158.0,148.0,6.0,26.0,32.0,45.0,71.0,148.0
27,66175,78,2395.7749999999996,840.0,833.0,170.0,167.0,0.0,10.0,10.0,41.0,116.0,166.0
27,66191,78,2462.2916666666665,27391.0,27384.0,8120.0,7826.0,504.0,1500.0,2004.0,2460.0,3361.0,7824.0
27,66191,80,2496.058333333334,3164.0,3164.0,916.0,904.0,136.0,246.0,382.0,252.0,270.0,904.0
27,66225,144,2615.8,784.0,784.0,148.0,146.0,48.0,51.0,99.0,29.0,18.0,146.0
27,66225,80,2523.575,4746.0,4746.0,1404.0,1356.0,286.0,462.0,748.0,392.0,216.0,1356.0
27,66225,78,2487.141666666667,2604.0,2604.0,768.0,744.0,80.0,204.0,284.0,244.0,216.0,744.0
27,66233,76,2650.75,700.0,700.0,124.0,124.0,75.0,29.0,104.0,15.0,5.0,124.0
27,66233,78,2526.4999999999995,1582.0,1582.0,452.0,452.0,124.0,122.0,246.0,126.0,80.0,452.0
27,66233,80,2557.6666666666665,5264.0,5264.0,1524.0,1504.0,534.0,554.0,1088.0,328.0,88.0,1504.0
27,66233,144,2557.15,532.0,532.0,98.0,98.0,49.0,24.0,73.0,16.0,9.0,98.0
28,66241,80,2586.55,912.0,912.0,166.0,160.0,58.0,45.0,103.0,40.0,17.0,160.0
28,66241,78,2488.4285714285716,5776.0,5768.0,1488.0,1444.0,122.0,334.0,456.0,494.0,493.0,1442.0
28,66266,74,2470.4928571428572,3384.0,3384.0,864.0,846.0,60.0,174.0,234.0,234.0,378.0,846.0
28,66266,78,2466.6928571428575,83200.0,83144.0,21034.0,20800.0,1363.0,4152.0,5515.0,5791.0,9493.0,20786.0
28,66266,80,2532.092857142857,42152.0,42144.0,10840.0,10538.0,2426.0,3278.0,5706.0,2654.0,2178.0,10536.0
28,66266,77,2559.278571428572,10224.0,10224.0,2568.0,2556.0,886.0,750.0,1636.0,548.0,372.0,2556.0
28,66266,76,2567.778571428571,3696.0,3696.0,928.0,924.0,344.0,286.0,630.0,168.0,126.0,924.0
28,66266,144,2541.157142857143,6120.0,6112.0,1568.0,1530.0,422.0,462.0,886.0,348.0,296.0,1528.0
28,66290,80,2590.464285714286,4272.0,4272.0,1088.0,1068.0,492.0,336.0,828.0,178.0,62.0,1068.0
28,66290,78,2501.307142857143,4880.0,4880.0,1224.0,1220.0,148.0,320.0,468.0,400.0,352.0,1220.0
29,66316,80,2501.3100000000004,1274.0,1274.0,372.0,344.0,46.0,129.0,175.0,89.0,80.0,344.0
29,66324,80,2555.12,1218.0,1218.0,336.0,330.0,139.0,103.0,242.0,62.0,26.0,330.0
29,66332,80,2500.65,11669.0,11669.0,3456.0,3334.0,582.0,910.0,1492.0,968.0,874.0,3334.0
29,66332,78,2461.1583333333333,2464.0,2464.0,736.0,704.0,52.0,132.0,184.0,228.0,292.0,704.0
29,66340,80,2516.4916666666663,6580.0,6580.0,2024.0,1880.0,410.0,544.0,954.0,534.0,392.0,1880.0
29,66357,78,2593.05,220.0,220.0,244.0,220.0,40.0,62.0,102.0,56.0,62.0,220.0
29,66357,80,2614.45,2030.0,2028.0,2106.0,2030.0,530.0,560.0,1092.0,490.0,448.0,2028.0
29,66357,144,2624.7,72.0,72.0,76.0,72.0,24.0,20.0,44.0,8.0,20.0,72.0
29,66373,80,2516.2,8813.0,8799.0,2648.0,2518.0,534.0,795.0,1330.0,678.0,508.0,2514.0
29,66373,78,2496.93,1134.0,1127.0,315.0,304.0,44.0,80.0,125.0,94.0,84.0,302.0
29,66373,144,2544.7,658.0,658.0,148.0,144.0,22.0,48.0,70.0,51.0,23.0,144.0
29,66407,80,2481.7249999999995,4564.0,4564.0,1352.0,1304.0,160.0,310.0,470.0,370.0,464.0,1304.0
30,66423,78,2419.7500000000005,88055.0,88045.0,35552.0,35222.0,2004.0,5156.0,7161.0,9190.0,18870.0,35218.0
30,66423,77,2501.825,1540.0,1540.0,624.0,616.0,178.0,194.0,372.0,118.0,126.0,616.0
30,66423,76,2514.5125000000003,4545.0,4545.0,1836.0,1818.0,658.0,488.0,1146.0,320.0,352.0,1818.0
30,66423,74,2423.0125000000003,1360.0,1360.0,556.0,544.0,44.0,110.0,154.0,110.0,280.0,544.0
30,66423,79,2434.7,440.0,440.0,140.0,140.0,16.0,29.0,45.0,18.0,77.0,140.0
30,66423,80,2462.5375,4335.0,4335.0,1796.0,1734.0,276.0,416.0,692.0,460.0,582.0,1734.0
30,66423,144,2448.225,640.0,640.0,264.0,256.0,42.0,50.0,92.0,54.0,110.0,256.0
30,66431,75,2523.025,744.0,744.0,378.0,358.0,31.0,75.0,106.0,108.0,144.0,358.0
30,66431,76,2650.4166666666665,15812.0,15808.0,7972.0,7906.0,3907.0,2248.0,6156.0,1048.0,702.0,7904.0
30,66431,74,2521.9666666666667,2828.0,2820.0,1442.0,1414.0,152.0,308.0,460.0,348.0,604.0,1410.0
30,66431,77,2608.0166666666664,4696.0,4692.0,2372.0,2348.0,716.0,810.0,1528.0,466.0,354.0,2346.0
30,66431,78,2506.85,79648.0,79532.0,40872.0,39824.0,2721.0,7732.0,10453.0,10328.0,19042.0,39766.0
30,66431,79,2528.55,708.0,708.0,362.0,354.0,34.0,94.0,128.0,90.0,136.0,354.0
30,66431,80,2556.483333333333,11928.0,11908.0,6212.0,5964.0,1003.0,1672.0,2678.0,1513.0,1775.0,5954.0
30,66431,144,2577.033333333333,2328.0,2320.0,1200.0,1164.0,278.0,336.0,616.0,282.0,264.0,1160.0
30,66449,78,2523.414285714286,18056.0,18048.0,4576.0,4514.0,908.0,1304.0,2213.0,1236.0,1064.0,4512.0
30,66449,144,2573.3583333333336,1568.0,1568.0,374.0,374.0,168.0,124.0,292.0,46.0,36.0,374.0
30,66449,80,2557.578571428571,16376.0,16376.0,4130.0,4094.0,1312.0,1402.0,2714.0,832.0,548.0,4094.0
30,66449,76,2608.6857142857143,10240.0,10240.0,2604.0,2560.0,1450.0,726.0,2176.0,276.0,108.0,2560.0
30,66449,77,2577.5,1712.0,1712.0,408.0,408.0,182.0,129.0,311.0,74.0,23.0,408.0
30,66456,144,2436.8,644.0,644.0,152.0,150.0,16.0,39.0,55.0,42.0,53.0,150.0
30,66456,80,2510.2916666666665,3045.0,3045.0,892.0,870.0,202.0,250.0,452.0,198.0,220.0,870.0
30,66456,78,2463.9583333333335,28812.0,28812.0,8306.0,8232.0,646.0,1700.0,2346.0,2490.0,3396.0,8232.0
30,66456,76,2569.133333333333,6384.0,6377.0,1848.0,1824.0,846.0,500.0,1348.0,282.0,194.0,1822.0
30,66456,74,2459.291666666667,2037.0,2037.0,588.0,582.0,60.0,98.0,158.0,160.0,264.0,582.0
30,66456,77,2546.7166666666667,2037.0,2037.0,588.0,582.0,196.0,202.0,398.0,98.0,86.0,582.0
30,66464,77,2577.878571428572,6752.0,6752.0,1704.0,1688.0,706.0,544.0,1250.0,270.0,168.0,1688.0
30,66464,74,2520.264285714286,3648.0,3648.0,936.0,912.0,194.0,240.0,434.0,226.0,252.0,912.0
30,66464,75,2606.7,824.0,824.0,132.0,131.0,35.0,50.0,85.0,30.0,16.0,131.0
30,66464,76,2620.621428571428,25456.0,25440.0,6462.0,6364.0,3969.0,1522.0,5492.0,570.0,302.0,6360.0
30,66464,78,2503.0071428571428,109584.0,109488.0,28014.0,27396.0,4540.0,6728.0,11266.0,7135.0,8995.0,27372.0
30,66464,80,2573.0285714285715,237240.0,237040.0,60744.0,59310.0,23102.0,19413.0,42517.0,10575.0,6216.0,59260.0
30,66464,144,2584.621428571428,24552.0,24528.0,6236.0,6138.0,2748.0,1866.0,4616.0,1012.0,510.0,6132.0
30,66472,74,2463.0625,700.0,700.0,280.0,280.0,32.0,76.0,108.0,90.0,82.0,280.0
30,66472,76,2569.7374999999997,3905.0,3905.0,1574.0,1562.0,942.0,372.0,1314.0,166.0,82.0,1562.0
30,66472,77,2559.1375000000003,2335.0,2335.0,936.0,934.0,544.0,222.0,766.0,116.0,52.0,934.0
30,66472,78,2477.3625,13940.0,13940.0,5592.0,5576.0,1056.0,1514.0,2570.0,1482.0,1524.0,5576.0
30,66472,80,2510.8125,3495.0,3495.0,1416.0,1398.0,436.0,410.0,846.0,296.0,256.0,1398.0
30,66472,144,2514.85,780.0,780.0,312.0,312.0,96.0,92.0,188.0,80.0,44.0,312.0
30,66480,144,2513.15,1220.0,1220.0,488.0,488.0,182.0,138.0,320.0,94.0,74.0,488.0
30,66480,80,2505.0,5445.0,5445.0,2200.0,2178.0,618.0,646.0,1264.0,558.0,356.0,2178.0
30,66480,78,2480.7749999999996,6410.0,6410.0,2598.0,2564.0,470.0,744.0,1214.0,710.0,640.0,2564.0
30,66480,77,2532.9625,1220.0,1220.0,488.0,488.0,198.0,152.0,350.0,92.0,46.0,488.0
30,66480,74,2462.8624999999997,710.0,710.0,284.0,284.0,42.0,76.0,118.0,76.0,90.0,284.0
30,66480,76,2567.6124999999997,7965.0,7965.0,3220.0,3186.0,1866.0,810.0,2676.0,318.0,192.0,3186.0
30,66498,78,2529.6583333333338,9800.0,9800.0,2804.0,2800.0,704.0,922.0,1626.0,722.0,452.0,2800.0
30,66498,80,2552.5249999999996,22659.0,22659.0,6554.0,6474.0,2262.0,2172.0,4434.0,1354.0,686.0,6474.0
30,66498,144,2566.2166666666667,2856.0,2856.0,828.0,816.0,338.0,270.0,608.0,142.0,66.0,816.0
30,66498,76,2590.8250000000003,22771.0,22771.0,6528.0,6506.0,3530.0,1940.0,5470.0,766.0,270.0,6506.0
30,66498,77,2603.8,840.0,840.0,170.0,170.0,65.0,70.0,135.0,26.0,9.0,170.0
30,66506,80,2538.483333333333,24213.0,24206.0,7168.0,6918.0,2126.0,2226.0,4354.0,1492.0,1072.0,6916.0
30,66506,78,2473.325,63329.0,63329.0,18192.0,18094.0,1940.0,4040.0,5980.0,5314.0,6800.0,18094.0
30,66506,77,2564.2833333333333,2408.0,2408.0,692.0,688.0,284.0,232.0,516.0,124.0,48.0,688.0
30,66506,76,2590.7666666666664,27426.0,27426.0,7888.0,7836.0,4340.0,2130.0,6470.0,974.0,392.0,7836.0
30,66506,74,2478.5666666666666,1666.0,1666.0,488.0,476.0,68.0,88.0,156.0,110.0,210.0,476.0
30,66506,144,2557.5083333333337,5362.0,5362.0,1540.0,1532.0,626.0,382.0,1008.0,324.0,200.0,1532.0
30,66514,74,2541.05,286.0,286.0,320.0,286.0,28.0,68.0,96.0,58.0,132.0,286.0
30,66514,76,2723.6499999999996,2766.0,2766.0,2796.0,2766.0,1878.0,560.0,2438.0,202.0,126.0,2766.0
30,66514,80,2644.7,2398.0,2396.0,2452.0,2398.0,844.0,710.0,1556.0,486.0,356.0,2396.0
30,66514,78,2575.5,7692.0,7692.0,7872.0,7692.0,1196.0,2066.0,3262.0,1948.0,2482.0,7692.0
30,66514,77,2671.6000000000004,440.0,440.0,444.0,440.0,192.0,150.0,342.0,60.0,38.0,440.0
30,66514,79,2583.25,52.0,52.0,56.0,52.0,10.0,16.0,26.0,6.0,20.0,52.0
30,66514,144,2689.25,316.0,316.0,336.0,316.0,166.0,80.0,246.0,38.0,32.0,316.0
30,66522,74,2499.5857142857144,2192.0,2192.0,564.0,548.0,74.0,132.0,206.0,170.0,172.0,548.0
30,66522,76,2588.3428571428567,134920.0,134896.0,34192.0,33730.0,15991.0,10157.0,26150.0,4721.0,2858.0,33724.0
30,66522,77,2572.5,4168.0,4168.0,1052.0,1042.0,418.0,324.0,742.0,206.0,94.0,1042.0
30,66522,78,2486.6142857142854,199624.0,199608.0,50404.0,49906.0,5009.0,11957.0,16967.0,14470.0,18466.0,49902.0
30,66522,79,2492.4357142857143,2176.0,2176.0,544.0,544.0,46.0,148.0,194.0,174.0,176.0,544.0
30,66522,80,2538.4928571428572,30000.0,29984.0,7760.0,7500.0,1940.0,2352.0,4294.0,1769.0,1436.0,7496.0
30,66522,144,2552.5071428571428,2656.0,2656.0,668.0,664.0,238.0,216.0,454.0,126.0,84.0,664.0
30,66530,76,2607.7916666666665,6664.0,6657.0,1912.0,1904.0,1238.0,466.0,1704.0,156.0,44.0,1902.0
30,66530,77,2622.1,546.0,546.0,108.0,106.0,35.0,41.0,76.0,16.0,14.0,106.0
30,66530,78,2520.733333333333,12579.0,12579.0,3638.0,3594.0,832.0,1106.0,1938.0,938.0,718.0,3594.0
30,66530,80,2562.2333333333336,39046.0,39039.0,11354.0,11156.0,4400.0,3810.0,8212.0,1982.0,962.0,11154.0
30,66530,144,2578.9583333333335,6181.0,6181.0,1796.0,1766.0,878.0,552.0,1430.0,220.0,116.0,1766.0
30,66548,78,2583.3,4212.0,4210.0,4468.0,4212.0,700.0,1276.0,1976.0,972.0,1262.0,4210.0
30,66548,74,2594.75,172.0,172.0,180.0,172.0,28.0,62.0,90.0,40.0,42.0,172.0
30,66548,77,2624.5,244.0,244.0,248.0,244.0,74.0,78.0,152.0,44.0,48.0,244.0
30,66548,75,2611.05,116.0,116.0,116.0,116.0,28.0,32.0,60.0,32.0,24.0,116.0
30,66548,76,2688.85,4458.0,4458.0,4552.0,4458.0,2272.0,1376.0,3648.0,558.0,252.0,4458.0
30,66548,79,2612.85,94.0,94.0,104.0,94.0,28.0,14.0,42.0,32.0,20.0,94.0
30,66548,80,2643.2,5924.0,5922.0,6250.0,5924.0,2076.0,1936.0,4014.0,1034.0,876.0,5922.0
30,66548,144,2642.3500000000004,88.0,88.0,92.0,88.0,28.0,36.0,64.0,16.0,8.0,88.0
30,66555,80,2587.5214285714287,19456.0,19456.0,5066.0,4864.0,2210.0,1540.0,3750.0,724.0,390.0,4864.0
30,66555,144,2574.1124999999997,1504.0,1504.0,330.0,326.0,195.0,98.0,293.0,25.0,8.0,326.0
30,66555,78,2549.342857142857,2728.0,2728.0,696.0,682.0,192.0,248.0,440.0,130.0,112.0,682.0
30,66555,76,2623.46,1440.0,1440.0,338.0,330.0,213.0,85.0,298.0,17.0,15.0,330.0
30,66563,144,2464.8999999999996,630.0,630.0,120.0,120.0,45.0,32.0,77.0,26.0,17.0,120.0
30,66563,76,2505.4199999999996,805.0,805.0,181.0,178.0,47.0,52.0,99.0,46.0,33.0,178.0
30,66563,78,2463.7833333333333,38269.0,38262.0,11040.0,10934.0,836.0,2262.0,3098.0,3262.0,4572.0,10932.0
30,66563,80,2504.891666666667,3115.0,3115.0,908.0,890.0,176.0,254.0,430.0,238.0,222.0,890.0
30,66589,80,2493.0875,3055.0,3055.0,1248.0,1222.0,322.0,338.0,660.0,292.0,270.0,1222.0
30,66589,79,2520.825,415.0,415.0,142.0,140.0,25.0,37.0,62.0,48.0,30.0,140.0
30,66589,74,2459.9,1050.0,1050.0,420.0,420.0,80.0,78.0,158.0,112.0,150.0,420.0
30,66589,76,2554.0375,3990.0,3990.0,1608.0,1596.0,876.0,370.0,1246.0,206.0,144.0,1596.0
30,66589,77,2554.1875,790.0,790.0,324.0,316.0,166.0,92.0,258.0,38.0,20.0,316.0
30,66589,144,2503.5833333333335,510.0,510.0,184.0,184.0,47.0,37.0,84.0,50.0,50.0,184.0
30,66589,78,2463.775,24330.0,24320.0,9782.0,9732.0,1392.0,2404.0,3796.0,2752.0,3180.0,9728.0
30,66589,75,2446.25,240.0,240.0,74.0,72.0,5.0,18.0,23.0,23.0,26.0,72.0
30,66597,74,2509.7,1784.0,1784.0,458.0,446.0,80.0,116.0,196.0,126.0,124.0,446.0
30,66597,76,2597.3571428571427,8664.0,8664.0,2204.0,2166.0,1094.0,634.0,1728.0,288.0,150.0,2166.0
30,66597,77,2558.6000000000004,1552.0,1552.0,372.0,372.0,156.0,91.0,247.0,62.0,63.0,372.0
30,66597,78,2488.0499999999997,81304.0,81304.0,20620.0,20326.0,2236.0,4728.0,6964.0,5976.0,7386.0,20326.0
30,66597,144,2562.1071428571427,6000.0,6000.0,1520.0,1500.0,580.0,478.0,1058.0,294.0,148.0,1500.0
30,66597,80,2569.2285714285717,79632.0,79624.0,20372.0,19908.0,7372.0,6730.0,14104.0,3758.0,2046.0,19906.0
30,66613,76,2585.333333333333,11907.0,11907.0,3424.0,3402.0,1800.0,970.0,2770.0,398.0,234.0,3402.0
30,66613,77,2571.7999999999997,1050.0,1050.0,252.0,252.0,80.0,100.0,180.0,51.0,21.0,252.0
30,66613,78,2492.466666666667,29918.0,29918.0,8652.0,8548.0,1178.0,2202.0,3380.0,2594.0,2574.0,8548.0
30,66613,80,2549.958333333333,31087.0,31073.0,9054.0,8882.0,3045.0,3011.0,6057.0,1792.0,1032.0,8878.0
30,66613,144,2562.641666666667,3990.0,3990.0,1152.0,1140.0,476.0,332.0,808.0,236.0,96.0,1140.0
30,66613,74,2590.475,826.0,826.0,170.0,164.0,37.0,67.0,104.0,37.0,23.0,164.0
30,66621,78,2485.3499999999995,120344.0,120304.0,30806.0,30086.0,2852.0,6943.0,9796.0,9102.0,11185.0,30076.0
30,66621,74,2503.3142857142857,2888.0,2888.0,752.0,722.0,106.0,180.0,286.0,214.0,222.0,722.0
30,66621,76,2597.214285714286,23440.0,23400.0,5904.0,5860.0,3019.0,1665.0,4683.0,778.0,399.0,5850.0
30,66621,77,2569.5714285714284,4320.0,4320.0,1088.0,1080.0,374.0,400.0,774.0,204.0,102.0,1080.0
30,66621,80,2553.421428571429,65824.0,65752.0,16906.0,16456.0,5092.0,5224.0,10318.0,3719.0,2420.0,16438.0
30,66621,144,2560.514285714286,4424.0,4408.0,1126.0,1106.0,381.0,328.0,710.0,248.0,149.0,1102.0
