,County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
3178,31,10314,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,31,66761,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,31,66761,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,31,66761,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,31,66761,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,31,66761,78,623.0,623.0,112.0,111.0,111.0,100.0,138.0,238.0,168.0,38.0
3184,31,66761,80,3997.0,3997.0,1162.0,1142.0,1142.0,5597.0,5368.0,10965.0,3788.0,1235.0
3185,31,66761,144,210.0,210.0,30.0,30.0,30.0,30.0,18.0,48.0,6.0,6.0
3186,31,66779,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,31,66779,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,31,66779,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,31,66779,80,875.0,875.0,202.0,200.0,200.0,500.0,457.0,957.0,497.0,146.0
3190,31,66779,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,31,66787,74,192.0,192.0,32.0,32.0,32.0,8.0,12.0,20.0,20.0,24.0
3192,31,66787,75,144.0,144.0,24.0,24.0,24.0,0.0,12.0,12.0,18.0,18.0
3193,31,66787,76,192.0,192.0,34.0,32.0,32.0,12.0,14.0,26.0,16.0,22.0
3194,31,66787,77,192.0,192.0,32.0,32.0,32.0,10.0,8.0,18.0,28.0,18.0
3195,31,66787,78,5439.0,5439.0,1600.0,1554.0,1554.0,1083.0,3393.0,4476.0,6714.0,10566.0
3196,31,66787,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,31,66787,80,11102.0,11074.0,3320.0,3172.0,3164.0,5864.0,11419.0,17283.0,13433.0,13692.0
3198,31,66787,144,798.0,798.0,170.0,168.0,168.0,122.0,236.0,359.0,398.0,252.0
3199,31,66795,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,31,66795,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,31,66795,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,31,66795,78,301.0,301.0,44.0,43.0,43.0,6.0,36.0,42.0,24.0,20.0
3203,31,66795,80,2275.0,2275.0,676.0,650.0,650.0,1383.0,2318.0,3701.0,2480.0,2919.0
3204,31,66795,144,224.0,224.0,34.0,32.0,32.0,18.0,12.0,30.0,20.0,14.0
3205,31,66803,74,2842.0,2842.0,820.0,812.0,812.0,1485.0,2122.0,3606.0,3001.0,4761.0
3206,31,66803,75,406.0,406.0,58.0,58.0,58.0,12.0,30.0,42.0,38.0,36.0
3207,31,66803,76,5229.0,5222.0,1512.0,1494.0,1492.0,6275.0,6301.0,12576.0,4581.0,3759.0
3208,31,66803,77,1078.0,1078.0,274.0,270.0,270.0,865.0,812.0,1677.0,662.0,361.0
3209,31,66803,78,12208.0,12201.0,3532.0,3488.0,3486.0,5836.0,12087.0,17923.0,14308.0,16600.0
3210,31,66803,79,350.0,350.0,52.0,50.0,50.0,8.0,26.0,34.0,28.0,38.0
3211,31,66803,80,34993.0,34986.0,10118.0,9998.0,9996.0,29961.0,43011.0,72972.0,38991.0,28007.0
3212,31,66803,144,6125.0,6118.0,1772.0,1750.0,1748.0,4899.0,7846.0,12744.0,5992.0,5764.0
3213,31,66829,74,693.0,693.0,124.0,122.0,122.0,109.0,142.0,251.0,128.0,109.0
3214,31,66829,75,238.0,238.0,34.0,34.0,34.0,14.0,26.0,40.0,20.0,8.0
3215,31,66829,76,2786.0,2786.0,800.0,796.0,796.0,6812.0,2981.0,9792.0,973.0,379.0
3216,31,66829,77,560.0,560.0,80.0,80.0,80.0,62.0,52.0,114.0,36.0,10.0
3217,31,66829,78,3633.0,3633.0,1040.0,1038.0,1038.0,3617.0,5059.0,8676.0,3780.0,2077.0
3218,31,66829,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,31,66829,80,21791.0,21791.0,6296.0,6226.0,6226.0,32858.0,30192.0,63049.0,17640.0,6476.0
3220,31,66829,144,2646.0,2646.0,764.0,756.0,756.0,4273.0,3745.0,8018.0,1835.0,730.0
3221,31,66837,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,31,66837,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3223,31,66837,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3224,31,66837,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,31,66837,78,518.0,518.0,74.0,74.0,74.0,14.0,44.0,58.0,40.0,50.0
3226,31,66837,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,31,66837,80,2527.0,2527.0,768.0,722.0,722.0,1629.0,2842.0,4471.0,3073.0,2564.0
3228,31,66837,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229,31,66845,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,31,66845,75,350.0,350.0,50.0,50.0,50.0,14.0,36.0,50.0,30.0,20.0
3231,31,66845,76,511.0,511.0,76.0,73.0,73.0,72.0,50.0,122.0,12.0,12.0
3232,31,66845,77,154.0,154.0,24.0,22.0,22.0,22.0,10.0,32.0,12.0,0.0
3233,31,66845,78,2793.0,2793.0,816.0,798.0,798.0,2019.0,3710.0,5729.0,3322.0,2121.0
3234,31,66845,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,31,66845,80,23401.0,23387.0,6740.0,6686.0,6682.0,28270.0,33288.0,61559.0,20626.0,11418.0
3236,31,66845,144,721.0,721.0,126.0,126.0,126.0,206.0,111.0,317.0,128.0,60.0
3237,31,66852,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,31,66852,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3239,31,66852,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3240,31,66852,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,31,66852,78,742.0,742.0,154.0,150.0,150.0,100.0,323.0,423.0,268.0,209.0
3242,31,66852,80,6510.0,6510.0,1920.0,1860.0,1860.0,6827.0,9302.0,16128.0,6672.0,3240.0
3243,31,66852,144,336.0,336.0,48.0,48.0,48.0,42.0,26.0,68.0,24.0,4.0
3244,31,66886,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,31,66886,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3246,31,66886,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3247,31,66886,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,31,66886,78,532.0,532.0,76.0,76.0,76.0,30.0,46.0,76.0,44.0,32.0
3249,31,66886,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,31,66886,80,5600.0,5600.0,1652.0,1600.0,1600.0,5140.0,7121.0,12261.0,5910.0,4229.0
3251,31,66886,144,252.0,252.0,36.0,36.0,36.0,18.0,24.0,42.0,18.0,12.0
3252,31,66894,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3253,31,66894,75,48.0,48.0,48.0,48.0,48.0,16.0,56.0,72.0,32.0,88.0
3254,31,66894,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3255,31,66894,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,31,66894,78,432.0,432.0,444.0,432.0,432.0,328.0,504.0,832.0,400.0,496.0
3257,31,66894,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,31,66894,80,3056.0,3052.0,3106.0,3056.0,3052.0,3980.0,4253.0,8232.0,2412.0,1579.0
3259,31,66894,144,250.0,250.0,260.0,250.0,250.0,385.0,312.0,697.0,144.0,159.0
3260,31,66910,74,2016.0,2016.0,608.0,576.0,576.0,1541.0,2237.0,3778.0,2181.0,2106.0
3261,31,66910,75,392.0,392.0,62.0,56.0,56.0,14.0,20.0,34.0,36.0,42.0
3262,31,66910,76,6524.0,6517.0,1876.0,1864.0,1862.0,10949.0,8817.0,19764.0,3919.0,2413.0
3263,31,66910,77,3941.0,3941.0,1132.0,1126.0,1126.0,6760.0,5323.0,12084.0,2532.0,1149.0
3264,31,66910,78,21343.0,21343.0,6202.0,6098.0,6098.0,12121.0,22430.0,34552.0,24401.0,26419.0
3265,31,66910,79,406.0,406.0,58.0,58.0,58.0,26.0,34.0,60.0,30.0,26.0
3266,31,66910,80,50113.0,50113.0,14570.0,14318.0,14318.0,54622.0,67789.0,122409.0,48575.0,29471.0
3267,31,66910,144,5222.0,5222.0,1516.0,1492.0,1492.0,6377.0,6838.0,13215.0,4556.0,3117.0
3268,31,66928,74,368.0,368.0,376.0,368.0,368.0,272.0,544.0,816.0,416.0,240.0
3269,31,66928,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,31,66928,76,808.0,808.0,816.0,808.0,808.0,1640.0,848.0,2488.0,408.0,336.0
3271,31,66928,77,374.0,374.0,376.0,374.0,374.0,575.0,656.0,1231.0,161.0,104.0
3272,31,66928,78,1790.0,1790.0,1840.0,1790.0,1790.0,1254.0,2366.0,3620.0,1969.0,1571.0
3273,31,66928,79,72.0,72.0,72.0,72.0,72.0,32.0,96.0,128.0,64.0,96.0
3274,31,66928,80,5876.0,5876.0,6020.0,5876.0,5876.0,6780.0,8278.0,15057.0,5260.0,3187.0
3275,31,66928,144,548.0,548.0,556.0,548.0,548.0,936.0,608.0,1544.0,264.0,384.0
3276,31,66944,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,31,66944,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,31,66944,76,96.0,96.0,12.0,12.0,12.0,6.0,3.0,9.0,1.0,2.0
3279,31,66944,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,31,66944,78,12448.0,12448.0,3200.0,3112.0,3112.0,4239.0,11961.0,16201.0,15434.0,18158.0
3281,31,66944,80,18928.0,18928.0,4872.0,4732.0,4732.0,26997.0,27349.0,54346.0,14587.0,6780.0
3282,31,66944,144,760.0,760.0,98.0,95.0,95.0,64.0,66.0,130.0,42.0,18.0
3283,31,66951,74,1424.0,1424.0,334.0,328.0,328.0,346.0,1194.0,1541.0,1364.0,1031.0
3284,31,66951,75,824.0,824.0,108.0,103.0,103.0,56.0,72.0,128.0,40.0,38.0
3285,31,66951,76,2176.0,2160.0,552.0,544.0,540.0,2848.0,3191.0,6039.0,1483.0,1181.0
3286,31,66951,77,1632.0,1632.0,416.0,408.0,408.0,1779.0,2134.0,3913.0,1422.0,1193.0
3287,31,66951,78,17120.0,17120.0,4340.0,4280.0,4280.0,8267.0,17081.0,25347.0,21601.0,21532.0
3288,31,66951,79,464.0,464.0,60.0,58.0,58.0,30.0,24.0,54.0,28.0,34.0
3289,31,66951,80,33984.0,33968.0,8634.0,8496.0,8492.0,33709.0,43522.0,77229.0,35897.0,22810.0
3290,31,66951,144,368.0,368.0,46.0,46.0,46.0,26.0,22.0,48.0,20.0,24.0
3291,31,75085,74,1536.0,1536.0,368.0,368.0,368.0,1204.0,1657.0,2860.0,1225.0,1067.0
3292,31,75085,75,560.0,560.0,70.0,70.0,70.0,24.0,38.0,62.0,44.0,34.0
3293,31,75085,76,7616.0,7616.0,1916.0,1904.0,1904.0,16326.0,8514.0,24840.0,4088.0,1536.0
3294,31,75085,77,2720.0,2720.0,680.0,680.0,680.0,3930.0,4295.0,8225.0,1546.0,1109.0
3295,31,75085,78,13680.0,13680.0,3476.0,3420.0,3420.0,10852.0,18567.0,29421.0,15014.0,10286.0
3296,31,75085,79,472.0,472.0,60.0,59.0,59.0,38.0,34.0,72.0,36.0,10.0
3297,31,75085,80,65176.0,65160.0,16592.0,16294.0,16290.0,86104.0,88116.0,174217.0,57927.0,28555.0
3298,31,75085,144,6152.0,6136.0,1572.0,1538.0,1534.0,8432.0,8063.0,16496.0,4821.0,3291.0
3299,32,10322,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,32,10322,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,32,10322,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,32,10322,80,175.0,175.0,28.0,25.0,25.0,0.0,0.0,0.0,12.0,38.0
3303,32,10322,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,32,66969,74,176.0,176.0,22.0,22.0,22.0,4.0,8.0,12.0,10.0,22.0
3305,32,66969,75,384.0,384.0,50.0,48.0,48.0,8.0,18.0,26.0,22.0,48.0
3306,32,66969,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,32,66969,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,32,66969,78,2624.0,2624.0,668.0,656.0,656.0,485.0,2392.0,2877.0,3450.0,4169.0
3309,32,66969,80,10736.0,10736.0,2748.0,2684.0,2684.0,6629.0,12158.0,18786.0,11690.0,12469.0
3310,32,66969,144,632.0,632.0,80.0,79.0,79.0,18.0,40.0,58.0,46.0,54.0
3311,33,10330,74,1147.0,1147.0,318.0,281.0,281.0,27.0,18.0,45.0,164.0,1477.0
3312,33,10330,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,33,10330,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,33,10330,78,6360.0,6352.0,1746.0,1590.0,1588.0,125.0,556.0,681.0,1816.0,22943.0
3315,33,10330,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,33,10330,80,1528.0,1520.0,378.0,305.0,303.0,13.0,77.0,90.0,339.0,1401.0
3317,33,10330,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,33,31625,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,33,31625,78,1072.0,1072.0,182.0,182.0,182.0,0.0,16.0,16.0,86.0,626.0
3320,33,31625,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,33,31625,80,752.0,752.0,96.0,94.0,94.0,14.0,26.0,40.0,48.0,100.0
3322,33,31625,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,33,66977,74,6056.0,6056.0,1548.0,1514.0,1514.0,2160.0,5610.0,7769.0,6637.0,9818.0
3324,33,66977,75,320.0,320.0,40.0,40.0,40.0,6.0,14.0,20.0,18.0,42.0
3325,33,66977,76,5256.0,5256.0,1352.0,1314.0,1314.0,7189.0,6631.0,13820.0,3855.0,3349.0
3326,33,66977,77,2400.0,2400.0,608.0,600.0,600.0,3130.0,3128.0,6258.0,1606.0,1736.0
3327,33,66977,78,128440.0,128328.0,32556.0,32110.0,32082.0,42369.0,109835.0,152214.0,148313.0,213246.0
3328,33,66977,79,816.0,816.0,130.0,127.0,127.0,48.0,146.0,194.0,102.0,212.0
3329,33,66977,80,16504.0,16496.0,4194.0,4126.0,4124.0,13160.0,17773.0,30933.0,17303.0,17781.0
3330,33,66977,144,1984.0,1976.0,502.0,496.0,494.0,1777.0,2308.0,4085.0,2091.0,1760.0
3331,33,66985,74,3048.0,3040.0,792.0,762.0,760.0,425.0,1935.0,2359.0,3049.0,6784.0
3332,33,66985,75,1176.0,1176.0,274.0,257.0,257.0,0.0,220.0,220.0,616.0,1734.0
3333,33,66985,76,1640.0,1640.0,396.0,394.0,394.0,486.0,1248.0,1734.0,1596.0,2186.0
3334,33,66985,77,168.0,168.0,28.0,28.0,28.0,4.0,18.0,22.0,8.0,26.0
3335,33,66985,78,25704.0,25688.0,6584.0,6426.0,6422.0,5735.0,17261.0,22996.0,27598.0,52222.0
3336,33,66985,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,33,66985,80,4432.0,4424.0,1162.0,1108.0,1106.0,1346.0,3187.0,4532.0,3885.0,9310.0
3338,33,66985,144,1248.0,1248.0,298.0,294.0,294.0,165.0,904.0,1069.0,978.0,1480.0
3339,33,66993,74,5456.0,5456.0,1376.0,1364.0,1364.0,1991.0,3924.0,5915.0,6216.0,9693.0
3340,33,66993,75,864.0,864.0,154.0,154.0,154.0,98.0,171.0,269.0,232.0,422.0
3341,33,66993,76,2384.0,2384.0,596.0,596.0,596.0,3344.0,3231.0,6576.0,1591.0,1369.0
3342,33,66993,77,2208.0,2208.0,552.0,552.0,552.0,3099.0,2712.0,5811.0,1997.0,1025.0
3343,33,66993,78,43512.0,43504.0,10948.0,10878.0,10876.0,19277.0,40481.0,59758.0,49524.0,64770.0
3344,33,66993,79,224.0,224.0,28.0,28.0,28.0,12.0,14.0,26.0,20.0,10.0
3345,33,66993,80,27192.0,27184.0,6852.0,6798.0,6796.0,22347.0,29908.0,52259.0,27916.0,28594.0
3346,33,66993,144,2792.0,2792.0,700.0,698.0,698.0,2699.0,3363.0,6061.0,2521.0,2585.0
3347,33,67033,74,26824.0,26816.0,6870.0,6706.0,6704.0,18974.0,29388.0,48363.0,28905.0,30030.0
3348,33,67033,75,1472.0,1472.0,334.0,334.0,334.0,948.0,1275.0,2223.0,1043.0,742.0
3349,33,67033,76,43264.0,43256.0,10952.0,10816.0,10814.0,83347.0,50694.0,134038.0,24472.0,14545.0
3350,33,67033,77,14072.0,14072.0,3540.0,3518.0,3518.0,23794.0,18084.0,41878.0,9417.0,4994.0
3351,33,67033,78,240232.0,240176.0,60754.0,60058.0,60044.0,142770.0,267979.0,410749.0,270357.0,279822.0
3352,33,67033,79,1672.0,1672.0,432.0,418.0,418.0,1108.0,2573.0,3681.0,1882.0,1125.0
3353,33,67033,80,116064.0,116040.0,29470.0,29016.0,29010.0,138197.0,149963.0,288164.0,105302.0,70787.0
3354,33,67033,144,7320.0,7320.0,1854.0,1830.0,1830.0,9696.0,9746.0,19442.0,6456.0,3382.0
3355,33,67041,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,33,67041,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,33,67058,74,3848.0,3848.0,976.0,962.0,962.0,1566.0,3775.0,5341.0,4400.0,5651.0
3358,33,67058,75,624.0,624.0,108.0,103.0,103.0,69.0,116.0,186.0,116.0,110.0
3359,33,67058,76,5024.0,5016.0,1276.0,1256.0,1254.0,10400.0,4937.0,15337.0,3314.0,1445.0
3360,33,67058,77,2048.0,2048.0,516.0,512.0,512.0,3583.0,2478.0,6061.0,1330.0,801.0
3361,33,67058,78,174448.0,174240.0,44306.0,43612.0,43560.0,83090.0,163432.0,246517.0,200166.0,251109.0
3362,33,67058,79,168.0,168.0,28.0,28.0,28.0,16.0,24.0,40.0,12.0,4.0
3363,33,67058,80,46264.0,46224.0,11976.0,11566.0,11556.0,57471.0,58056.0,115529.0,39904.0,29626.0
3364,33,67058,144,3872.0,3872.0,1000.0,956.0,956.0,4482.0,3661.0,8143.0,2459.0,2782.0
3365,33,67082,74,14824.0,14816.0,3850.0,3706.0,3704.0,2282.0,6859.0,9140.0,13684.0,36472.0
3366,33,67082,75,1384.0,1384.0,314.0,311.0,311.0,279.0,578.0,857.0,933.0,1942.0
3367,33,67082,76,1896.0,1896.0,461.0,454.0,454.0,1870.0,1896.0,3767.0,1418.0,1172.0
3368,33,67082,77,1720.0,1720.0,420.0,411.0,411.0,1409.0,1956.0,3365.0,1439.0,950.0
3369,33,67082,78,106088.0,105880.0,26944.0,26522.0,26470.0,29474.0,81757.0,111233.0,118986.0,194130.0
3370,33,67082,79,480.0,480.0,60.0,60.0,60.0,6.0,28.0,34.0,34.0,52.0
3371,33,67082,80,48520.0,48432.0,12390.0,12130.0,12108.0,29272.0,49615.0,78886.0,51885.0,63310.0
3372,33,67082,144,7792.0,7776.0,1988.0,1948.0,1944.0,3787.0,6822.0,10608.0,8148.0,12411.0
3373,33,67090,74,2824.0,2824.0,728.0,706.0,706.0,583.0,2219.0,2802.0,2780.0,5714.0
3374,33,67090,75,320.0,320.0,40.0,40.0,40.0,10.0,10.0,20.0,22.0,38.0
3375,33,67090,76,1704.0,1696.0,412.0,406.0,404.0,1393.0,1597.0,2990.0,1426.0,1268.0
3376,33,67090,77,560.0,560.0,70.0,70.0,70.0,38.0,48.0,86.0,30.0,24.0
3377,33,67090,78,140968.0,140824.0,35566.0,35242.0,35206.0,44490.0,117729.0,162219.0,161021.0,240636.0
3378,33,67090,79,512.0,512.0,66.0,64.0,64.0,12.0,30.0,42.0,28.0,58.0
3379,33,67090,80,14024.0,14024.0,3544.0,3506.0,3506.0,9847.0,14630.0,24477.0,14486.0,17133.0
3380,33,67090,144,1152.0,1144.0,252.0,252.0,250.0,534.0,483.0,1017.0,773.0,729.0
3381,33,67116,74,5705.0,5698.0,1724.0,1630.0,1628.0,1917.0,5006.0,6923.0,6945.0,8953.0
3382,33,67116,75,322.0,322.0,46.0,46.0,46.0,14.0,22.0,36.0,14.0,42.0
3383,33,67116,76,2114.0,2114.0,608.0,604.0,604.0,2820.0,2875.0,5695.0,1499.0,1262.0
3384,33,67116,77,3661.0,3661.0,1056.0,1046.0,1046.0,5671.0,5464.0,11135.0,2149.0,1360.0
3385,33,67116,78,41398.0,41363.0,12034.0,11828.0,11818.0,19187.0,45188.0,64373.0,50158.0,51059.0
3386,33,67116,79,546.0,539.0,104.0,102.0,101.0,63.0,71.0,134.0,123.0,151.0
3387,33,67116,80,31388.0,31381.0,9278.0,8968.0,8966.0,22720.0,41411.0,64132.0,35140.0,26280.0
3388,33,67116,144,4480.0,4473.0,1304.0,1280.0,1278.0,3618.0,5761.0,9379.0,4860.0,3682.0
3389,33,67124,74,40328.0,40312.0,10436.0,10082.0,10078.0,7069.0,20966.0,28036.0,39744.0,93532.0
3390,33,67124,75,720.0,720.0,92.0,90.0,90.0,14.0,36.0,50.0,38.0,92.0
3391,33,67124,76,6040.0,6040.0,1540.0,1510.0,1510.0,4747.0,6242.0,10990.0,6597.0,6573.0
3392,33,67124,77,3728.0,3728.0,940.0,932.0,932.0,4437.0,4963.0,9400.0,3267.0,2244.0
3393,33,67124,78,203176.0,203088.0,51464.0,50794.0,50772.0,52242.0,146459.0,198696.0,229020.0,384963.0
3394,33,67124,79,2048.0,2048.0,512.0,512.0,512.0,1003.0,1219.0,2222.0,2023.0,3947.0
3395,33,67124,80,21448.0,21440.0,5458.0,5362.0,5360.0,11631.0,20198.0,31830.0,24312.0,29649.0
3396,33,67124,144,7888.0,7880.0,2024.0,1972.0,1970.0,3761.0,5851.0,9612.0,9369.0,12572.0
3397,33,67157,74,196.0,196.0,28.0,28.0,28.0,6.0,14.0,20.0,12.0,24.0
3398,33,67157,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3399,33,67157,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,33,67157,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,33,67157,78,14832.0,14832.0,3756.0,3708.0,3708.0,6435.0,14628.0,21063.0,17580.0,20685.0
3402,33,67157,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,33,67157,80,3664.0,3664.0,936.0,916.0,916.0,3003.0,3991.0,6994.0,4220.0,3442.0
3404,33,67157,144,256.0,256.0,34.0,32.0,32.0,14.0,8.0,22.0,20.0,22.0
3405,33,67173,74,10216.0,10216.0,2662.0,2554.0,2554.0,2462.0,6464.0,8927.0,9039.0,22897.0
3406,33,67173,75,976.0,976.0,168.0,166.0,166.0,100.0,215.0,315.0,228.0,453.0
3407,33,67173,76,1632.0,1632.0,396.0,388.0,388.0,1940.0,1488.0,3428.0,899.0,1105.0
3408,33,67173,77,4432.0,4432.0,1116.0,1108.0,1108.0,4938.0,6309.0,11247.0,3702.0,2779.0
3409,33,67173,78,153464.0,153400.0,38988.0,38366.0,38350.0,56912.0,126063.0,182987.0,160048.0,270829.0
3410,33,67173,79,224.0,224.0,28.0,28.0,28.0,2.0,12.0,14.0,12.0,30.0
3411,33,67173,80,23056.0,23056.0,5920.0,5764.0,5764.0,20841.0,23839.0,44682.0,22210.0,25333.0
3412,33,67173,144,3632.0,3632.0,926.0,908.0,908.0,2567.0,2688.0,5255.0,3846.0,5426.0
3413,33,67181,74,1560.0,1560.0,396.0,380.0,380.0,242.0,487.0,729.0,1070.0,3901.0
3414,33,67181,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,33,67181,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,33,67181,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,33,67181,78,17464.0,17448.0,4480.0,4366.0,4362.0,2840.0,12158.0,14996.0,17215.0,37644.0
3418,33,67181,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,33,67181,80,4992.0,4992.0,1304.0,1248.0,1248.0,2519.0,3697.0,6216.0,4979.0,8773.0
3420,33,67181,144,384.0,384.0,48.0,48.0,48.0,2.0,20.0,22.0,20.0,54.0
3421,33,67199,74,3437.0,3437.0,968.0,958.0,958.0,586.0,1444.0,2030.0,2339.0,5212.0
3422,33,67199,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,33,67199,76,104.0,104.0,28.0,26.0,26.0,20.0,16.0,36.0,6.0,10.0
3424,33,67199,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,33,67199,78,42378.0,42371.0,12228.0,12108.0,12106.0,13255.0,34050.0,47301.0,48928.0,73282.0
3426,33,67199,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,33,67199,80,1414.0,1414.0,396.0,394.0,394.0,489.0,881.0,1371.0,1026.0,1543.0
3428,33,67199,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,33,67207,74,2658.0,2658.0,932.0,870.0,870.0,328.0,1181.0,1509.0,1669.0,3782.0
3430,33,67207,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,33,67207,76,545.0,545.0,206.0,204.0,204.0,319.0,300.0,619.0,357.0,248.0
3432,33,67207,77,680.0,680.0,254.0,254.0,254.0,291.0,328.0,620.0,244.0,152.0
3433,33,67207,78,34686.0,34668.0,12006.0,11562.0,11556.0,7062.0,25976.0,33038.0,36691.0,69015.0
3434,33,67207,79,92.0,92.0,24.0,23.0,23.0,0.0,6.0,6.0,14.0,26.0
