County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
36,73890,76,154.0,154.0,26.0,22.0,4.0,6.0,10.0,6.0,6.0,22.0
36,73890,77,336.0,336.0,42.0,42.0,6.0,14.0,20.0,13.0,9.0,42.0
36,73890,78,5552.0,5552.0,1416.0,1388.0,162.0,354.0,516.0,466.0,406.0,1388.0
36,73890,79,512.0,512.0,64.0,64.0,13.0,19.0,32.0,11.0,21.0,64.0
36,73890,80,6320.0,6312.0,1628.0,1580.0,302.0,436.0,739.0,448.0,392.0,1578.0
36,73890,144,1440.0,1440.0,344.0,336.0,82.0,97.0,179.0,82.0,75.0,336.0
36,73957,74,3840.0,3840.0,990.0,960.0,22.0,146.0,168.0,272.0,520.0,960.0
36,73957,75,360.0,360.0,45.0,45.0,3.0,9.0,12.0,14.0,19.0,45.0
36,73957,76,1184.0,1184.0,216.0,216.0,90.0,80.0,170.0,22.0,24.0,216.0
36,73957,77,204.0,204.0,34.0,34.0,13.0,9.0,22.0,6.0,6.0,34.0
36,73957,78,30880.0,30880.0,7784.0,7720.0,676.0,1738.0,2414.0,2344.0,2962.0,7720.0
36,73957,79,238.0,238.0,34.0,34.0,4.0,11.0,15.0,11.0,8.0,34.0
36,73957,80,26264.0,26264.0,6668.0,6566.0,1212.0,1962.0,3174.0,1780.0,1612.0,6566.0
36,73957,144,644.0,644.0,118.0,118.0,12.0,24.0,36.0,29.0,53.0,118.0
36,75044,74,7072.0,7048.0,1840.0,1768.0,60.0,240.0,300.0,417.0,1050.0,1762.0
36,75044,75,568.0,568.0,72.0,71.0,8.0,11.0,19.0,18.0,34.0,71.0
36,75044,76,1016.0,1016.0,217.0,217.0,51.0,65.0,116.0,71.0,30.0,217.0
36,75044,77,352.0,352.0,44.0,44.0,10.0,12.0,22.0,13.0,9.0,44.0
36,75044,78,116504.0,116456.0,29608.0,29126.0,1776.0,5128.0,6904.0,8070.0,14150.0,29114.0
36,75044,79,350.0,350.0,50.0,50.0,4.0,21.0,25.0,13.0,12.0,50.0
36,75044,80,22192.0,22168.0,5708.0,5548.0,560.0,1380.0,1941.0,1539.0,2066.0,5542.0
36,75044,144,624.0,624.0,84.0,78.0,2.0,14.0,16.0,21.0,41.0,78.0
36,75051,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75051,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75051,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75051,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75051,78,2848.0,2848.0,744.0,712.0,52.0,100.0,152.0,210.0,350.0,712.0
36,75051,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75051,80,2464.0,2464.0,640.0,616.0,46.0,98.0,144.0,182.0,290.0,616.0
36,75051,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,75069,74,6888.0,6864.0,1768.0,1722.0,146.0,322.0,469.0,554.0,698.0,1716.0
36,75069,75,408.0,408.0,54.0,51.0,10.0,10.0,20.0,14.0,17.0,51.0
36,75069,76,4928.0,4928.0,1252.0,1232.0,540.0,324.0,864.0,210.0,158.0,1232.0
36,75069,77,1504.0,1504.0,360.0,360.0,111.0,119.0,230.0,85.0,45.0,360.0
36,75069,78,52288.0,52272.0,13266.0,13072.0,1514.0,3186.0,4700.0,3756.0,4616.0,13068.0
36,75069,79,273.0,273.0,40.0,39.0,5.0,8.0,13.0,10.0,16.0,39.0
36,75069,80,23808.0,23808.0,6050.0,5952.0,1676.0,1736.0,3412.0,1404.0,1136.0,5952.0
36,75069,144,2152.0,2152.0,540.0,538.0,148.0,160.0,308.0,132.0,98.0,538.0
36,75077,74,9936.0,9936.0,2522.0,2484.0,84.0,320.0,404.0,644.0,1436.0,2484.0
36,75077,75,440.0,440.0,56.0,55.0,6.0,11.0,17.0,16.0,22.0,55.0
36,75077,76,2216.0,2216.0,560.0,554.0,188.0,146.0,334.0,118.0,102.0,554.0
36,75077,77,416.0,416.0,54.0,52.0,14.0,16.0,30.0,8.0,14.0,52.0
36,75077,78,51584.0,51576.0,13098.0,12896.0,902.0,2520.0,3422.0,3756.0,5718.0,12894.0
36,75077,79,496.0,496.0,64.0,62.0,7.0,10.0,17.0,27.0,18.0,62.0
36,75077,80,42016.0,42016.0,10700.0,10504.0,1570.0,2612.0,4182.0,3116.0,3206.0,10504.0
36,75077,144,1392.0,1392.0,344.0,340.0,38.0,84.0,122.0,95.0,123.0,340.0
37,10371,74,1416.0,1408.0,386.0,304.0,0.0,7.0,7.0,42.0,255.0,302.0
37,10371,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10371,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10371,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10371,78,5280.0,5208.0,1800.0,1320.0,6.0,67.0,73.0,198.0,1049.0,1302.0
37,10371,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10371,80,1160.0,1136.0,368.0,255.0,6.0,32.0,38.0,54.0,163.0,251.0
37,10371,144,344.0,344.0,64.0,43.0,0.0,1.0,1.0,9.0,33.0,43.0
37,67967,74,406.0,406.0,60.0,58.0,5.0,9.0,14.0,18.0,26.0,58.0
37,67967,75,812.0,812.0,190.0,186.0,17.0,42.0,59.0,69.0,58.0,186.0
37,67967,76,186.0,186.0,32.0,31.0,7.0,9.0,16.0,8.0,7.0,31.0
37,67967,77,210.0,210.0,32.0,30.0,9.0,9.0,18.0,8.0,4.0,30.0
37,67967,78,3094.0,3094.0,934.0,884.0,110.0,254.0,364.0,250.0,270.0,884.0
37,67967,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67967,80,9919.0,9919.0,2968.0,2834.0,494.0,1006.0,1500.0,816.0,518.0,2834.0
37,67967,144,246.0,246.0,42.0,41.0,9.0,16.0,25.0,12.0,4.0,41.0
37,67983,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67983,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67983,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67983,78,2720.0,2720.0,684.0,680.0,44.0,132.0,176.0,180.0,324.0,680.0
37,67983,80,568.0,568.0,77.0,71.0,18.0,11.0,29.0,18.0,24.0,71.0
37,67983,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,67991,74,9086.0,9086.0,2728.0,2596.0,156.0,418.0,574.0,618.0,1404.0,2596.0
37,67991,75,378.0,378.0,56.0,54.0,8.0,15.0,23.0,15.0,16.0,54.0
37,67991,76,3094.0,3094.0,928.0,884.0,218.0,228.0,446.0,186.0,252.0,884.0
37,67991,77,1337.0,1337.0,372.0,367.0,110.0,92.0,202.0,77.0,88.0,367.0
37,67991,78,50918.0,50890.0,14930.0,14548.0,1302.0,3009.0,4312.0,3911.0,6325.0,14540.0
37,67991,79,840.0,840.0,218.0,214.0,25.0,80.0,105.0,44.0,65.0,214.0
37,67991,80,71246.0,71232.0,21494.0,20356.0,3640.0,4988.0,8630.0,5054.0,6672.0,20352.0
37,67991,144,3556.0,3556.0,1052.0,1016.0,220.0,234.0,454.0,252.0,310.0,1016.0
37,68007,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68007,78,760.0,760.0,316.0,304.0,76.0,54.0,130.0,96.0,78.0,304.0
37,68007,80,3040.0,3040.0,1252.0,1216.0,590.0,374.0,964.0,190.0,62.0,1216.0
37,68007,144,210.0,210.0,44.0,42.0,24.0,12.0,36.0,6.0,0.0,42.0
37,68023,74,4985.0,4985.0,2020.0,1994.0,454.0,582.0,1036.0,502.0,456.0,1994.0
37,68023,75,220.0,220.0,46.0,44.0,10.0,13.0,23.0,8.0,13.0,44.0
37,68023,76,3225.0,3225.0,1336.0,1290.0,698.0,344.0,1042.0,164.0,84.0,1290.0
37,68023,77,14170.0,14165.0,5692.0,5668.0,2792.0,1748.0,4542.0,770.0,356.0,5666.0
37,68023,78,88830.0,88810.0,36386.0,35532.0,7669.0,9905.0,17575.0,9134.0,8824.0,35524.0
37,68023,79,720.0,720.0,300.0,288.0,74.0,100.0,174.0,82.0,32.0,288.0
37,68023,80,15415.0,15405.0,6328.0,6166.0,2334.0,1834.0,4172.0,1214.0,780.0,6162.0
37,68023,144,5010.0,5005.0,2020.0,2004.0,860.0,576.0,1438.0,356.0,210.0,2002.0
37,68031,74,384.0,384.0,50.0,48.0,14.0,13.0,27.0,15.0,6.0,48.0
37,68031,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68031,76,736.0,736.0,98.0,92.0,49.0,27.0,76.0,11.0,5.0,92.0
37,68031,77,328.0,328.0,42.0,41.0,13.0,19.0,32.0,8.0,1.0,41.0
37,68031,78,5136.0,5136.0,1360.0,1284.0,420.0,388.0,808.0,258.0,218.0,1284.0
37,68031,79,132.0,132.0,22.0,22.0,8.0,8.0,16.0,6.0,0.0,22.0
37,68031,80,16656.0,16656.0,4340.0,4164.0,1696.0,1356.0,3052.0,734.0,378.0,4164.0
37,68031,144,1504.0,1504.0,338.0,338.0,139.0,111.0,250.0,56.0,32.0,338.0
37,68049,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68049,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68049,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68049,78,406.0,406.0,58.0,58.0,2.0,6.0,8.0,25.0,25.0,58.0
37,68049,80,714.0,714.0,130.0,126.0,19.0,28.0,47.0,40.0,39.0,126.0
37,68049,144,210.0,210.0,30.0,30.0,5.0,13.0,18.0,5.0,7.0,30.0
37,68056,74,250.0,250.0,50.0,50.0,9.0,13.0,22.0,13.0,15.0,50.0
37,68056,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68056,76,8240.0,8240.0,3380.0,3296.0,2542.0,540.0,3082.0,158.0,56.0,3296.0
37,68056,77,190.0,190.0,38.0,38.0,22.0,14.0,36.0,2.0,0.0,38.0
37,68056,78,2750.0,2750.0,1124.0,1100.0,416.0,340.0,756.0,218.0,126.0,1100.0
37,68056,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68056,80,14300.0,14300.0,5816.0,5720.0,3256.0,1578.0,4834.0,664.0,222.0,5720.0
37,68056,144,1465.0,1465.0,592.0,586.0,370.0,140.0,510.0,44.0,32.0,586.0
37,68080,74,270.0,270.0,78.0,76.0,25.0,31.0,56.0,10.0,10.0,76.0
37,68080,75,112.0,112.0,30.0,28.0,11.0,8.0,19.0,4.0,5.0,28.0
37,68080,76,1210.0,1210.0,500.0,484.0,290.0,140.0,430.0,32.0,22.0,484.0
37,68080,77,190.0,190.0,38.0,38.0,16.0,17.0,33.0,4.0,1.0,38.0
37,68080,78,6330.0,6310.0,2580.0,2532.0,640.0,670.0,1310.0,578.0,644.0,2524.0
37,68080,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68080,80,20300.0,20155.0,8290.0,8120.0,3844.0,2666.0,6510.0,1138.0,474.0,8062.0
37,68080,144,1370.0,1370.0,568.0,548.0,308.0,148.0,456.0,72.0,20.0,548.0
37,68098,74,2394.0,2394.0,704.0,684.0,58.0,154.0,212.0,160.0,312.0,684.0
37,68098,75,308.0,308.0,44.0,44.0,7.0,12.0,19.0,11.0,14.0,44.0
37,68098,76,3395.0,3395.0,976.0,970.0,302.0,314.0,616.0,200.0,154.0,970.0
37,68098,77,2135.0,2135.0,612.0,610.0,184.0,182.0,366.0,174.0,70.0,610.0
37,68098,78,112357.0,112343.0,32588.0,32102.0,2146.0,6431.0,8576.0,9594.0,13928.0,32098.0
37,68098,79,132.0,132.0,22.0,22.0,3.0,7.0,10.0,1.0,11.0,22.0
37,68098,80,20839.0,20839.0,6036.0,5954.0,1528.0,1766.0,3294.0,1524.0,1136.0,5954.0
37,68098,144,3290.0,3283.0,956.0,940.0,186.0,298.0,484.0,272.0,182.0,938.0
37,68106,74,156.0,156.0,160.0,156.0,22.0,36.0,58.0,30.0,68.0,156.0
37,68106,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68106,76,268.0,268.0,272.0,268.0,120.0,94.0,214.0,36.0,18.0,268.0
37,68106,77,162.0,162.0,164.0,162.0,54.0,40.0,94.0,40.0,28.0,162.0
37,68106,78,5168.0,5144.0,5370.0,5168.0,544.0,1146.0,1690.0,1300.0,2178.0,5144.0
37,68106,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68106,80,1394.0,1390.0,1468.0,1394.0,478.0,408.0,886.0,268.0,240.0,1390.0
37,68106,144,44.0,44.0,44.0,44.0,18.0,4.0,22.0,18.0,4.0,44.0
37,68114,74,1162.0,1162.0,340.0,320.0,60.0,101.0,161.0,79.0,80.0,320.0
37,68114,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68114,76,210.0,210.0,36.0,35.0,13.0,17.0,30.0,3.0,2.0,35.0
37,68114,77,301.0,301.0,44.0,43.0,19.0,12.0,31.0,7.0,5.0,43.0
37,68114,78,26439.0,26432.0,7666.0,7554.0,1124.0,1962.0,3088.0,2084.0,2382.0,7552.0
37,68114,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68114,80,12271.0,12271.0,3608.0,3506.0,1290.0,1132.0,2422.0,690.0,394.0,3506.0
37,68114,144,1316.0,1316.0,374.0,360.0,129.0,87.0,216.0,87.0,57.0,360.0
37,68122,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68122,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68122,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68122,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68122,78,1290.0,1290.0,1320.0,1290.0,100.0,264.0,364.0,330.0,596.0,1290.0
37,68122,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68122,80,576.0,576.0,580.0,576.0,118.0,166.0,284.0,134.0,158.0,576.0
37,68122,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68130,74,808.0,802.0,872.0,808.0,82.0,182.0,264.0,202.0,338.0,802.0
37,68130,75,100.0,100.0,100.0,100.0,8.0,28.0,36.0,18.0,46.0,100.0
37,68130,76,304.0,304.0,308.0,304.0,114.0,76.0,190.0,58.0,56.0,304.0
37,68130,77,240.0,240.0,248.0,240.0,80.0,102.0,182.0,38.0,20.0,240.0
37,68130,78,5222.0,5210.0,5498.0,5222.0,810.0,1412.0,2222.0,1248.0,1754.0,5210.0
37,68130,79,48.0,48.0,60.0,48.0,6.0,16.0,22.0,10.0,16.0,48.0
37,68130,80,10980.0,10959.0,7696.0,7320.0,1826.0,2252.0,4078.0,1478.0,1762.0,7306.0
37,68130,144,1056.0,1054.0,1088.0,1056.0,328.0,336.0,664.0,206.0,184.0,1054.0
37,68155,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68155,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68155,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68155,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68155,78,3059.0,3059.0,888.0,874.0,88.0,222.0,310.0,222.0,342.0,874.0
37,68155,80,2142.0,2142.0,620.0,612.0,122.0,194.0,316.0,172.0,124.0,612.0
37,68155,144,196.0,196.0,28.0,28.0,6.0,14.0,20.0,6.0,2.0,28.0
37,68163,75,378.0,378.0,54.0,54.0,2.0,12.0,14.0,19.0,21.0,54.0
37,68163,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68163,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68163,78,714.0,714.0,130.0,130.0,20.0,31.0,51.0,33.0,46.0,130.0
37,68163,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68163,80,1589.0,1589.0,464.0,454.0,96.0,130.0,226.0,130.0,98.0,454.0
37,68163,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68171,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68171,78,52.0,52.0,52.0,52.0,0.0,12.0,12.0,18.0,22.0,52.0
37,68171,80,84.0,84.0,84.0,84.0,14.0,20.0,34.0,32.0,18.0,84.0
37,68171,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68189,74,1218.0,1218.0,366.0,338.0,52.0,80.0,132.0,91.0,115.0,338.0
37,68189,75,462.0,462.0,74.0,66.0,9.0,15.0,24.0,16.0,26.0,66.0
37,68189,76,686.0,686.0,124.0,121.0,40.0,35.0,75.0,29.0,17.0,121.0
37,68189,77,448.0,448.0,64.0,64.0,17.0,17.0,34.0,19.0,11.0,64.0
37,68189,78,12831.0,12831.0,3778.0,3666.0,414.0,840.0,1254.0,1112.0,1300.0,3666.0
37,68189,79,252.0,252.0,36.0,36.0,9.0,6.0,15.0,7.0,14.0,36.0
37,68189,80,25186.0,25186.0,7370.0,7196.0,1456.0,2198.0,3654.0,1972.0,1570.0,7196.0
37,68189,144,1561.0,1561.0,442.0,432.0,100.0,119.0,219.0,114.0,99.0,432.0
37,68197,74,10402.0,10388.0,3068.0,2972.0,256.0,578.0,834.0,892.0,1243.0,2968.0
37,68197,75,280.0,280.0,40.0,40.0,1.0,12.0,13.0,10.0,17.0,40.0
37,68197,76,2989.0,2989.0,876.0,854.0,322.0,206.0,528.0,158.0,168.0,854.0
37,68197,77,2912.0,2912.0,846.0,832.0,296.0,248.0,544.0,178.0,110.0,832.0
37,68197,78,53515.0,53501.0,15696.0,15290.0,1736.0,3530.0,5267.0,4436.0,5584.0,15286.0
37,68197,79,840.0,840.0,192.0,190.0,21.0,58.0,79.0,64.0,47.0,190.0
37,68197,80,30422.0,30422.0,9014.0,8692.0,2686.0,2834.0,5520.0,1904.0,1268.0,8692.0
37,68197,144,8274.0,8274.0,2404.0,2364.0,522.0,668.0,1190.0,592.0,582.0,2364.0
37,68205,74,5642.0,5635.0,1640.0,1612.0,154.0,342.0,496.0,460.0,655.0,1610.0
37,68205,75,180.0,180.0,30.0,30.0,1.0,6.0,7.0,12.0,11.0,30.0
37,68205,76,1211.0,1211.0,342.0,328.0,100.0,100.0,200.0,78.0,50.0,328.0
37,68205,77,686.0,686.0,130.0,128.0,47.0,43.0,90.0,21.0,17.0,128.0
37,68205,78,20125.0,20111.0,5842.0,5750.0,520.0,1401.0,1921.0,1747.0,2081.0,5746.0
37,68205,79,224.0,224.0,36.0,32.0,4.0,7.0,11.0,9.0,12.0,32.0
37,68205,80,3164.0,3157.0,936.0,904.0,158.0,284.0,443.0,262.0,198.0,902.0
37,68205,144,2030.0,2030.0,596.0,580.0,86.0,170.0,256.0,154.0,170.0,580.0
37,68213,74,256.0,256.0,36.0,32.0,0.0,6.0,6.0,9.0,17.0,32.0
37,68213,75,588.0,588.0,112.0,108.0,2.0,15.0,17.0,26.0,65.0,108.0
37,68213,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68213,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68213,78,7592.0,7576.0,1960.0,1898.0,80.0,290.0,370.0,477.0,1051.0,1894.0
37,68213,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68213,80,4600.0,4600.0,1172.0,1150.0,156.0,324.0,480.0,322.0,348.0,1150.0
37,68213,144,496.0,496.0,66.0,62.0,9.0,9.0,18.0,24.0,20.0,62.0
37,68221,74,495.0,495.0,184.0,183.0,12.0,42.0,54.0,62.0,67.0,183.0
37,68221,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68221,76,1055.0,1050.0,432.0,422.0,114.0,140.0,256.0,98.0,68.0,420.0
37,68221,77,2220.0,2220.0,908.0,888.0,252.0,280.0,532.0,222.0,134.0,888.0
37,68221,78,24720.0,24720.0,10062.0,9888.0,986.0,2218.0,3204.0,3046.0,3638.0,9888.0
37,68221,79,245.0,245.0,50.0,49.0,12.0,4.0,16.0,18.0,15.0,49.0
37,68221,80,665.0,665.0,272.0,266.0,50.0,88.0,138.0,68.0,60.0,266.0
37,68221,144,560.0,560.0,236.0,224.0,64.0,60.0,124.0,38.0,62.0,224.0
37,68296,74,7168.0,7168.0,1850.0,1792.0,366.0,476.0,842.0,440.0,510.0,1792.0
37,68296,75,576.0,576.0,72.0,72.0,11.0,26.0,37.0,14.0,21.0,72.0
37,68296,76,64416.0,64416.0,16312.0,16104.0,9944.0,3960.0,13904.0,1480.0,720.0,16104.0
37,68296,77,17912.0,17904.0,4536.0,4478.0,1594.0,1596.0,3192.0,878.0,408.0,4476.0
37,68296,78,43984.0,43952.0,11262.0,10996.0,2369.0,3069.0,5441.0,2875.0,2679.0,10988.0
37,68296,79,1176.0,1176.0,236.0,232.0,58.0,51.0,109.0,79.0,44.0,232.0
37,68296,80,137400.0,137384.0,35424.0,34350.0,13185.0,11039.0,24225.0,6647.0,3478.0,34346.0
37,68296,144,22992.0,22984.0,5876.0,5748.0,2360.0,1820.0,4182.0,1012.0,554.0,5746.0
37,68304,74,288.0,288.0,38.0,36.0,5.0,6.0,11.0,14.0,11.0,36.0
37,68304,75,448.0,448.0,56.0,56.0,7.0,15.0,22.0,14.0,20.0,56.0
37,68304,76,273.0,273.0,42.0,39.0,3.0,17.0,20.0,9.0,10.0,39.0
37,68304,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68304,78,16856.0,16840.0,4264.0,4214.0,346.0,979.0,1326.0,1253.0,1635.0,4210.0
37,68304,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68304,80,25344.0,25336.0,6486.0,6336.0,1404.0,2083.0,3488.0,1602.0,1246.0,6334.0
37,68304,144,1992.0,1992.0,484.0,480.0,77.0,134.0,211.0,128.0,141.0,480.0
37,68312,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68312,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68312,76,378.0,378.0,58.0,54.0,41.0,9.0,50.0,2.0,2.0,54.0
37,68312,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68312,78,588.0,588.0,96.0,84.0,33.0,25.0,58.0,14.0,12.0,84.0
37,68312,80,4634.0,4634.0,1396.0,1324.0,760.0,376.0,1136.0,154.0,34.0,1324.0
37,68312,144,427.0,427.0,90.0,85.0,60.0,21.0,81.0,4.0,0.0,85.0
37,68338,74,64824.0,64720.0,17344.0,16206.0,1729.0,3338.0,5066.0,4199.0,6940.0,16180.0
37,68338,75,1672.0,1672.0,416.0,402.0,92.0,111.0,203.0,112.0,87.0,402.0
37,68338,76,80864.0,80864.0,20858.0,20216.0,8842.0,5426.0,14268.0,3302.0,2646.0,20216.0
37,68338,77,42800.0,42792.0,10872.0,10700.0,3364.0,3486.0,6852.0,2358.0,1490.0,10698.0
37,68338,78,375432.0,375016.0,97578.0,93858.0,12034.0,20796.0,32834.0,24988.0,36037.0,93754.0
37,68338,79,4104.0,4104.0,1072.0,1026.0,142.0,260.0,402.0,242.0,382.0,1026.0
37,68338,80,196288.0,196176.0,51326.0,49072.0,20794.0,14723.0,35524.0,8446.0,5098.0,49044.0
37,68338,144,66208.0,66192.0,17152.0,16552.0,5846.0,4776.0,10626.0,3418.0,2508.0,16548.0
37,68346,74,304.0,304.0,150.0,136.0,36.0,29.0,65.0,31.0,40.0,136.0
37,68346,75,176.0,176.0,46.0,44.0,21.0,10.0,31.0,8.0,5.0,44.0
37,68346,76,8280.0,8280.0,4208.0,4140.0,2984.0,798.0,3782.0,228.0,130.0,4140.0
37,68346,77,308.0,308.0,136.0,135.0,69.0,44.0,113.0,13.0,9.0,135.0
37,68346,78,6772.0,6764.0,3488.0,3386.0,736.0,1108.0,1846.0,782.0,756.0,3382.0
37,68346,79,88.0,88.0,22.0,22.0,7.0,11.0,18.0,4.0,0.0,22.0
37,68346,80,30768.0,30764.0,15772.0,15384.0,6747.0,5083.0,11830.0,2366.0,1188.0,15382.0
37,68346,144,1712.0,1712.0,864.0,856.0,504.0,228.0,732.0,84.0,40.0,856.0
37,68353,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68353,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68353,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68353,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68353,78,1365.0,1365.0,372.0,370.0,50.0,94.0,144.0,123.0,103.0,370.0
37,68353,80,3248.0,3248.0,932.0,928.0,290.0,326.0,616.0,216.0,96.0,928.0
37,68353,144,322.0,322.0,46.0,46.0,16.0,18.0,34.0,9.0,3.0,46.0
37,68361,74,798.0,798.0,168.0,164.0,27.0,29.0,56.0,68.0,40.0,164.0
37,68361,75,294.0,294.0,42.0,42.0,4.0,11.0,15.0,14.0,13.0,42.0
37,68361,76,1365.0,1365.0,400.0,390.0,150.0,116.0,266.0,60.0,64.0,390.0
37,68361,77,686.0,686.0,146.0,146.0,45.0,56.0,101.0,28.0,17.0,146.0
37,68361,78,16702.0,16688.0,4846.0,4772.0,714.0,1341.0,2056.0,1319.0,1397.0,4768.0
37,68361,79,196.0,196.0,28.0,28.0,5.0,11.0,16.0,6.0,6.0,28.0
37,68361,80,32830.0,32830.0,9532.0,9380.0,2236.0,2814.0,5050.0,2432.0,1898.0,9380.0
37,68361,144,5747.0,5747.0,1668.0,1642.0,366.0,546.0,912.0,448.0,282.0,1642.0
37,68379,74,1057.0,1057.0,288.0,284.0,37.0,71.0,108.0,82.0,94.0,284.0
37,68379,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68379,76,329.0,329.0,48.0,47.0,16.0,11.0,27.0,14.0,6.0,47.0
37,68379,77,1771.0,1771.0,508.0,506.0,250.0,142.0,392.0,78.0,36.0,506.0
37,68379,78,40166.0,40166.0,11864.0,11476.0,1024.0,2294.0,3318.0,3138.0,5020.0,11476.0
37,68379,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68379,80,742.0,742.0,147.0,145.0,37.0,42.0,79.0,40.0,26.0,145.0
37,68379,144,434.0,434.0,62.0,62.0,14.0,22.0,36.0,13.0,13.0,62.0
37,68387,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,68387,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
