County Code,District Code,Subgroup ID,Test Id,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Mean Scale Score,Total Standard Met,Total Standard Nearly Met,Total Standard Not Met,Students with Scores,Total Standard Met and Above
19,64527,1,2,36976.0,36952.0,9356.0,9244.0,878.0,17342.1,1555.0,2740.0,4071.0,9238.0,2434.0
19,64535,1,1,14272.0,14264.0,3642.0,3568.0,1368.0,18012.2,1310.0,590.0,298.0,3566.0,2680.0
19,64535,1,2,14288.0,14280.0,3642.0,3572.0,1202.0,17958.8,1070.0,836.0,462.0,3570.0,2274.0
19,64550,1,1,21742.0,21742.0,6458.0,6212.0,1750.0,15093.9,1784.0,1068.0,1610.0,6212.0,3534.0
19,64550,1,2,22400.0,22393.0,6460.0,6400.0,1972.0,15154.499999999998,1386.0,1412.0,1628.0,6398.0,3360.0
19,64568,1,1,107464.0,107312.0,27512.0,26866.0,7936.0,17792.399999999998,8522.0,5472.0,4930.0,26828.0,16461.0
19,64568,1,2,108648.0,108624.0,27518.0,27162.0,7131.0,17746.7,6575.0,7021.0,6433.0,27156.0,13705.0
19,64576,1,1,32584.0,32584.0,8342.0,8146.0,2554.0,17884.0,2994.0,1570.0,1028.0,8146.0,5548.0
19,64576,1,2,32632.0,32624.0,8340.0,8158.0,2400.0,17854.3,2174.0,2160.0,1422.0,8156.0,4576.0
19,64584,1,1,441.0,441.0,102.0,101.0,24.0,7570.9,21.0,28.0,28.0,101.0,45.0
19,64584,1,2,441.0,441.0,102.0,101.0,15.0,7571.4,24.0,37.0,25.0,101.0,39.0
19,64592,1,1,42072.0,42072.0,10710.0,10518.0,1480.0,17577.9,2780.0,2808.0,3450.0,10518.0,4260.0
19,64592,1,2,42472.0,42464.0,10706.0,10618.0,1302.0,17523.0,2088.0,3122.0,4104.0,10616.0,3390.0
19,64600,1,1,6566.0,6559.0,1938.0,1876.0,700.0,15361.099999999999,690.0,348.0,136.0,1874.0,1392.0
19,64600,1,2,6601.0,6601.0,1938.0,1886.0,802.0,15411.7,580.0,352.0,152.0,1886.0,1382.0
19,64626,1,1,777.0,777.0,226.0,222.0,20.0,14985.800000000001,70.0,88.0,44.0,222.0,90.0
19,64626,1,2,791.0,791.0,226.0,226.0,18.0,14961.6,64.0,90.0,54.0,226.0,82.0
19,64634,1,1,41224.0,41176.0,10596.0,10306.0,777.0,17269.0,2260.0,2774.0,4495.0,10294.0,3038.0
19,64634,1,2,41224.0,41080.0,10600.0,10306.0,493.0,17116.5,1424.0,2860.0,5527.0,10270.0,1917.0
19,64642,1,1,12789.0,12782.0,3678.0,3654.0,310.0,14786.4,848.0,1062.0,1432.0,3652.0,1158.0
19,64642,1,2,12796.0,12796.0,3678.0,3656.0,250.0,14721.900000000001,532.0,1056.0,1818.0,3656.0,782.0
19,64659,1,1,18040.0,18040.0,4604.0,4510.0,2590.0,18255.5,1282.0,444.0,194.0,4510.0,3872.0
19,64659,1,2,18072.0,18072.0,4604.0,4518.0,2744.0,18347.6,1030.0,558.0,186.0,4518.0,3774.0
19,64667,1,1,63833.0,63763.0,18564.0,18238.0,1591.0,14753.3,4072.0,4548.0,8024.0,18218.0,5664.0
19,64667,1,2,63840.0,63826.0,18570.0,18240.0,922.0,14607.599999999999,2284.0,4698.0,10335.0,18236.0,3206.0
19,64683,1,1,46832.0,46760.0,12176.0,11708.0,4135.0,17948.9,4364.0,2045.0,1161.0,11690.0,8502.0
19,64683,1,2,46728.0,46688.0,12176.0,11682.0,3599.0,17897.3,3434.0,2838.0,1810.0,11672.0,7035.0
19,64691,1,1,25620.0,25606.0,7436.0,7320.0,1046.0,14974.3,2302.0,1964.0,2010.0,7316.0,3348.0
19,64691,1,2,25837.0,25837.0,7434.0,7382.0,1012.0,14932.8,1634.0,2368.0,2368.0,7382.0,2646.0
19,64709,1,1,22225.0,22225.0,7406.0,6350.0,658.0,14799.1,1454.0,1804.0,2434.0,6350.0,2112.0
19,64709,1,2,22393.0,22386.0,7410.0,6398.0,568.0,14800.800000000001,1284.0,1980.0,2565.0,6396.0,1852.0
19,64717,1,1,20433.0,20433.0,5888.0,5838.0,1156.0,15091.099999999999,2026.0,1520.0,1136.0,5838.0,3182.0
19,64717,1,2,20468.0,20468.0,5884.0,5848.0,968.0,14999.5,1354.0,1892.0,1634.0,5848.0,2322.0
19,64725,1,1,310224.0,310024.0,79334.0,77556.0,15241.0,17585.2,22143.0,18747.0,21426.0,77506.0,37383.0
19,64725,1,2,310368.0,310288.0,79328.0,77592.0,13241.0,17531.800000000003,16829.0,21820.0,25699.0,77572.0,30073.0
19,64733,1,1,2086608.0,2084200.0,538630.0,521652.0,76115.0,17436.4,130209.0,125939.0,189365.0,521050.0,206324.0
19,64733,1,2,2104744.0,2103624.0,538598.0,526186.0,65242.0,17353.8,91868.0,140070.0,229015.0,525906.0,157108.0
19,64758,1,1,7623.0,7623.0,2242.0,2178.0,270.0,14909.2,636.0,570.0,702.0,2178.0,906.0
19,64758,1,2,7679.0,7672.0,2246.0,2194.0,228.0,14825.8,400.0,686.0,878.0,2192.0,628.0
19,64766,1,1,14483.0,14483.0,4194.0,4138.0,1020.0,15171.699999999999,1500.0,926.0,692.0,4138.0,2520.0
19,64766,1,2,14497.0,14497.0,4194.0,4142.0,1086.0,15178.5,1162.0,1172.0,722.0,4142.0,2248.0
19,64774,1,1,58760.0,58616.0,15232.0,14690.0,1330.0,17315.0,3477.0,3848.0,6032.0,14654.0,4807.0
19,64774,1,2,58760.0,58568.0,15226.0,14690.0,912.0,17222.0,2296.0,4272.0,7209.0,14642.0,3208.0
19,64790,1,1,23576.0,23568.0,5966.0,5894.0,1564.0,17744.0,1870.0,1204.0,1254.0,5892.0,3436.0
19,64790,1,2,23584.0,23584.0,5964.0,5896.0,1120.0,17600.3,1362.0,1608.0,1806.0,5896.0,2482.0
19,64808,1,1,112104.0,112080.0,28698.0,28026.0,2628.0,17329.8,6940.0,7245.0,11213.0,28020.0,9568.0
19,64808,1,2,112512.0,112448.0,28710.0,28128.0,1805.0,17215.4,3965.0,7867.0,14492.0,28112.0,5772.0
19,64816,1,1,31283.0,31283.0,9134.0,8938.0,1014.0,14831.000000000002,2160.0,2282.0,3482.0,8938.0,3174.0
19,64816,1,2,31563.0,31528.0,9140.0,9018.0,748.0,14736.7,1377.0,2623.0,4269.0,9008.0,2126.0
19,64832,1,1,19730.0,19730.0,7964.0,7892.0,3336.0,10109.800000000001,2206.0,1216.0,1134.0,7892.0,5542.0
19,64832,1,2,19795.0,19795.0,7964.0,7918.0,3272.0,10126.1,1966.0,1640.0,1040.0,7918.0,5238.0
19,64840,1,1,77448.0,77392.0,19674.0,19362.0,2911.0,17504.3,5623.0,4989.0,5835.0,19348.0,8535.0
19,64840,1,2,77560.0,77528.0,19680.0,19390.0,2198.0,17399.3,3726.0,5707.0,7755.0,19382.0,5925.0
19,64857,1,1,85624.0,85575.0,24726.0,24464.0,1783.0,14725.900000000001,5132.0,6468.0,11079.0,24450.0,6916.0
19,64857,1,2,85771.0,85764.0,24702.0,24506.0,1494.0,14652.699999999997,3346.0,6543.0,13123.0,24504.0,4840.0
19,64865,1,1,45096.0,45096.0,12162.0,11274.0,4964.0,18075.7,3866.0,1662.0,782.0,11274.0,8830.0
19,64865,1,2,45368.0,45360.0,12162.0,11342.0,5303.0,18139.199999999997,2910.0,2044.0,1084.0,11340.0,8214.0
19,64873,1,1,65392.0,65360.0,16552.0,16348.0,1752.0,17429.800000000003,4656.0,4535.0,5403.0,16340.0,6408.0
19,64873,1,2,65496.0,65488.0,16546.0,16374.0,1634.0,17363.799999999996,2936.0,4782.0,7022.0,16372.0,4570.0
19,64881,1,1,69768.0,69736.0,17992.0,17442.0,3093.0,17469.5,4341.0,3969.0,6040.0,17434.0,7434.0
19,64881,1,2,69752.0,69736.0,17992.0,17438.0,2718.0,17388.7,3069.0,4300.0,7350.0,17434.0,5787.0
19,64907,1,1,100936.0,100896.0,25784.0,25234.0,2859.0,17421.3,6781.0,6860.0,8730.0,25224.0,9642.0
19,64907,1,2,101272.0,101256.0,25786.0,25318.0,2043.0,17284.6,4298.0,7190.0,11787.0,25314.0,6341.0
19,64931,1,1,12096.0,12096.0,3534.0,3456.0,1030.0,15184.0,1066.0,728.0,632.0,3456.0,2096.0
19,64931,1,2,12257.0,12257.0,3532.0,3502.0,1002.0,15182.7,870.0,898.0,732.0,3502.0,1872.0
19,64964,1,1,12944.0,12944.0,3374.0,3236.0,2090.0,18363.3,824.0,204.0,118.0,3236.0,2914.0
19,64964,1,2,13256.0,13256.0,3374.0,3314.0,2138.0,18388.2,706.0,326.0,144.0,3314.0,2844.0
19,64980,1,1,45592.0,45544.0,11944.0,11398.0,4952.0,18030.100000000002,3485.0,1693.0,1265.0,11386.0,8440.0
19,64980,1,2,45520.0,44800.0,11944.0,11380.0,4206.0,17933.3,2817.0,2454.0,1906.0,11200.0,7021.0
19,64998,1,1,28285.0,28280.0,11452.0,11314.0,3480.0,10025.6,3614.0,2276.0,1942.0,11312.0,7096.0
19,64998,1,2,28255.0,28255.0,11452.0,11302.0,2528.0,9988.6,3238.0,3374.0,2162.0,11302.0,5766.0
19,65029,1,1,20608.0,20600.0,5314.0,5152.0,2822.0,18195.0,1472.0,522.0,336.0,5150.0,4294.0
19,65029,1,2,20808.0,20800.0,5316.0,5202.0,2906.0,18269.9,1186.0,742.0,368.0,5200.0,4092.0
19,65037,1,1,13566.0,13566.0,3924.0,3876.0,326.0,14788.099999999999,934.0,1028.0,1588.0,3876.0,1260.0
19,65037,1,2,13580.0,13573.0,3924.0,3880.0,256.0,14712.099999999999,576.0,1116.0,1931.0,3878.0,832.0
19,65045,1,1,15165.0,15160.0,6116.0,6066.0,1786.0,10006.099999999999,1862.0,1306.0,1110.0,6064.0,3650.0
19,65045,1,2,15225.0,15220.0,6120.0,6090.0,1446.0,9983.8,1570.0,1740.0,1332.0,6088.0,3016.0
19,65052,1,1,25120.0,25120.0,6348.0,6280.0,2244.0,17918.1,2098.0,1088.0,850.0,6280.0,4342.0
19,65052,1,2,25168.0,25160.0,6344.0,6292.0,2464.0,18010.000000000004,1714.0,1278.0,834.0,6290.0,4180.0
19,65060,1,1,97344.0,97320.0,24830.0,24336.0,7194.0,17852.6,8807.0,4911.0,3424.0,24330.0,16000.0
19,65060,1,2,97624.0,97616.0,24834.0,24406.0,7685.0,17886.0,6736.0,5808.0,4176.0,24404.0,14422.0
19,65078,1,1,5236.0,5229.0,1510.0,1496.0,328.0,15095.3,496.0,324.0,346.0,1494.0,826.0
19,65078,1,2,5201.0,5201.0,1506.0,1486.0,236.0,14980.9,362.0,428.0,460.0,1486.0,598.0
19,65094,1,1,36368.0,36360.0,9236.0,9092.0,1762.0,17629.7,2938.0,2274.0,2116.0,9090.0,4702.0
19,65094,1,2,36456.0,36456.0,9240.0,9114.0,1346.0,17520.2,2050.0,2556.0,3162.0,9114.0,3396.0
19,65102,1,1,43659.0,43652.0,12602.0,12474.0,2056.0,14996.0,3853.0,3234.0,3330.0,12472.0,5908.0
19,65102,1,2,43652.0,43645.0,12608.0,12472.0,1534.0,14911.699999999999,2553.0,4128.0,4256.0,12470.0,4087.0
19,65110,1,1,27636.0,27615.0,8076.0,7896.0,1186.0,14939.500000000002,2225.0,2103.0,2379.0,7890.0,3411.0
19,65110,1,2,27685.0,27685.0,8080.0,7910.0,1000.0,14869.5,1570.0,2466.0,2874.0,7910.0,2570.0
19,65128,1,1,6060.0,6050.0,6240.0,6060.0,1454.0,2601.1,2230.0,1352.0,1024.0,6050.0,3684.0
19,65128,1,2,6012.0,6004.0,6236.0,6012.0,468.0,2555.8,1196.0,1698.0,2650.0,6004.0,1664.0
19,65136,1,1,40924.0,40920.0,20848.0,20462.0,6916.0,7853.5,8042.0,3478.0,2026.0,20460.0,14958.0
19,65136,1,2,40828.0,40816.0,20844.0,20414.0,5331.0,7785.299999999999,5489.0,5174.0,4417.0,20408.0,10822.0
19,65151,1,1,5957.0,5950.0,1734.0,1702.0,80.0,14695.400000000001,348.0,446.0,827.0,1700.0,428.0
19,65151,1,2,5971.0,5971.0,1728.0,1706.0,108.0,14730.400000000001,262.0,528.0,808.0,1706.0,370.0
19,73437,1,1,97128.0,97120.0,24732.0,24282.0,2528.0,17252.6,5108.0,5922.0,10722.0,24280.0,7636.0
19,73437,1,2,97192.0,97120.0,24740.0,24298.0,2295.0,17169.699999999997,3681.0,5989.0,12335.0,24280.0,5976.0
19,73445,1,1,79576.0,79528.0,20184.0,19894.0,4261.0,17641.7,6059.0,4810.0,4762.0,19882.0,10319.0
19,73445,1,2,79936.0,79912.0,20170.0,19984.0,3467.0,17548.4,4110.0,5637.0,6768.0,19978.0,7578.0
19,73452,1,1,57688.0,57664.0,14746.0,14422.0,2831.0,17591.9,4355.0,3276.0,3957.0,14416.0,7187.0
19,73452,1,2,58216.0,58192.0,14746.0,14554.0,2669.0,17565.3,3224.0,3926.0,4736.0,14548.0,5892.0
19,73460,1,1,60600.0,60592.0,15560.0,15150.0,6534.0,18035.5,4925.0,2178.0,1512.0,15148.0,11460.0
19,73460,1,2,61472.0,61456.0,15560.0,15368.0,7474.0,18156.800000000003,3846.0,2474.0,1572.0,15364.0,11322.0
19,75291,1,1,22200.0,22200.0,5734.0,5550.0,1696.0,17763.5,1674.0,998.0,1182.0,5550.0,3370.0
19,75291,1,2,22512.0,22512.0,5734.0,5628.0,1464.0,17716.8,1374.0,1358.0,1432.0,5628.0,2838.0
19,75309,1,1,4944.0,4944.0,1266.0,1236.0,206.0,17622.9,426.0,324.0,280.0,1236.0,632.0
19,75309,1,2,4968.0,4968.0,1266.0,1242.0,132.0,17494.1,264.0,454.0,392.0,1242.0,396.0
19,75333,1,1,27584.0,27584.0,7112.0,6896.0,3524.0,18171.0,2274.0,744.0,354.0,6896.0,5798.0
19,75333,1,2,27560.0,27560.0,7112.0,6890.0,2990.0,18097.0,2162.0,1220.0,518.0,6890.0,5152.0
19,75341,1,1,40720.0,40720.0,10358.0,10180.0,4126.0,17990.4,3396.0,1600.0,1058.0,10180.0,7522.0
19,75341,1,2,40688.0,40680.0,10358.0,10172.0,3842.0,17977.199999999997,2830.0,2128.0,1370.0,10170.0,6673.0
19,75663,1,1,2590.0,2590.0,1050.0,1036.0,398.0,10471.2,380.0,156.0,102.0,1036.0,778.0
19,75663,1,2,2600.0,2600.0,1050.0,1040.0,322.0,10390.6,268.0,282.0,168.0,1040.0,590.0
19,75697,1,1,2085.0,2075.0,878.0,834.0,90.0,10172.3,269.0,287.0,186.0,830.0,359.0
19,75697,1,2,2085.0,2085.0,876.0,834.0,34.0,9982.3,122.0,244.0,434.0,834.0,156.0
19,75713,1,1,66384.0,66368.0,17106.0,16596.0,5399.0,17811.3,5104.0,3005.0,3088.0,16592.0,10502.0
19,75713,1,2,67880.0,67880.0,17100.0,16970.0,5204.0,17819.6,4164.0,3784.0,3818.0,16970.0,9368.0
19,76497,1,1,2640.0,2632.0,666.0,660.0,40.0,17192.0,164.0,166.0,289.0,658.0,204.0
19,76497,1,2,2624.0,2624.0,666.0,656.0,52.0,17286.899999999998,96.0,180.0,328.0,656.0,148.0
19,76547,1,1,624.0,624.0,314.0,312.0,28.0,7259.2,68.0,64.0,152.0,312.0,96.0
19,76547,1,2,624.0,624.0,314.0,312.0,10.0,7269.200000000001,56.0,98.0,148.0,312.0,66.0
19,76869,1,1,12348.0,12348.0,3548.0,3528.0,984.0,15261.899999999998,1442.0,736.0,366.0,3528.0,2426.0
19,76869,1,2,12348.0,12348.0,3546.0,3528.0,764.0,15161.5,1092.0,1134.0,538.0,3528.0,1856.0
19,76885,1,1,1664.0,1664.0,428.0,416.0,24.0,17139.8,82.0,94.0,216.0,416.0,106.0
19,76885,1,2,1648.0,1648.0,428.0,412.0,4.0,16918.399999999998,20.0,92.0,296.0,412.0,24.0
19,76968,1,1,1055.0,1055.0,426.0,422.0,30.0,10014.9,88.0,130.0,174.0,422.0,118.0
19,76968,1,2,1055.0,1050.0,426.0,422.0,12.0,9896.8,50.0,96.0,264.0,420.0,62.0
20,10207,1,1,2096.0,2096.0,564.0,509.0,6.0,9707.699999999999,43.0,139.0,321.0,509.0,49.0
20,10207,1,2,2064.0,2064.0,553.0,495.0,1.0,7251.999999999999,0.0,40.0,454.0,495.0,1.0
20,65177,1,1,1631.0,1631.0,468.0,466.0,72.0,15065.6,154.0,142.0,98.0,466.0,226.0
20,65177,1,2,1638.0,1638.0,470.0,468.0,88.0,15097.499999999998,102.0,192.0,86.0,468.0,190.0
20,65185,1,1,3717.0,3717.0,1124.0,1062.0,126.0,14931.6,320.0,336.0,280.0,1062.0,446.0
20,65185,1,2,3696.0,3696.0,1124.0,1056.0,130.0,14968.2,284.0,358.0,284.0,1056.0,414.0
20,65193,1,1,10290.0,10276.0,2978.0,2940.0,254.0,14783.2,658.0,814.0,1211.0,2936.0,913.0
20,65193,1,2,10318.0,10318.0,2976.0,2948.0,130.0,14703.5,464.0,942.0,1412.0,2948.0,594.0
20,65201,1,1,472.0,472.0,484.0,472.0,118.0,2598.6,160.0,122.0,72.0,472.0,278.0
20,65201,1,2,474.0,474.0,482.0,474.0,4.0,2521.4,58.0,144.0,268.0,474.0,62.0
20,65243,1,1,85064.0,84992.0,21548.0,21266.0,1770.0,17341.6,5115.0,5976.0,8406.0,21248.0,6885.0
20,65243,1,2,85448.0,85448.0,21548.0,21362.0,1256.0,17233.0,3208.0,6106.0,10792.0,21362.0,4464.0
20,65276,1,1,427.0,427.0,110.0,110.0,16.0,9942.400000000001,34.0,34.0,26.0,110.0,50.0
20,65276,1,2,427.0,427.0,110.0,110.0,7.0,9941.4,36.0,49.0,18.0,110.0,43.0
20,75580,1,1,8008.0,7992.0,2064.0,2002.0,472.0,17754.800000000003,711.0,472.0,344.0,1998.0,1185.0
20,75580,1,2,8008.0,8008.0,2066.0,2002.0,374.0,17646.5,530.0,592.0,506.0,2002.0,904.0
20,75606,1,1,3424.0,3416.0,946.0,856.0,112.0,17491.499999999996,272.0,208.0,262.0,854.0,384.0
20,75606,1,2,3384.0,3384.0,946.0,846.0,68.0,17394.0,146.0,284.0,348.0,846.0,214.0
20,76414,1,1,6480.0,6480.0,1710.0,1620.0,262.0,17546.7,472.0,450.0,436.0,1620.0,734.0
20,76414,1,2,6416.0,6416.0,1712.0,1604.0,210.0,17513.3,334.0,508.0,552.0,1604.0,544.0
21,10215,1,1,147.0,140.0,64.0,21.0,1.0,0.0,3.0,4.0,13.0,20.0,4.0
21,10215,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65300,1,1,364.0,364.0,82.0,78.0,16.0,5111.0,28.0,20.0,14.0,78.0,44.0
21,65300,1,2,364.0,364.0,82.0,78.0,18.0,5086.8,21.0,22.0,17.0,78.0,39.0
21,65318,1,1,9184.0,9177.0,2688.0,2624.0,1040.0,15363.5,940.0,402.0,240.0,2622.0,1982.0
21,65318,1,2,9156.0,9156.0,2688.0,2616.0,1064.0,15355.500000000002,710.0,540.0,302.0,2616.0,1774.0
21,65334,1,1,5761.0,5754.0,1688.0,1646.0,660.0,15371.499999999998,608.0,234.0,142.0,1644.0,1270.0
21,65334,1,2,5768.0,5761.0,1690.0,1648.0,700.0,15404.4,494.0,302.0,150.0,1646.0,1196.0
21,65342,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65342,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65359,1,1,553.0,546.0,286.0,144.0,11.0,7607.4,45.0,57.0,30.0,142.0,56.0
21,65359,1,2,546.0,546.0,286.0,142.0,10.0,7538.400000000001,30.0,48.0,54.0,142.0,40.0
21,65367,1,1,7014.0,7014.0,2092.0,2004.0,824.0,15402.0,754.0,252.0,174.0,2004.0,1578.0
21,65367,1,2,7014.0,7014.0,2092.0,2004.0,822.0,15366.5,554.0,416.0,212.0,2004.0,1376.0
21,65375,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65375,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65391,1,1,14889.0,14882.0,4354.0,4254.0,1863.0,15413.099999999999,1580.0,560.0,250.0,4252.0,3444.0
21,65391,1,2,14770.0,14770.0,4354.0,4220.0,1930.0,15432.3,1276.0,720.0,294.0,4220.0,3206.0
21,65409,1,1,217.0,217.0,32.0,31.0,7.0,0.0,15.0,8.0,1.0,31.0,22.0
21,65409,1,2,217.0,217.0,32.0,31.0,7.0,0.0,9.0,11.0,4.0,31.0,16.0
21,65417,1,1,31928.0,31912.0,8220.0,7982.0,1779.0,17666.7,2527.0,1828.0,1847.0,7978.0,4306.0
21,65417,1,2,32032.0,32024.0,8218.0,8008.0,1798.0,17653.0,1916.0,2106.0,2186.0,8006.0,3714.0
21,65425,1,1,7497.0,7497.0,2242.0,2142.0,990.0,15453.299999999997,764.0,252.0,136.0,2142.0,1754.0
21,65425,1,2,7413.0,7413.0,2242.0,2118.0,1056.0,15507.8,618.0,320.0,124.0,2118.0,1674.0
21,65433,1,1,1862.0,1862.0,532.0,532.0,298.0,15544.0,166.0,50.0,18.0,532.0,464.0
21,65433,1,2,1862.0,1862.0,532.0,532.0,280.0,15485.2,142.0,82.0,28.0,532.0,422.0
21,65458,1,1,20622.0,20587.0,6154.0,5892.0,1053.0,14918.400000000001,1462.0,1306.0,2070.0,5882.0,2516.0
21,65458,1,2,20986.0,20888.0,6152.0,5996.0,1123.0,14919.9,1200.0,1521.0,2153.0,5968.0,2322.0
21,65466,1,1,1140.0,1138.0,1258.0,1140.0,286.0,2591.6,366.0,248.0,238.0,1138.0,654.0
21,65466,1,2,1134.0,1134.0,1258.0,1134.0,122.0,2552.4,210.0,278.0,524.0,1134.0,332.0
21,65474,1,1,546.0,546.0,173.0,148.0,8.0,12325.3,37.0,37.0,66.0,148.0,45.0
21,65474,1,2,539.0,539.0,173.0,146.0,7.0,12222.2,14.0,49.0,76.0,146.0,21.0
21,65482,1,1,2074.0,2074.0,2244.0,2074.0,920.0,2647.4,640.0,272.0,242.0,2074.0,1560.0
21,65482,1,2,2064.0,2064.0,2244.0,2064.0,606.0,2643.7,616.0,436.0,406.0,2064.0,1222.0
21,65516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,65516,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,73361,1,1,1984.0,1984.0,542.0,496.0,92.0,17693.2,160.0,156.0,88.0,496.0,252.0
21,73361,1,2,1944.0,1944.0,542.0,486.0,68.0,17580.1,126.0,140.0,152.0,486.0,194.0
21,75002,1,1,10430.0,10430.0,3120.0,2980.0,1274.0,15418.599999999999,1106.0,422.0,178.0,2980.0,2380.0
21,75002,1,2,10409.0,10409.0,3120.0,2974.0,1216.0,15382.2,900.0,598.0,260.0,2974.0,2116.0
22,10223,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10223,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,65532,1,1,6768.0,6760.0,1744.0,1692.0,254.0,17531.4,466.0,468.0,502.0,1690.0,720.0
22,65532,1,2,6704.0,6696.0,1746.0,1676.0,222.0,17490.3,334.0,498.0,620.0,1674.0,556.0
23,10231,1,1,231.0,231.0,54.0,50.0,2.0,2473.9,7.0,7.0,34.0,50.0,9.0
23,10231,1,2,231.0,231.0,56.0,50.0,0.0,2409.9,1.0,3.0,46.0,50.0,1.0
23,65540,1,1,2008.0,2000.0,532.0,502.0,78.0,17555.9,150.0,150.0,122.0,500.0,228.0
23,65540,1,2,2024.0,2024.0,532.0,506.0,44.0,17426.4,96.0,178.0,188.0,506.0,140.0
23,65557,1,1,1253.0,1253.0,364.0,358.0,40.0,14833.899999999998,82.0,96.0,140.0,358.0,122.0
23,65557,1,2,1246.0,1246.0,364.0,356.0,26.0,14761.199999999999,70.0,88.0,172.0,356.0,96.0
23,65565,1,1,7280.0,7232.0,1858.0,1820.0,276.0,17518.4,484.0,527.0,533.0,1808.0,758.0
23,65565,1,2,7288.0,7264.0,1858.0,1822.0,132.0,17335.0,311.0,576.0,802.0,1816.0,443.0
23,65573,1,1,189.0,189.0,27.0,27.0,0.0,0.0,11.0,7.0,9.0,27.0,11.0
23,65573,1,2,189.0,189.0,27.0,27.0,1.0,0.0,1.0,15.0,10.0,27.0,2.0
23,65581,1,1,2176.0,2176.0,580.0,544.0,130.0,17716.5,180.0,150.0,84.0,544.0,310.0
23,65581,1,2,2152.0,2152.0,580.0,538.0,136.0,17743.399999999998,126.0,158.0,118.0,538.0,262.0
23,65599,1,1,60.0,60.0,72.0,60.0,4.0,2524.5,6.0,26.0,24.0,60.0,10.0
23,65599,1,2,62.0,62.0,70.0,62.0,2.0,2426.7,2.0,4.0,54.0,62.0,4.0
23,65607,1,1,1208.0,1208.0,428.0,302.0,2.0,17049.899999999998,40.0,112.0,148.0,302.0,42.0
23,65607,1,2,1200.0,1200.0,399.0,290.0,6.0,14629.0,32.0,76.0,176.0,290.0,38.0
23,65615,1,1,23432.0,23384.0,6012.0,5858.0,572.0,17348.399999999998,1394.0,1552.0,2339.0,5846.0,1966.0
23,65615,1,2,23272.0,23248.0,6012.0,5818.0,396.0,17263.1,922.0,1642.0,2858.0,5812.0,1319.0
23,65623,1,1,5808.0,5784.0,1600.0,1452.0,78.0,17218.3,285.0,381.0,706.0,1446.0,363.0
23,65623,1,2,5800.0,5784.0,1598.0,1450.0,86.0,17177.9,194.0,417.0,751.0,1446.0,280.0
23,73866,1,1,1048.0,1040.0,274.0,262.0,24.0,17332.3,58.0,62.0,116.0,260.0,82.0
23,73866,1,2,1048.0,1048.0,274.0,262.0,8.0,17229.7,44.0,96.0,114.0,262.0,52.0
23,73916,1,1,1664.0,1664.0,438.0,416.0,26.0,17244.300000000003,92.0,110.0,188.0,416.0,118.0
23,73916,1,2,1672.0,1672.0,438.0,418.0,30.0,17315.899999999998,70.0,124.0,194.0,418.0,100.0
23,75218,1,1,496.0,496.0,93.0,89.0,10.0,4940.0,21.0,24.0,34.0,89.0,31.0
23,75218,1,2,488.0,488.0,93.0,88.0,13.0,4982.6,14.0,32.0,29.0,88.0,27.0
24,10249,1,1,1944.0,1920.0,746.0,464.0,8.0,9722.3,51.0,92.0,313.0,458.0,59.0
24,10249,1,2,1896.0,1896.0,754.0,452.0,3.0,9554.2,10.0,42.0,397.0,452.0,13.0
24,65631,1,1,22498.0,22484.0,6494.0,6428.0,958.0,14977.100000000002,2114.0,1596.0,1759.0,6424.0,3072.0
24,65631,1,2,22575.0,22568.0,6500.0,6450.0,836.0,14884.0,1336.0,1950.0,2326.0,6448.0,2172.0
24,65649,1,1,1778.0,1778.0,518.0,508.0,78.0,15020.1,154.0,156.0,120.0,508.0,232.0
24,65649,1,2,1771.0,1771.0,518.0,506.0,70.0,14948.199999999999,114.0,176.0,146.0,506.0,184.0
24,65680,1,1,742.0,742.0,214.0,212.0,16.0,14880.2,54.0,66.0,76.0,212.0,70.0
24,65680,1,2,749.0,749.0,216.0,214.0,10.0,14818.5,36.0,94.0,74.0,214.0,46.0
24,65698,1,1,9912.0,9912.0,2502.0,2478.0,214.0,17345.5,684.0,600.0,980.0,2478.0,898.0
24,65698,1,2,9912.0,9912.0,2502.0,2478.0,156.0,17223.399999999998,328.0,744.0,1250.0,2478.0,484.0
24,65722,1,1,1855.0,1855.0,542.0,530.0,22.0,14679.3,108.0,150.0,250.0,530.0,130.0
