County Code,District Code,Subgroup ID,Test Id,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Mean Scale Score,Total Standard Met,Total Standard Nearly Met,Total Standard Not Met,Students with Scores,Total Standard Met and Above
29,66316,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,80,1,609.0,609.0,168.0,165.0,72.0,12773.0,53.0,24.0,16.0,165.0,125.0
29,66324,80,2,609.0,609.0,168.0,165.0,67.0,12778.2,50.0,38.0,10.0,165.0,117.0
29,66324,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66324,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66332,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66332,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66332,75,1,210.0,210.0,32.0,30.0,4.0,0.0,8.0,5.0,13.0,30.0,12.0
29,66332,75,2,210.0,210.0,32.0,30.0,6.0,0.0,3.0,5.0,16.0,30.0,9.0
29,66332,76,1,91.0,91.0,16.0,13.0,3.0,0.0,3.0,4.0,3.0,13.0,6.0
29,66332,76,2,105.0,105.0,16.0,15.0,5.0,0.0,1.0,5.0,4.0,15.0,6.0
29,66332,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66332,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66332,78,1,1204.0,1204.0,368.0,344.0,28.0,14755.800000000003,62.0,112.0,142.0,344.0,90.0
29,66332,78,2,1260.0,1260.0,368.0,360.0,24.0,14778.099999999999,70.0,116.0,150.0,360.0,94.0
29,66332,80,1,5831.0,5831.0,1728.0,1666.0,292.0,14997.399999999998,490.0,456.0,428.0,1666.0,782.0
29,66332,80,2,5838.0,5838.0,1728.0,1668.0,290.0,15010.4,420.0,512.0,446.0,1668.0,710.0
29,66332,144,1,175.0,175.0,25.0,25.0,5.0,0.0,10.0,5.0,5.0,25.0,15.0
29,66332,144,2,175.0,175.0,25.0,25.0,6.0,0.0,9.0,4.0,6.0,25.0,15.0
29,66340,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66340,78,1,336.0,329.0,50.0,48.0,7.0,0.0,17.0,9.0,14.0,47.0,25.0
29,66340,78,2,322.0,322.0,50.0,46.0,7.0,0.0,11.0,13.0,15.0,46.0,18.0
