County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
33,66977,76,1,2561.7285714285717,2560.0,2560.0,676.0,640.0,640.0,220.0,220.0,440.0,114.0,86.0
33,66977,74,2,2467.8285714285716,3024.0,3024.0,772.0,756.0,756.0,62.0,146.0,208.0,206.0,342.0
33,66985,78,2,2443.9428571428575,12840.0,12840.0,3292.0,3210.0,3210.0,140.0,400.0,540.0,884.0,1786.0
33,66985,144,2,2449.22,624.0,624.0,149.0,147.0,147.0,5.0,38.0,43.0,42.0,62.0
33,66985,144,1,2450.8,624.0,624.0,149.0,147.0,147.0,12.0,36.0,48.0,37.0,62.0
33,66985,80,2,2437.585714285714,2200.0,2200.0,580.0,550.0,550.0,28.0,86.0,114.0,120.0,316.0
33,66985,80,1,2465.6571428571433,2232.0,2224.0,582.0,558.0,556.0,56.0,118.0,174.0,126.0,257.0
33,66985,78,1,2461.3571428571427,12864.0,12848.0,3292.0,3216.0,3212.0,220.0,666.0,886.0,855.0,1475.0
33,66985,74,1,2448.7857142857138,1520.0,1512.0,396.0,380.0,378.0,20.0,72.0,92.0,100.0,187.0
33,66985,74,2,2429.5,1528.0,1528.0,396.0,382.0,382.0,6.0,46.0,52.0,88.0,242.0
33,66985,75,2,2434.6499999999996,584.0,584.0,137.0,128.0,128.0,0.0,2.0,2.0,27.0,99.0
33,66985,76,1,2490.2333333333336,816.0,816.0,198.0,196.0,196.0,17.0,62.0,79.0,59.0,58.0
33,66985,76,2,2467.1,824.0,824.0,198.0,198.0,198.0,18.0,23.0,41.0,56.0,101.0
33,66985,75,1,2458.6,592.0,592.0,137.0,129.0,129.0,0.0,19.0,19.0,31.0,79.0
33,66993,78,2,2478.042857142857,21768.0,21760.0,5474.0,5442.0,5440.0,502.0,978.0,1480.0,1634.0,2327.0
33,66993,144,2,2516.757142857143,1392.0,1392.0,350.0,348.0,348.0,70.0,100.0,170.0,80.0,98.0
33,66993,144,1,2539.7285714285717,1400.0,1400.0,350.0,350.0,350.0,108.0,106.0,214.0,72.0,64.0
33,66993,80,2,2510.9142857142856,13592.0,13584.0,3426.0,3398.0,3396.0,608.0,796.0,1404.0,954.0,1038.0
33,66993,80,1,2526.1857142857143,13600.0,13600.0,3426.0,3400.0,3400.0,794.0,1072.0,1866.0,784.0,750.0
33,66993,78,1,2497.0,21744.0,21744.0,5474.0,5436.0,5436.0,710.0,1548.0,2258.0,1474.0,1704.0
33,66993,77,1,2574.5714285714284,1096.0,1096.0,274.0,274.0,274.0,104.0,96.0,200.0,54.0,20.0
33,66993,76,2,2561.100000000001,1192.0,1192.0,298.0,298.0,298.0,98.0,98.0,196.0,48.0,54.0
33,66993,76,1,2560.0,1192.0,1192.0,298.0,298.0,298.0,102.0,110.0,212.0,52.0,34.0
33,66993,75,2,2444.15,432.0,432.0,77.0,77.0,77.0,6.0,13.0,19.0,20.0,38.0
33,66993,75,1,2422.55,432.0,432.0,77.0,77.0,77.0,10.0,14.0,24.0,17.0,36.0
33,66993,74,2,2458.1142857142854,2728.0,2728.0,688.0,682.0,682.0,42.0,90.0,132.0,182.0,368.0
33,66993,74,1,2479.871428571429,2728.0,2728.0,688.0,682.0,682.0,82.0,152.0,234.0,204.0,244.0
33,66993,77,2,2555.657142857143,1112.0,1112.0,278.0,278.0,278.0,88.0,74.0,162.0,72.0,44.0
33,67033,79,1,2535.1428571428573,824.0,824.0,216.0,206.0,206.0,40.0,88.0,128.0,54.0,24.0
33,67033,79,2,2516.3142857142857,848.0,848.0,216.0,212.0,212.0,28.0,76.0,104.0,62.0,46.0
33,67033,80,1,2557.2571428571428,58032.0,58008.0,14736.0,14508.0,14502.0,4837.0,5151.0,9991.0,2728.0,1788.0
33,67033,78,2,2496.585714285714,120200.0,120160.0,30382.0,30050.0,30040.0,3641.0,6806.0,10448.0,9250.0,10353.0
33,67033,144,1,2564.2428571428572,3664.0,3664.0,928.0,916.0,916.0,326.0,340.0,666.0,168.0,82.0
33,67033,144,2,2555.028571428571,3656.0,3656.0,926.0,914.0,914.0,292.0,270.0,562.0,224.0,128.0
33,67033,80,2,2543.942857142857,58032.0,58032.0,14734.0,14508.0,14508.0,3770.0,4218.0,7988.0,3856.0,2664.0
33,67033,78,1,2515.342857142857,120032.0,120016.0,30372.0,30008.0,30004.0,5271.0,9950.0,15220.0,7657.0,7130.0
33,67033,74,1,2524.257142857143,13424.0,13416.0,3438.0,3356.0,3354.0,730.0,1124.0,1856.0,784.0,716.0
33,67033,77,1,2582.2428571428572,7024.0,7024.0,1770.0,1756.0,1756.0,784.0,610.0,1394.0,240.0,122.0
33,67033,76,2,2591.871428571428,21768.0,21768.0,5474.0,5442.0,5442.0,2612.0,1486.0,4098.0,864.0,480.0
33,67033,76,1,2587.8571428571427,21496.0,21488.0,5478.0,5374.0,5372.0,2595.0,1676.0,4272.0,670.0,432.0
33,67033,75,2,2505.3799999999997,736.0,736.0,167.0,167.0,167.0,32.0,53.0,85.0,50.0,32.0
33,67033,75,1,2515.1,736.0,736.0,167.0,167.0,167.0,49.0,53.0,102.0,39.0,26.0
33,67033,74,2,2499.1,13400.0,13400.0,3432.0,3350.0,3350.0,444.0,724.0,1168.0,1016.0,1166.0
33,67033,77,2,2573.957142857143,7048.0,7048.0,1770.0,1762.0,1762.0,694.0,532.0,1226.0,348.0,188.0
33,67058,144,2,2526.633333333333,1936.0,1936.0,500.0,478.0,478.0,150.0,127.0,277.0,98.0,103.0
33,67058,144,1,2535.3833333333337,1936.0,1936.0,500.0,478.0,478.0,172.0,137.0,309.0,79.0,90.0
33,67058,80,2,2543.0142857142855,23120.0,23120.0,5986.0,5780.0,5780.0,1590.0,1584.0,3174.0,1472.0,1134.0
33,67058,80,1,2558.4714285714285,23144.0,23104.0,5990.0,5786.0,5776.0,1981.0,2042.0,4024.0,1026.0,738.0
33,67058,78,2,2479.342857142857,87296.0,87264.0,22154.0,21824.0,21816.0,2160.0,3901.0,6062.0,6576.0,9186.0
33,67058,78,1,2499.1714285714284,87152.0,86976.0,22152.0,21788.0,21744.0,2994.0,6310.0,9305.0,5959.0,6525.0
33,67058,76,1,2593.171428571429,2488.0,2480.0,638.0,622.0,620.0,306.0,184.0,492.0,90.0,40.0
33,67058,77,1,2586.7714285714283,1024.0,1024.0,258.0,256.0,256.0,122.0,92.0,214.0,24.0,18.0
33,67058,76,2,2598.214285714286,2536.0,2536.0,638.0,634.0,634.0,334.0,132.0,466.0,114.0,54.0
33,67058,75,2,2558.1,304.0,304.0,54.0,50.0,50.0,7.0,9.0,16.0,14.0,20.0
33,67058,75,1,2635.2,320.0,320.0,54.0,53.0,53.0,11.0,21.0,32.0,13.0,8.0
33,67058,74,2,2479.1571428571433,1920.0,1920.0,488.0,480.0,480.0,42.0,90.0,132.0,150.0,198.0
33,67058,74,1,2494.9,1928.0,1928.0,488.0,482.0,482.0,60.0,150.0,210.0,120.0,152.0
33,67058,77,2,2573.4,1024.0,1024.0,258.0,256.0,256.0,100.0,62.0,162.0,60.0,34.0
33,67082,144,2,2472.171428571429,3912.0,3912.0,994.0,978.0,978.0,90.0,158.0,248.0,300.0,430.0
33,67082,80,2,2493.628571428572,24272.0,24240.0,6194.0,6068.0,6060.0,757.0,1273.0,2030.0,1833.0,2202.0
33,67082,144,1,2495.2428571428572,3880.0,3864.0,994.0,970.0,966.0,150.0,261.0,411.0,214.0,343.0
33,67082,78,2,2457.6857142857148,53144.0,53104.0,13474.0,13286.0,13276.0,708.0,1903.0,2611.0,3781.0,6893.0
33,67082,80,1,2506.8428571428567,24248.0,24192.0,6196.0,6062.0,6048.0,1072.0,1823.0,2894.0,1403.0,1764.0
33,67082,78,1,2475.6142857142854,52944.0,52776.0,13470.0,13236.0,13194.0,1125.0,3199.0,4324.0,3656.0,5257.0
33,67082,76,1,2560.56,936.0,936.0,219.0,214.0,214.0,62.0,80.0,142.0,34.0,38.0
33,67082,77,1,2560.816666666666,848.0,848.0,210.0,203.0,203.0,64.0,82.0,146.0,33.0,24.0
33,67082,74,1,2442.914285714286,7424.0,7416.0,1928.0,1856.0,1854.0,94.0,298.0,392.0,448.0,1016.0
33,67082,77,2,2538.75,872.0,872.0,210.0,208.0,208.0,41.0,60.0,101.0,68.0,39.0
33,67082,75,1,2488.1,688.0,688.0,157.0,155.0,155.0,15.0,33.0,48.0,40.0,67.0
33,67082,75,2,2465.3,696.0,696.0,157.0,156.0,156.0,12.0,16.0,28.0,39.0,89.0
33,67082,76,2,2547.171428571429,960.0,960.0,242.0,240.0,240.0,72.0,62.0,134.0,60.0,46.0
33,67082,74,2,2420.6428571428573,7400.0,7400.0,1922.0,1850.0,1850.0,48.0,132.0,180.0,406.0,1264.0
33,67090,78,1,2479.328571428571,70336.0,70288.0,17782.0,17584.0,17572.0,1638.0,4419.0,6059.0,4783.0,6743.0
33,67090,144,1,2498.45,576.0,568.0,126.0,126.0,124.0,25.0,27.0,52.0,35.0,37.0
33,67090,80,2,2497.557142857143,7008.0,7008.0,1772.0,1752.0,1752.0,272.0,390.0,662.0,488.0,602.0
33,67090,80,1,2514.7571428571428,7016.0,7016.0,1772.0,1754.0,1754.0,346.0,526.0,872.0,410.0,472.0
33,67090,78,2,2467.9142857142856,70632.0,70536.0,17784.0,17658.0,17634.0,1119.0,2923.0,4044.0,5301.0,8312.0
33,67090,144,2,2502.8,576.0,576.0,126.0,126.0,126.0,27.0,22.0,49.0,41.0,36.0
33,67090,76,2,2532.2333333333336,856.0,856.0,206.0,204.0,204.0,45.0,59.0,104.0,58.0,42.0
33,67090,76,1,2534.0833333333335,848.0,840.0,206.0,202.0,200.0,53.0,56.0,110.0,45.0,46.0
33,67090,74,2,2442.7000000000003,1408.0,1408.0,364.0,352.0,352.0,14.0,44.0,58.0,92.0,202.0
33,67090,74,1,2463.5,1416.0,1416.0,364.0,354.0,354.0,22.0,96.0,118.0,80.0,156.0
33,67116,78,2,2482.2000000000003,20713.0,20685.0,6018.0,5918.0,5910.0,574.0,1354.0,1928.0,1970.0,2018.0
33,67116,79,1,2436.8,273.0,273.0,52.0,51.0,51.0,8.0,9.0,17.0,14.0,20.0
33,67116,79,2,2466.8,273.0,266.0,52.0,51.0,50.0,7.0,9.0,16.0,17.0,17.0
33,67116,78,1,2493.0833333333335,20685.0,20678.0,6016.0,5910.0,5908.0,808.0,1870.0,2679.0,1608.0,1622.0
33,67116,80,2,2510.2166666666667,15708.0,15708.0,4640.0,4488.0,4488.0,788.0,1330.0,2118.0,1370.0,1000.0
33,67116,144,2,2508.433333333333,2240.0,2240.0,652.0,640.0,640.0,114.0,182.0,296.0,200.0,144.0
33,67116,80,1,2514.0499999999997,15680.0,15673.0,4638.0,4480.0,4478.0,840.0,1624.0,2465.0,1136.0,878.0
33,67116,77,2,2558.2833333333333,1827.0,1827.0,528.0,522.0,522.0,200.0,180.0,380.0,92.0,50.0
33,67116,144,1,2521.016666666667,2240.0,2233.0,652.0,640.0,638.0,152.0,222.0,376.0,146.0,118.0
33,67116,76,2,2546.15,1057.0,1057.0,304.0,302.0,302.0,88.0,102.0,190.0,72.0,40.0
33,67116,77,1,2565.233333333333,1834.0,1834.0,528.0,524.0,524.0,208.0,216.0,424.0,58.0,42.0
33,67116,74,1,2478.116666666667,2870.0,2863.0,862.0,820.0,818.0,82.0,206.0,288.0,260.0,270.0
33,67116,76,1,2550.5,1057.0,1057.0,304.0,302.0,302.0,110.0,106.0,216.0,36.0,50.0
33,67116,74,2,2463.1833333333334,2835.0,2835.0,862.0,810.0,810.0,54.0,152.0,206.0,236.0,368.0
33,67124,144,2,2479.9000000000005,3944.0,3936.0,1012.0,986.0,984.0,116.0,130.0,246.0,316.0,422.0
33,67124,144,1,2484.4857142857145,3944.0,3944.0,1012.0,986.0,986.0,118.0,216.0,334.0,268.0,384.0
33,67124,80,2,2491.914285714286,10760.0,10752.0,2732.0,2690.0,2688.0,326.0,546.0,872.0,826.0,990.0
33,67124,80,1,2495.8428571428567,10688.0,10688.0,2726.0,2672.0,2672.0,402.0,720.0,1122.0,682.0,868.0
33,67124,79,2,2467.0285714285715,1024.0,1024.0,256.0,256.0,256.0,32.0,32.0,64.0,58.0,134.0
33,67124,78,2,2459.7285714285713,101856.0,101784.0,25744.0,25464.0,25446.0,1304.0,3655.0,4959.0,7591.0,12912.0
33,67124,78,1,2466.7285714285713,101320.0,101304.0,25720.0,25330.0,25326.0,1938.0,5448.0,7386.0,6710.0,11232.0
33,67124,79,1,2466.8142857142857,1024.0,1024.0,256.0,256.0,256.0,28.0,46.0,74.0,68.0,114.0
33,67124,77,1,2556.214285714286,1856.0,1856.0,470.0,464.0,464.0,148.0,180.0,328.0,86.0,50.0
33,67124,77,2,2546.3571428571436,1872.0,1872.0,470.0,468.0,468.0,124.0,134.0,258.0,116.0,94.0
33,67124,74,1,2444.714285714286,20136.0,20128.0,5216.0,5034.0,5032.0,294.0,818.0,1112.0,1156.0,2766.0
33,67124,74,2,2435.4285714285716,20192.0,20184.0,5220.0,5048.0,5046.0,146.0,486.0,632.0,1320.0,3096.0
33,67124,76,1,2512.6857142857143,3000.0,3000.0,770.0,750.0,750.0,144.0,232.0,376.0,182.0,192.0
33,67124,76,2,2514.971428571429,3040.0,3040.0,770.0,760.0,760.0,148.0,158.0,306.0,228.0,226.0
33,67157,78,2,2482.042857142857,7416.0,7416.0,1878.0,1854.0,1854.0,134.0,342.0,476.0,612.0,766.0
33,67157,80,2,2509.1571428571433,1832.0,1832.0,468.0,458.0,458.0,60.0,112.0,172.0,152.0,134.0
33,67157,80,1,2533.542857142857,1832.0,1832.0,468.0,458.0,458.0,126.0,134.0,260.0,110.0,88.0
33,67157,78,1,2504.285714285714,7416.0,7416.0,1878.0,1854.0,1854.0,264.0,560.0,824.0,482.0,548.0
33,67173,78,1,2481.3571428571427,76504.0,76464.0,19494.0,19126.0,19116.0,2063.0,4980.0,7044.0,4763.0,7321.0
33,67173,144,2,2480.0285714285715,1824.0,1824.0,464.0,456.0,456.0,78.0,54.0,132.0,134.0,190.0
33,67173,144,1,2506.9857142857145,1808.0,1808.0,462.0,452.0,452.0,100.0,108.0,208.0,112.0,132.0
33,67173,80,2,2509.8142857142857,11504.0,11504.0,2960.0,2876.0,2876.0,556.0,636.0,1192.0,770.0,914.0
33,67173,80,1,2527.7999999999997,11552.0,11552.0,2960.0,2888.0,2888.0,764.0,854.0,1618.0,612.0,658.0
33,67173,78,2,2461.085714285714,76960.0,76936.0,19494.0,19240.0,19234.0,1493.0,2874.0,4367.0,5233.0,9640.0
33,67173,77,2,2543.3142857142857,2216.0,2216.0,558.0,554.0,554.0,138.0,184.0,322.0,118.0,114.0
33,67173,76,2,2561.4999999999995,816.0,816.0,198.0,194.0,194.0,63.0,56.0,119.0,35.0,40.0
33,67173,76,1,2561.6166666666663,816.0,816.0,198.0,194.0,194.0,83.0,50.0,133.0,27.0,34.0
33,67173,75,2,2414.0,488.0,488.0,84.0,83.0,83.0,6.0,12.0,18.0,24.0,41.0
33,67173,75,1,2405.75,488.0,488.0,84.0,83.0,83.0,8.0,17.0,25.0,19.0,39.0
33,67173,74,2,2432.6571428571433,5112.0,5112.0,1332.0,1278.0,1278.0,46.0,146.0,192.0,300.0,786.0
33,67173,74,1,2457.0714285714284,5104.0,5104.0,1330.0,1276.0,1276.0,104.0,262.0,366.0,262.0,648.0
33,67173,77,1,2553.3142857142852,2216.0,2216.0,558.0,554.0,554.0,172.0,208.0,380.0,106.0,68.0
33,67181,80,2,2461.6571428571433,2496.0,2496.0,652.0,624.0,624.0,60.0,102.0,162.0,146.0,316.0
33,67181,80,1,2481.0571428571425,2496.0,2496.0,652.0,624.0,624.0,94.0,132.0,226.0,170.0,228.0
33,67181,78,2,2436.6,8760.0,8744.0,2240.0,2190.0,2186.0,76.0,252.0,328.0,547.0,1314.0
33,67181,78,1,2454.9428571428575,8704.0,8704.0,2240.0,2176.0,2176.0,104.0,506.0,610.0,532.0,1034.0
33,67181,74,1,2424.7000000000003,792.0,792.0,204.0,198.0,198.0,12.0,18.0,30.0,48.0,120.0
33,67181,74,2,2402.1666666666665,768.0,768.0,192.0,182.0,182.0,4.0,15.0,19.0,24.0,139.0
33,67199,80,2,2441.75,707.0,707.0,198.0,197.0,197.0,12.0,61.0,73.0,37.0,87.0
33,67199,80,1,2450.725,707.0,707.0,198.0,197.0,197.0,35.0,32.0,67.0,64.0,66.0
33,67199,78,2,2454.85,21252.0,21252.0,6112.0,6072.0,6072.0,414.0,964.0,1378.0,1766.0,2928.0
33,67199,78,1,2473.816666666667,21126.0,21119.0,6116.0,6036.0,6034.0,614.0,1396.0,2010.0,1548.0,2477.0
33,67199,74,1,2431.325,1722.0,1722.0,484.0,480.0,480.0,40.0,108.0,148.0,114.0,218.0
33,67199,74,2,2411.075,1715.0,1715.0,484.0,478.0,478.0,18.0,42.0,60.0,123.0,295.0
33,67207,78,1,2506.2599999999998,17340.0,17328.0,6004.0,5780.0,5776.0,598.0,1738.0,2336.0,1626.0,1819.0
33,67207,144,2,2546.5,618.0,618.0,187.0,183.0,183.0,18.0,27.0,45.0,43.0,95.0
33,67207,144,1,2594.7,618.0,618.0,187.0,183.0,183.0,47.0,57.0,104.0,28.0,51.0
33,67207,80,2,2481.3333333333335,1995.0,1995.0,842.0,796.0,796.0,38.0,153.0,191.0,259.0,346.0
33,67207,80,1,2543.1,2000.0,1995.0,844.0,798.0,796.0,231.0,257.0,490.0,170.0,138.0
33,67207,78,2,2457.94,17346.0,17340.0,6002.0,5782.0,5780.0,134.0,598.0,732.0,1452.0,3597.0
33,67207,77,2,2610.5,340.0,340.0,127.0,127.0,127.0,22.0,35.0,57.0,37.0,33.0
33,67207,76,2,2568.55,275.0,275.0,103.0,103.0,103.0,15.0,16.0,31.0,46.0,26.0
33,67207,76,1,2617.45,270.0,270.0,103.0,101.0,101.0,35.0,35.0,70.0,16.0,15.0
33,67207,74,2,2460.266666666667,1326.0,1326.0,466.0,434.0,434.0,10.0,39.0,49.0,115.0,270.0
33,67207,74,1,2508.8,1332.0,1332.0,466.0,436.0,436.0,38.0,133.0,171.0,114.0,151.0
33,67207,77,1,2651.3,340.0,340.0,127.0,127.0,127.0,51.0,47.0,98.0,24.0,5.0
33,67215,144,2,2534.028571428571,3720.0,3720.0,934.0,930.0,930.0,240.0,260.0,500.0,222.0,208.0
33,67215,144,1,2549.214285714286,3728.0,3728.0,934.0,932.0,932.0,294.0,294.0,588.0,214.0,130.0
33,67215,80,2,2534.2,38216.0,38216.0,9730.0,9554.0,9554.0,2228.0,2534.0,4762.0,2658.0,2134.0
33,67215,80,1,2544.2285714285713,38216.0,38208.0,9730.0,9554.0,9552.0,2758.0,3284.0,6043.0,1928.0,1582.0
33,67215,79,2,2494.4500000000003,768.0,768.0,182.0,182.0,182.0,19.0,49.0,68.0,41.0,73.0
33,67215,79,1,2508.0833333333335,760.0,760.0,182.0,181.0,181.0,32.0,49.0,81.0,34.0,66.0
33,67215,78,2,2476.057142857143,110456.0,110424.0,27918.0,27614.0,27606.0,2396.0,4804.0,7202.0,8397.0,12014.0
33,67215,78,1,2492.042857142857,109896.0,109864.0,27922.0,27474.0,27466.0,3412.0,7640.0,11052.0,7415.0,9006.0
33,67215,77,1,2586.6142857142854,1976.0,1976.0,494.0,494.0,494.0,208.0,192.0,400.0,62.0,32.0
33,67215,77,2,2576.2714285714287,1976.0,1976.0,494.0,494.0,494.0,188.0,160.0,348.0,88.0,58.0
33,67215,74,1,2492.9857142857145,11080.0,11080.0,2818.0,2770.0,2770.0,382.0,760.0,1142.0,672.0,956.0
33,67215,74,2,2472.5714285714284,11064.0,11064.0,2820.0,2766.0,2766.0,264.0,484.0,748.0,726.0,1292.0
33,67215,75,2,2496.675,728.0,728.0,157.0,155.0,155.0,22.0,24.0,46.0,42.0,67.0
33,67215,76,1,2580.8571428571427,6032.0,6032.0,1540.0,1508.0,1508.0,712.0,444.0,1156.0,186.0,166.0
33,67215,76,2,2587.1142857142863,6104.0,6104.0,1540.0,1526.0,1526.0,692.0,400.0,1092.0,244.0,190.0
33,67215,75,1,2507.1,728.0,728.0,157.0,155.0,155.0,19.0,33.0,52.0,56.0,47.0
33,67231,80,2,2481.5166666666664,3395.0,3388.0,976.0,970.0,968.0,118.0,240.0,358.0,272.0,338.0
33,67231,80,1,2487.6333333333337,3388.0,3388.0,972.0,968.0,968.0,150.0,294.0,444.0,228.0,296.0
33,67231,78,2,2456.733333333333,12201.0,12201.0,3514.0,3486.0,3486.0,264.0,622.0,886.0,1020.0,1580.0
33,67231,78,1,2467.0,12145.0,12145.0,3510.0,3470.0,3470.0,336.0,850.0,1186.0,918.0,1366.0
33,67231,76,2,2531.2,315.0,315.0,58.0,58.0,58.0,22.0,14.0,36.0,13.0,9.0
33,67231,76,1,2541.6,315.0,315.0,58.0,58.0,58.0,23.0,21.0,44.0,3.0,11.0
33,67231,74,2,2457.766666666667,959.0,952.0,284.0,274.0,272.0,16.0,44.0,60.0,90.0,122.0
33,67231,74,1,2471.733333333333,966.0,966.0,286.0,276.0,276.0,28.0,64.0,92.0,86.0,98.0
33,67249,144,2,2471.9285714285716,1312.0,1312.0,332.0,328.0,328.0,34.0,52.0,86.0,104.0,138.0
33,67249,144,1,2500.2000000000003,1320.0,1312.0,332.0,330.0,328.0,54.0,96.0,150.0,80.0,98.0
33,67249,80,2,2475.4,5344.0,5312.0,1382.0,1336.0,1328.0,90.0,293.0,383.0,391.0,558.0
33,67249,80,1,2497.871428571429,5392.0,5376.0,1382.0,1348.0,1344.0,200.0,397.0,597.0,327.0,423.0
33,67249,78,2,2454.7571428571428,30064.0,30048.0,7670.0,7516.0,7512.0,400.0,996.0,1396.0,2139.0,3980.0
33,67249,78,1,2477.6142857142854,30104.0,30088.0,7666.0,7526.0,7522.0,660.0,1885.0,2545.0,2065.0,2915.0
33,67249,76,2,2580.6,424.0,424.0,66.0,66.0,66.0,14.0,25.0,39.0,11.0,16.0
33,67249,76,1,2594.9,424.0,424.0,66.0,66.0,66.0,21.0,22.0,43.0,11.0,12.0
33,67249,75,2,2433.5199999999995,992.0,992.0,236.0,228.0,228.0,14.0,49.0,63.0,50.0,115.0
33,67249,75,1,2457.5499999999997,1008.0,1008.0,248.0,242.0,242.0,28.0,54.0,82.0,54.0,106.0
33,67249,74,2,2436.085714285714,3392.0,3392.0,880.0,848.0,848.0,24.0,92.0,116.0,206.0,526.0
33,67249,74,1,2460.8571428571427,3424.0,3424.0,882.0,856.0,856.0,64.0,194.0,258.0,178.0,420.0
34,67280,80,1,2500.7999999999997,798.0,798.0,232.0,228.0,228.0,32.0,78.0,110.0,64.0,54.0
34,67280,78,2,2498.3399999999997,889.0,889.0,247.0,245.0,245.0,26.0,55.0,81.0,84.0,80.0
34,67280,80,2,2525.65,798.0,798.0,232.0,228.0,228.0,62.0,58.0,120.0,68.0,40.0
34,67280,78,1,2479.7,889.0,889.0,247.0,245.0,245.0,16.0,69.0,85.0,71.0,89.0
34,67314,78,2,2487.0999999999995,71120.0,71056.0,18162.0,17780.0,17764.0,1925.0,3483.0,5408.0,5407.0,6964.0
34,67314,144,2,2527.714285714286,23928.0,23920.0,6136.0,5982.0,5980.0,1386.0,1524.0,2910.0,1598.0,1472.0
34,67314,144,1,2534.0714285714284,24032.0,24008.0,6138.0,6008.0,6002.0,1581.0,1975.0,3559.0,1182.0,1267.0
34,67314,80,2,2545.457142857143,54360.0,54312.0,13930.0,13590.0,13578.0,3792.0,3825.0,7623.0,3461.0,2507.0
34,67314,80,1,2548.0714285714284,54416.0,54376.0,13930.0,13604.0,13594.0,4138.0,4754.0,8896.0,2637.0,2071.0
34,67314,79,2,2490.8857142857137,4512.0,4512.0,1142.0,1128.0,1128.0,144.0,234.0,378.0,324.0,426.0
34,67314,79,1,2497.457142857143,4504.0,4504.0,1142.0,1126.0,1126.0,150.0,320.0,470.0,320.0,336.0
34,67314,78,1,2498.3571428571427,71128.0,71024.0,18158.0,17782.0,17756.0,2449.0,5108.0,7559.0,4690.0,5531.0
34,67314,77,1,2564.628571428571,14376.0,14368.0,3640.0,3594.0,3592.0,1256.0,1380.0,2638.0,588.0,368.0
34,67314,76,2,2550.0285714285715,63432.0,63424.0,16014.0,15858.0,15856.0,4968.0,4070.0,9040.0,3776.0,3043.0
34,67314,76,1,2546.0000000000005,63072.0,63064.0,16014.0,15768.0,15766.0,4812.0,5172.0,9986.0,3072.0,2710.0
34,67314,75,2,2487.0714285714284,1592.0,1592.0,412.0,398.0,398.0,38.0,98.0,136.0,120.0,142.0
34,67314,75,1,2492.828571428571,1592.0,1592.0,412.0,398.0,398.0,56.0,98.0,154.0,116.0,128.0
34,67314,74,2,2458.9285714285716,33320.0,33272.0,8640.0,8330.0,8318.0,513.0,1199.0,1711.0,2345.0,4272.0
34,67314,74,1,2473.7714285714287,33520.0,33400.0,8642.0,8380.0,8350.0,847.0,1908.0,2755.0,2163.0,3459.0
34,67314,77,2,2559.4714285714285,14416.0,14416.0,3640.0,3604.0,3604.0,1148.0,1074.0,2222.0,862.0,520.0
34,67322,80,2,2453.225,608.0,608.0,134.0,134.0,134.0,8.0,27.0,35.0,47.0,52.0
34,67322,80,1,2445.05,608.0,608.0,134.0,134.0,134.0,10.0,35.0,45.0,31.0,58.0
34,67322,78,2,2447.775,480.0,480.0,111.0,108.0,108.0,4.0,5.0,9.0,34.0,65.0
34,67322,78,1,2447.325,488.0,488.0,111.0,110.0,110.0,4.0,11.0,15.0,30.0,65.0
34,67330,79,1,2461.7799999999997,640.0,640.0,148.0,143.0,143.0,17.0,38.0,55.0,29.0,59.0
34,67330,79,2,2458.1400000000003,640.0,640.0,148.0,143.0,143.0,12.0,30.0,42.0,38.0,63.0
34,67330,80,1,2550.842857142857,43112.0,43072.0,10986.0,10778.0,10768.0,3389.0,3699.0,7091.0,2146.0,1541.0
34,67330,78,2,2483.542857142857,16840.0,16816.0,4266.0,4210.0,4204.0,416.0,820.0,1236.0,1228.0,1746.0
34,67330,144,1,2539.471428571429,4920.0,4912.0,1254.0,1230.0,1228.0,350.0,390.0,742.0,228.0,260.0
34,67330,144,2,2528.1142857142854,4896.0,4880.0,1254.0,1224.0,1220.0,305.0,272.0,578.0,345.0,300.0
34,67330,80,2,2544.6857142857143,43256.0,43200.0,10988.0,10814.0,10800.0,2921.0,3028.0,5951.0,2868.0,1993.0
34,67330,78,1,2494.6,16784.0,16768.0,4272.0,4196.0,4192.0,498.0,1225.0,1723.0,1123.0,1349.0
34,67330,77,1,2578.785714285714,1920.0,1920.0,482.0,480.0,480.0,220.0,150.0,370.0,76.0,34.0
34,67330,77,2,2566.1857142857143,1912.0,1912.0,482.0,478.0,478.0,168.0,154.0,322.0,96.0,60.0
34,67330,74,1,2468.628571428571,4552.0,4536.0,1188.0,1138.0,1134.0,120.0,244.0,365.0,256.0,516.0
34,67330,76,1,2598.7999999999997,12936.0,12928.0,3310.0,3234.0,3232.0,1716.0,946.0,2664.0,354.0,216.0
34,67330,76,2,2611.6428571428573,13128.0,13128.0,3310.0,3282.0,3282.0,1932.0,710.0,2642.0,398.0,242.0
34,67330,74,2,2454.5285714285715,4520.0,4512.0,1188.0,1130.0,1128.0,66.0,160.0,226.0,296.0,608.0
34,67348,78,2,2475.15,10248.0,10248.0,2950.0,2928.0,2928.0,284.0,542.0,826.0,970.0,1132.0
34,67348,144,2,2484.45,308.0,308.0,70.0,69.0,69.0,12.0,16.0,28.0,23.0,18.0
34,67348,144,1,2500.05,308.0,308.0,70.0,69.0,69.0,16.0,21.0,37.0,17.0,15.0
